"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Honduras","Oil & Gas",2009,0.334969903051675,8.28483101049276,Inf,"33.5%","828.5%","Inf%"
"India","Coal",2009,0.173552313534283,0.0213575191977002,0.33760907983344,"17.4%","2.1%","33.8%"
"India","Oil & Gas",2009,0.498239150275909,-0.344309287891166,1.79600146982331,"49.8%","-34.4%","179.6%"
"India","Smelter",2009,0.27593695445614,-0.545870715690415,1.69355515083925,"27.6%","-54.6%","169.4%"
"Indonesia","Coal",2009,-0.0268073587839958,-0.434170097748806,0.479325895399148,"-2.7%","-43.4%","47.9%"
"Indonesia","Smelter",2009,0.355028779833136,-0.935650935610483,3.9875694163373,"35.5%","-93.6%","398.8%"
"Iran","Coal",2009,0.550856812165713,-0.216618218638942,1.71921604557466,"55.1%","-21.7%","171.9%"
"Iran","Oil & Gas",2009,-0.07802140773185,-0.270130002135192,0.135648190162301,"-7.8%","-27%","13.6%"
"Iran","Smelter",2009,-0.0826512575592199,-0.399218295666012,0.290378355566989,"-8.3%","-39.9%","29%"
"Iraq","Oil & Gas",2009,0.380765128300386,-0.356399590221794,1.52073829929113,"38.1%","-35.6%","152.1%"
"Israel","Coal",2009,0.668658444219224,6.03315566457273,Inf,"66.9%","603.3%","Inf%"
"Italy","Coal",2009,0.0530263020645281,-1,Inf,"5.3%","-100%","Inf%"
"Italy","Oil & Gas",2009,0.464978627085277,5.64870202403793,Inf,"46.5%","564.9%","Inf%"
"Jamaica","Smelter",2009,0.0425061000573328,-0.862547549154234,1.8268081488038,"4.3%","-86.3%","182.7%"
"Jordan","Oil & Gas",2009,0.466443228764152,8.46511004461358,Inf,"46.6%","846.5%","Inf%"
"Kazakhstan","Coal",2009,-0.126842440057451,-0.553916658550542,0.413547191586131,"-12.7%","-55.4%","41.4%"
"Kazakhstan","Oil & Gas",2009,-0.0897751775913911,-0.878315876829361,1.26471135685874,"-9%","-87.8%","126.5%"
"Kazakhstan","Smelter",2009,-0.548016652966221,-0.885378009494451,-0.139900257266089,"-54.8%","-88.5%","-14%"
"Kuwait","Oil & Gas",2009,-0.12599404622656,-0.525182368848671,0.383032824583306,"-12.6%","-52.5%","38.3%"
"Lebanon","Oil & Gas",2009,0.983327428000101,-1,Inf,"98.3%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2009,-0.10649702204102,-1,1.64829157787446,"-10.6%","-100%","164.8%"
"Mali","Smelter",2009,0.509286006913134,-1,Inf,"50.9%","-100%","Inf%"
"Mexico","Coal",2009,-0.0522068221091141,-0.535597234002072,0.603951588881806,"-5.2%","-53.6%","60.4%"
"Mexico","Oil & Gas",2009,0.00194823814818879,-0.202061425415704,0.228669014257399,"0.2%","-20.2%","22.9%"
"Mexico","Smelter",2009,-0.603562115659422,-1,Inf,"-60.4%","-100%","Inf%"
"Morocco","Coal",2009,0.00329422814825819,-0.520031023356353,0.713369565256335,"0.3%","-52%","71.3%"
"Morocco","Oil & Gas",2009,0.403151329670496,-0.979369234948471,4.52765671979266,"40.3%","-97.9%","452.8%"
"Namibia","Smelter",2009,0.590227474180521,-1,Inf,"59%","-100%","Inf%"
"Oman","Oil & Gas",2009,-0.130103792482341,-0.941049748051428,1.57710318335589,"-13%","-94.1%","157.7%"
"Pakistan","Coal",2009,0.0201421344981045,-0.710915534373501,1.19994394577889,"2%","-71.1%","120%"
"Pakistan","Oil & Gas",2009,0.356520872901637,-0.314850507607723,1.35568168162677,"35.7%","-31.5%","135.6%"
"Pakistan","Smelter",2009,-0.106472513084854,-0.629026150007249,0.632188376385,"-10.6%","-62.9%","63.2%"
"Peru","Smelter",2009,-0.375492756333057,-0.771826042263297,0.123733480415569,"-37.5%","-77.2%","12.4%"
"Poland","Coal",2009,-0.369229505270591,-0.963034983159968,0.45774448797797,"-36.9%","-96.3%","45.8%"
"Portugal","Coal",2009,-0.215202089387248,-1,Inf,"-21.5%","-100%","Inf%"
"Puerto Rico","Coal",2009,0.159806390437058,-1,Inf,"16%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2009,0.0683281399758604,-1,Inf,"6.8%","-100%","Inf%"
"Qatar","Oil & Gas",2009,-0.344361163353755,-0.721630352807684,0.121634425692772,"-34.4%","-72.2%","12.2%"
"Romania","Coal",2009,-0.123917028523472,-0.371874203447006,0.165943713890306,"-12.4%","-37.2%","16.6%"
"Romania","Smelter",2009,-0.24881473902413,-1,Inf,"-24.9%","-100%","Inf%"
"Russia","Coal",2009,-0.0699884591968037,-0.574197277768338,0.604082431631868,"-7%","-57.4%","60.4%"
"Russia","Oil & Gas",2009,-0.00348497050760599,-0.491258914638534,0.665629317228862,"-0.3%","-49.1%","66.6%"
"Russia","Smelter",2009,-0.0275499437518235,-0.26559920690638,0.242869927648183,"-2.8%","-26.6%","24.3%"
"Saudi Arabia","Oil & Gas",2009,0.184798362049267,-0.0848777925230914,0.496396307612126,"18.5%","-8.5%","49.6%"
"Serbia","Coal",2009,0.221019523126824,-0.435501250374689,1.19349439353669,"22.1%","-43.6%","119.3%"
"Serbia","Smelter",2009,0.410845471031805,-0.681365947354599,2.73369294986644,"41.1%","-68.1%","273.4%"
"Singapore","Oil & Gas",2009,-0.0577421747930255,-0.436789289687035,0.40883714033819,"-5.8%","-43.7%","40.9%"
"Slovakia","Coal",2009,-0.477781100461354,-1,Inf,"-47.8%","-100%","Inf%"
"South Africa","Coal",2009,-0.133400976672677,-0.320079903626609,0.0746206347915621,"-13.3%","-32%","7.5%"
"South Africa","Smelter",2009,-0.414654328192319,-1,1.03079331291449,"-41.5%","-100%","103.1%"
"South Korea","Oil & Gas",2009,0.080615857932314,-0.69428337261539,1.47309707459473,"8.1%","-69.4%","147.3%"
"Spain","Coal",2009,-0.472384206588268,-0.792430871458863,-0.100550300203477,"-47.2%","-79.2%","-10.1%"
"Syria","Oil & Gas",2009,0.289337243918318,-0.52897060240016,1.68759940617741,"28.9%","-52.9%","168.8%"
"Taiwan","Oil & Gas",2009,0.124177895775886,-0.764352667923824,1.738604961394,"12.4%","-76.4%","173.9%"
"Thailand","Coal",2009,0.0417750110341488,-0.98446035868324,2.72539786168464,"4.2%","-98.4%","272.5%"
"Trinidad","Oil & Gas",2009,0.138020434289634,3.88660645690104,Inf,"13.8%","388.7%","Inf%"
"Turkey","Coal",2009,0.0759557281252492,-0.281769246476906,0.507749645392737,"7.6%","-28.2%","50.8%"
"Turkey","Oil & Gas",2009,1.14118306296647,24.2705767913785,Inf,"114.1%","2427.1%","Inf%"
"Turkmenistan","Oil & Gas",2009,-0.122006198047383,-1,Inf,"-12.2%","-100%","Inf%"
"UK","Coal",2009,0.0626169064357367,-1,Inf,"6.3%","-100%","Inf%"
"USA","Coal",2009,-0.384564504626881,-0.507646448165911,-0.25341504255096,"-38.5%","-50.8%","-25.3%"
"Ukraine","Coal",2009,-0.105323228448378,-0.453031214029202,0.320115336792727,"-10.5%","-45.3%","32%"
"Ukraine","Oil & Gas",2009,-0.432964663501857,-1,Inf,"-43.3%","-100%","Inf%"
"Ukraine","Smelter",2009,-0.0378356805147806,-0.895934573517636,1.58782711662714,"-3.8%","-89.6%","158.8%"
"United Arab Emirates","Oil & Gas",2009,-0.152157497237962,-0.553360906723359,0.344292730331135,"-15.2%","-55.3%","34.4%"
"Uzbekistan","Oil & Gas",2009,-0.151256631077636,-0.673076702597517,0.520864824902585,"-15.1%","-67.3%","52.1%"
"Uzbekistan","Smelter",2009,-0.0848113450639291,-0.433231452753789,0.337758165436004,"-8.5%","-43.3%","33.8%"
"Venezuela","Coal",2009,3.57799869200486,-5.00080241226025,Inf,"357.8%","-500.1%","Inf%"
"Venezuela","Oil & Gas",2009,0.0567562160649175,-0.361907861224181,0.583368789275349,"5.7%","-36.2%","58.3%"
"Zambia","Smelter",2009,0.766953531255201,-0.325912404663313,2.67856759083384,"76.7%","-32.6%","267.9%"
"Zimbabwe","Coal",2009,-0.1091042695738,-0.992055413338731,1.44466708302331,"-10.9%","-99.2%","144.5%"
"Albania","Oil & Gas",2010,0.0534607706756021,-1,Inf,"5.3%","-100%","Inf%"
"Armenia","Smelter",2010,-0.0438920154479906,-1,Inf,"-4.4%","-100%","Inf%"
"Aruba","Oil & Gas",2010,-0.688084115786159,-1,0.308486283783869,"-68.8%","-100%","30.8%"
"Australia","Coal",2010,0.0802968632043224,-0.275386318810199,0.507114556203758,"8%","-27.5%","50.7%"
"Australia","Smelter",2010,-0.097138318795291,-0.387134294443589,0.240550030907354,"-9.7%","-38.7%","24.1%"
"Bangladesh","Coal",2010,0.577911004577375,-1,Inf,"57.8%","-100%","Inf%"
"Belarus","Oil & Gas",2010,0.080022475208579,-1,Inf,"8%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2010,-0.254992554522922,-0.680557201278022,0.287725468854618,"-25.5%","-68.1%","28.8%"
"Botswana","Coal",2010,-0.668232110794598,-1,0.0709372562261732,"-66.8%","-100%","7.1%"
"Botswana","Smelter",2010,0.00206685783752114,-0.602418385379067,0.858881552132495,"0.2%","-60.2%","85.9%"
"Brazil","Oil & Gas",2010,6.20038779561889,-1,Inf,"620%","-100%","Inf%"
"Brazil","Smelter",2010,-0.0606711491478744,-0.761060416416176,1.03375789272226,"-6.1%","-76.1%","103.4%"
"Bulgaria","Coal",2010,-0.190911631161488,-0.540475453392531,0.229567746577624,"-19.1%","-54%","23%"
"Canada","Coal",2010,0.021164367415218,-0.878127276817277,1.92603178003775,"2.1%","-87.8%","192.6%"
"Canada","Oil & Gas",2010,0.293038172086099,-1,Inf,"29.3%","-100%","Inf%"
"Canada","Smelter",2010,-0.325930123586357,-0.889669631262794,0.442785473999594,"-32.6%","-89%","44.3%"
"Chile","Smelter",2010,0.193927342719522,-0.61437315862305,1.51749257393475,"19.4%","-61.4%","151.7%"
"China","Coal",2010,0.14288565684472,0.0112658997577983,0.283248205073503,"14.3%","1.1%","28.3%"
"China","Oil & Gas",2010,-0.340495440120804,-1,1.63641549914494,"-34%","-100%","163.6%"
"China","Smelter",2010,-0.020976622362343,-0.386205229325341,0.422041932457731,"-2.1%","-38.6%","42.2%"
"Colombia","Oil & Gas",2010,0.128439008763184,-0.971269593212428,3.17229006349676,"12.8%","-97.1%","317.2%"
"Croatia","Coal",2010,-0.114053433960658,-1,Inf,"-11.4%","-100%","Inf%"
"Cuba","Oil & Gas",2010,0.105062675156909,-0.281303353697293,0.58203008969915,"10.5%","-28.1%","58.2%"
"Cuba","Smelter",2010,0.0745866947208855,-0.329724871074288,0.576929158839538,"7.5%","-33%","57.7%"
"Curacao","Oil & Gas",2010,-0.407507902610433,-0.967383100218964,0.405338117083679,"-40.8%","-96.7%","40.5%"
"Cyprus","Oil & Gas",2010,-0.0680347545031325,-1,Inf,"-6.8%","-100%","Inf%"
"Czech Republic","Coal",2010,-0.158492857326508,-1,Inf,"-15.8%","-100%","Inf%"
"Egypt","Oil & Gas",2010,-0.311741945701917,-0.76283076322664,0.287190452282849,"-31.2%","-76.3%","28.7%"
"Estonia","Oil & Gas",2010,-0.279204161340077,-1,Inf,"-27.9%","-100%","Inf%"
"France","Coal",2010,-0.528223120030723,-1,0.902789590927035,"-52.8%","-100%","90.3%"
"France","Oil & Gas",2010,-0.0599147955112201,-1,Inf,"-6%","-100%","Inf%"
"Georgia","Smelter",2010,-0.245410638741109,-1,Inf,"-24.5%","-100%","Inf%"
"Germany","Coal",2010,-0.469332862140164,-1,0.726195823724978,"-46.9%","-100%","72.6%"
"Greece","Coal",2010,-0.414644589737489,-0.650960060821718,-0.139831745903912,"-41.5%","-65.1%","-14%"
"Greece","Oil & Gas",2010,-0.163643254033071,-1,Inf,"-16.4%","-100%","Inf%"
"Guatemala","Oil & Gas",2010,0.0766429090493264,4.15229859020303,Inf,"7.7%","415.2%","Inf%"
"Honduras","Oil & Gas",2010,0.0705740507350532,-0.990235160914943,2.51391253982094,"7.1%","-99%","251.4%"
"India","Coal",2010,-0.0598098207243997,-0.178897931036107,0.0671766860396488,"-6%","-17.9%","6.7%"
"India","Oil & Gas",2010,-0.609151797509003,-0.957722044317941,-0.186370834561312,"-60.9%","-95.8%","-18.6%"
"India","Smelter",2010,0.142021644946982,-0.513127030978367,1.07843843734372,"14.2%","-51.3%","107.8%"
"Indonesia","Coal",2010,0.0839560650996765,-0.373008492207781,0.677067689991317,"8.4%","-37.3%","67.7%"
"Indonesia","Smelter",2010,-0.00415230863768812,-0.789058374251521,1.37416319864363,"-0.4%","-78.9%","137.4%"
"Iran","Coal",2010,-0.121836172486529,-0.52704717138798,0.382392528914198,"-12.2%","-52.7%","38.2%"
"Iran","Oil & Gas",2010,0.0311374095452279,-0.190322280816596,0.279492209516786,"3.1%","-19%","27.9%"
"Iran","Smelter",2010,0.151732293933363,-0.241536690265146,0.641840975521661,"15.2%","-24.2%","64.2%"
"Iraq","Oil & Gas",2010,0.0212619719649951,-0.454957656519946,0.650325257884851,"2.1%","-45.5%","65%"
"Israel","Coal",2010,0.449755082781933,-0.481024355956843,1.93976963329503,"45%","-48.1%","194%"
"Italy","Coal",2010,-0.185155645401988,-1,Inf,"-18.5%","-100%","Inf%"
"Italy","Oil & Gas",2010,-1,-1,-0.170769149332696,"-100%","-100%","-17.1%"
"Jamaica","Smelter",2010,-0.0856334661415729,-0.908991247431547,1.50163434186007,"-8.6%","-90.9%","150.2%"
"Jordan","Oil & Gas",2010,0.0365316637611435,-0.896747051370277,1.94498261343847,"3.7%","-89.7%","194.5%"
"Kazakhstan","Coal",2010,-0.0322445418702271,-0.546681349640092,0.66807311835164,"-3.2%","-54.7%","66.8%"
"Kazakhstan","Oil & Gas",2010,0.21260701278789,-0.809902017240575,2.40644586612186,"21.3%","-81%","240.6%"
"Kazakhstan","Smelter",2010,-0.400317038102729,-1,0.683720867087969,"-40%","-100%","68.4%"
"Kuwait","Oil & Gas",2010,-0.0251114531835691,-0.501714390099979,0.600595408882802,"-2.5%","-50.2%","60.1%"
"Lebanon","Oil & Gas",2010,-0.449332763714632,-1,Inf,"-44.9%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2010,0.0138414787017975,3.38482255225602,Inf,"1.4%","338.5%","Inf%"
"Mali","Smelter",2010,0.21350634842162,-1,Inf,"21.4%","-100%","Inf%"
"Mexico","Coal",2010,-0.0139542203398342,-0.550344539662577,0.706359175964109,"-1.4%","-55%","70.6%"
"Mexico","Oil & Gas",2010,-0.199715914604823,-0.381314243122057,0.00149789056063954,"-20%","-38.1%","0.1%"
"Mexico","Smelter",2010,2.07909777112109,-1,Inf,"207.9%","-100%","Inf%"
"Morocco","Coal",2010,0.0997386911788001,-0.523302292971966,0.944198078493568,"10%","-52.3%","94.4%"
"Morocco","Oil & Gas",2010,-0.108074310904021,-0.907205416102149,1.34838613009809,"-10.8%","-90.7%","134.8%"
"Namibia","Smelter",2010,0.934479648067826,8.37971179310946,Inf,"93.4%","838%","Inf%"
"Oman","Oil & Gas",2010,0.487512199245099,-0.807020046578308,3.57825944001161,"48.8%","-80.7%","357.8%"
"Pakistan","Coal",2010,0.0745139991304289,-0.664310857315018,1.30513339137458,"7.5%","-66.4%","130.5%"
"Pakistan","Oil & Gas",2010,-0.00952653458841413,-0.431309163065442,0.53547847546334,"-1%","-43.1%","53.5%"
"Pakistan","Smelter",2010,-0.314487677839959,-0.877367476282815,0.434777263472453,"-31.4%","-87.7%","43.5%"
"Peru","Smelter",2010,-0.817284611993196,-1,-0.191359485512251,"-81.7%","-100%","-19.1%"
"Poland","Coal",2010,0.251019768892167,-0.937236923184863,3.39968579868157,"25.1%","-93.7%","340%"
"Portugal","Coal",2010,-0.314574986998413,-1,Inf,"-31.5%","-100%","Inf%"
"Puerto Rico","Coal",2010,-0.694245188308038,-1,Inf,"-69.4%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2010,0.235039287985356,-1,Inf,"23.5%","-100%","Inf%"
"Qatar","Oil & Gas",2010,0.210077933144757,-0.511294397162087,1.32214684118464,"21%","-51.1%","132.2%"
"Romania","Coal",2010,-0.275651947802406,-0.584114462090777,0.0677849782321533,"-27.6%","-58.4%","6.8%"
"Romania","Smelter",2010,-0.544121943114141,-1,Inf,"-54.4%","-100%","Inf%"
"Russia","Coal",2010,-0.0222033725758508,-0.584723008705324,0.771065242736439,"-2.2%","-58.5%","77.1%"
"Russia","Oil & Gas",2010,-0.013082201127996,-0.489492853192312,0.618674482512166,"-1.3%","-48.9%","61.9%"
"Russia","Smelter",2010,-0.0127935590170521,-0.273633541374246,0.284124134419259,"-1.3%","-27.4%","28.4%"
"Saudi Arabia","Oil & Gas",2010,-0.0532397410127514,-0.257933009913236,0.175795389743283,"-5.3%","-25.8%","17.6%"
"Serbia","Coal",2010,0.263028830612026,-0.332809979533882,1.08391257232686,"26.3%","-33.3%","108.4%"
"Serbia","Smelter",2010,-0.368001545147609,-0.921014127842441,0.399283484647631,"-36.8%","-92.1%","39.9%"
"Singapore","Oil & Gas",2010,-0.00304032682762267,-0.452760938674844,0.56080738124146,"-0.3%","-45.3%","56.1%"
"Slovakia","Coal",2010,1.72278637973748,-1,Inf,"172.3%","-100%","Inf%"
"South Africa","Coal",2010,-0.0255632236124914,-0.246018131487733,0.222542316583926,"-2.6%","-24.6%","22.3%"
"South Africa","Smelter",2010,0.155692396345112,-1,Inf,"15.6%","-100%","Inf%"
"South Korea","Oil & Gas",2010,-0.0987216946376267,-0.748827132409309,0.884975314100193,"-9.9%","-74.9%","88.5%"
"Spain","Coal",2010,-0.260514245267623,-0.907746667948105,0.685171910667283,"-26.1%","-90.8%","68.5%"
"Syria","Oil & Gas",2010,-0.277654920578973,-0.755482512348482,0.370883233546417,"-27.8%","-75.5%","37.1%"
"Taiwan","Oil & Gas",2010,0.431105737998324,-0.571043046055946,2.26328563483887,"43.1%","-57.1%","226.3%"
"Thailand","Coal",2010,-0.0761612701092466,-1,2.33948165766942,"-7.6%","-100%","233.9%"
"Trinidad","Oil & Gas",2010,-0.392181598139925,-1,1.38208561420219,"-39.2%","-100%","138.2%"
"Turkey","Coal",2010,-0.109933524481134,-0.42021468171932,0.26122409469424,"-11%","-42%","26.1%"
"Turkey","Oil & Gas",2010,-0.590076850790517,-1,0.22781822307193,"-59%","-100%","22.8%"
"Turkmenistan","Oil & Gas",2010,0.63489933556479,267.499923271455,Inf,"63.5%","26750%","Inf%"
"UK","Coal",2010,0.212961092939301,-1,Inf,"21.3%","-100%","Inf%"
"USA","Coal",2010,-0.112053426191104,-0.333339480287054,0.136580035095321,"-11.2%","-33.3%","13.7%"
"Ukraine","Coal",2010,-0.11502431966451,-0.502783155797941,0.365752457187344,"-11.5%","-50.3%","36.6%"
"Ukraine","Oil & Gas",2010,0.0170193536670302,-1,Inf,"1.7%","-100%","Inf%"
"Ukraine","Smelter",2010,0.292394737342902,-0.825779001946667,2.73193822288189,"29.2%","-82.6%","273.2%"
"United Arab Emirates","Oil & Gas",2010,0.0737455827408429,-0.436784702636909,0.780494458104578,"7.4%","-43.7%","78%"
"Uzbekistan","Oil & Gas",2010,0.232217498690046,-0.506592821178523,1.42878810969885,"23.2%","-50.7%","142.9%"
"Uzbekistan","Smelter",2010,-0.14923958031882,-0.555582028661467,0.343590705910435,"-14.9%","-55.6%","34.4%"
"Venezuela","Coal",2010,0.779078629390031,-0.477688883529622,3.27681181722891,"77.9%","-47.8%","327.7%"
"Venezuela","Oil & Gas",2010,0.0640604058305165,-0.36078437773611,0.597143202499542,"6.4%","-36.1%","59.7%"
"Zambia","Smelter",2010,-0.105598101946172,-0.565988529688178,0.525485745668502,"-10.6%","-56.6%","52.5%"
"Zimbabwe","Coal",2010,0.30577832521281,-0.986809364979978,4.16857106113199,"30.6%","-98.7%","416.9%"
"Albania","Oil & Gas",2011,0.163486916831462,-1,Inf,"16.3%","-100%","Inf%"
"Armenia","Smelter",2011,0.190402562284559,-1,Inf,"19%","-100%","Inf%"
"Aruba","Oil & Gas",2011,2.29186158940444,-4.11937540566968,Inf,"229.2%","-411.9%","Inf%"
"Australia","Coal",2011,-0.0621596304713058,-0.387708545856281,0.327211142108831,"-6.2%","-38.8%","32.7%"
"Australia","Smelter",2011,0.135697585024759,-0.233325251590838,0.585949718227452,"13.6%","-23.3%","58.6%"
"Bangladesh","Coal",2011,-0.421438304475404,-1,Inf,"-42.1%","-100%","Inf%"
"Belarus","Oil & Gas",2011,0.284931949730602,-1,Inf,"28.5%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2011,0.0928187664967044,-0.533438452340107,1.04861901982778,"9.3%","-53.3%","104.9%"
"Botswana","Coal",2011,0.274551477531601,-1,Inf,"27.5%","-100%","Inf%"
"Botswana","Smelter",2011,-0.260104971078531,-0.751910894856974,0.45444256529379,"-26%","-75.2%","45.4%"
"Brazil","Oil & Gas",2011,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil","Smelter",2011,0.0588484868218506,-0.741328024786461,1.45414911035195,"5.9%","-74.1%","145.4%"
"Bulgaria","Coal",2011,0.255993192381189,-0.277638179084682,0.978120119000863,"25.6%","-27.8%","97.8%"
"Canada","Coal",2011,-0.151234703946238,-0.978405927269524,1.36428194996965,"-15.1%","-97.8%","136.4%"
"Canada","Oil & Gas",2011,-0.975890568324284,-1,Inf,"-97.6%","-100%","Inf%"
"Canada","Smelter",2011,-0.164496223075184,-0.953971851018251,1.44259240730584,"-16.4%","-95.4%","144.3%"
"Chile","Smelter",2011,-0.138828366692088,-0.738420227764103,0.764070426562686,"-13.9%","-73.8%","76.4%"
"China","Coal",2011,0.0188608109099986,-0.094760304023132,0.139400695011583,"1.9%","-9.5%","13.9%"
"China","Oil & Gas",2011,0.510524368724856,-1,Inf,"51.1%","-100%","Inf%"
"China","Smelter",2011,0.04195253503563,-0.363340158050063,0.546868215499842,"4.2%","-36.3%","54.7%"
"Colombia","Oil & Gas",2011,-0.261497411036891,-1,1.42029794921409,"-26.1%","-100%","142%"
"Croatia","Coal",2011,0.358262999277749,-1,Inf,"35.8%","-100%","Inf%"
"Cuba","Oil & Gas",2011,-0.0793626556555636,-0.420635184283305,0.329043330095947,"-7.9%","-42.1%","32.9%"
"Cuba","Smelter",2011,0.102169120022561,-0.294257273446169,0.597917420420991,"10.2%","-29.4%","59.8%"
"Curacao","Oil & Gas",2011,0.31879600213617,-0.936611258853817,3.65638889912938,"31.9%","-93.7%","365.6%"
"Cyprus","Oil & Gas",2011,0.085655718643294,-1,Inf,"8.6%","-100%","Inf%"
"Czech Republic","Coal",2011,0.321797631344503,-1,Inf,"32.2%","-100%","Inf%"
"Egypt","Oil & Gas",2011,0.276563768787034,-0.542662896880277,1.65303478167579,"27.7%","-54.3%","165.3%"
"Estonia","Oil & Gas",2011,0.404274528221102,-1,Inf,"40.4%","-100%","Inf%"
"France","Coal",2011,-0.446076645338362,-1,Inf,"-44.6%","-100%","Inf%"
"France","Oil & Gas",2011,-0.044512918984229,-1,Inf,"-4.5%","-100%","Inf%"
"Georgia","Smelter",2011,-0.781341013808471,-1,Inf,"-78.1%","-100%","Inf%"
"Germany","Coal",2011,-0.110781957265942,-1,Inf,"-11.1%","-100%","Inf%"
"Greece","Coal",2011,-0.445918027309857,-0.82304654917212,0.00606278270071448,"-44.6%","-82.3%","0.6%"
"Greece","Oil & Gas",2011,0.0103389432071155,-1,Inf,"1%","-100%","Inf%"
"Guatemala","Oil & Gas",2011,-0.101893736009268,-1,2.48225173060537,"-10.2%","-100%","248.2%"
"Honduras","Oil & Gas",2011,-0.115559584497759,-1,2.44276457671714,"-11.6%","-100%","244.3%"
