"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Morocco","Oil & Gas",2009,-0.411806980393017,-0.761508603190649,-0.00451391718450445,"-41.2%","-76.2%","-0.5%"
"Namibia","Smelter",2009,-0.0850141203850419,-0.445975250489016,0.325636185784811,"-8.5%","-44.6%","32.6%"
"Oman","Oil & Gas",2009,-0.0553297130904503,-0.359848015231123,0.288142398449665,"-5.5%","-36%","28.8%"
"Pakistan","Coal",2009,0.337634011676974,-0.102288514945779,0.890619638091782,"33.8%","-10.2%","89.1%"
"Pakistan","Oil & Gas",2009,0.266497775281671,0.091902369680724,0.455943095847373,"26.6%","9.2%","45.6%"
"Pakistan","Smelter",2009,-0.30061727096294,-0.578371389096111,0.011725007324803,"-30.1%","-57.8%","1.2%"
"Peru","Smelter",2009,-0.16966609820171,-0.315140340231685,-0.00561674453052563,"-17%","-31.5%","-0.6%"
"Poland","Coal",2009,-0.140181952588005,-0.49694008334936,0.285459432436447,"-14%","-49.7%","28.5%"
"Portugal","Coal",2009,-0.226566562299697,-0.95760914752401,0.897780710261366,"-22.7%","-95.8%","89.8%"
"Puerto Rico","Coal",2009,0.15114594515677,-1,Inf,"15.1%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2009,-0.224255359181939,-0.965612110206894,0.943385345757192,"-22.4%","-96.6%","94.3%"
"Qatar","Oil & Gas",2009,-0.197887524869726,-0.334838173384583,-0.0498237511162306,"-19.8%","-33.5%","-5%"
"Romania","Coal",2009,-0.00562654933874895,-0.228735090343838,0.248901539954122,"-0.6%","-22.9%","24.9%"
"Romania","Smelter",2009,-0.240797911089526,-0.937038288249364,0.854953648065584,"-24.1%","-93.7%","85.5%"
"Russia","Coal",2009,-0.212107702494995,-0.467492035084858,0.0698347824170538,"-21.2%","-46.7%","7%"
"Russia","Oil & Gas",2009,-0.180531435417718,-0.338186834423884,-0.0122859693582537,"-18.1%","-33.8%","-1.2%"
"Russia","Smelter",2009,0.0260684467926393,-0.0915160155821949,0.15053802141583,"2.6%","-9.2%","15.1%"
"Saudi Arabia","Oil & Gas",2009,0.0848638617887614,0.00326094223965168,0.170034894785252,"8.5%","0.3%","17%"
"Serbia","Coal",2009,0.103695076590643,-0.0731526307040571,0.295306325177693,"10.4%","-7.3%","29.5%"
"Serbia","Smelter",2009,1.0077499654059,0.152532032819477,2.24671693936539,"100.8%","15.3%","224.7%"
"Singapore","Oil & Gas",2009,-0.0469723080171844,-0.267122439155607,0.203676451480037,"-4.7%","-26.7%","20.4%"
"Slovakia","Coal",2009,-0.471839698504797,-1,0.225855633713719,"-47.2%","-100%","22.6%"
"South Africa","Coal",2009,-0.0549377242867196,-0.147312012717234,0.0419002141578531,"-5.5%","-14.7%","4.2%"
"South Africa","Smelter",2009,-0.513992713637257,-0.649721008661238,-0.370662489594839,"-51.4%","-65%","-37.1%"
"South Korea","Oil & Gas",2009,-0.0553953596428802,-0.328946354700934,0.261445690991273,"-5.5%","-32.9%","26.1%"
"Spain","Coal",2009,-0.158967406205008,-0.347626212866332,0.0517414933312073,"-15.9%","-34.8%","5.2%"
"Syria","Oil & Gas",2009,0.0940719945993926,-0.0879148454048005,0.292541860749015,"9.4%","-8.8%","29.3%"
"Taiwan","Oil & Gas",2009,-0.143254204122089,-0.508069287327774,0.288752489729318,"-14.3%","-50.8%","28.9%"
"Thailand","Coal",2009,0.236534039396641,-0.757129178091267,2.19576583874959,"23.7%","-75.7%","219.6%"
"Trinidad","Oil & Gas",2009,0.214773388335132,-1,Inf,"21.5%","-100%","Inf%"
"Turkey","Coal",2009,0.150148272097065,0.0166150200733344,0.292839699145068,"15%","1.7%","29.3%"
"Turkey","Oil & Gas",2009,1.23714423135821,-0.00328500066653659,3.3967062417064,"123.7%","-0.3%","339.7%"
"Turkmenistan","Oil & Gas",2009,0.0662690666704486,-0.256586445523529,0.444782808395463,"6.6%","-25.7%","44.5%"
"UK","Coal",2009,-0.037063422941001,-0.832862184102552,1.31361424925307,"-3.7%","-83.3%","131.4%"
"USA","Coal",2009,-0.283840546567458,-0.347091813439156,-0.218747201231773,"-28.4%","-34.7%","-21.9%"
"Ukraine","Coal",2009,-0.0115510520103543,-0.146461459392913,0.132735396585196,"-1.2%","-14.6%","13.3%"
"Ukraine","Oil & Gas",2009,-0.771207374868051,-1,-0.0606042246525023,"-77.1%","-100%","-6.1%"
"Ukraine","Smelter",2009,-0.119130457606654,-0.542083384127336,0.388392613450211,"-11.9%","-54.2%","38.8%"
"United Arab Emirates","Oil & Gas",2009,-0.0336163715232183,-0.177823065339891,0.122234550677452,"-3.4%","-17.8%","12.2%"
"Uzbekistan","Oil & Gas",2009,0.0524096396229901,-0.0968112862757089,0.212208170824317,"5.2%","-9.7%","21.2%"
"Uzbekistan","Smelter",2009,-0.109812856560475,-0.221442781567409,0.00821080321172651,"-11%","-22.1%","0.8%"
"Venezuela","Coal",2009,0.240996881323392,-0.610886215514733,1.41552462182306,"24.1%","-61.1%","141.6%"
"Venezuela","Oil & Gas",2009,0.0686368196867979,-0.0985318077845949,0.249337519338252,"6.9%","-9.9%","24.9%"
"Zambia","Smelter",2009,0.202413179390353,-0.156929677197527,0.633771140305453,"20.2%","-15.7%","63.4%"
"Zimbabwe","Coal",2009,-0.0112558492100172,-0.749102389755674,1.17814795007444,"-1.1%","-74.9%","117.8%"
"Albania","Oil & Gas",2010,-0.935778967915396,-1,Inf,"-93.6%","-100%","Inf%"
"Armenia","Smelter",2010,0.4966772799423,-0.729784891654913,3.1922982269409,"49.7%","-73%","319.2%"
"Aruba","Oil & Gas",2010,-0.112504805696984,-0.499157061828906,0.412505577857403,"-11.3%","-49.9%","41.3%"
"Australia","Coal",2010,-0.0284052884842426,-0.227724080349367,0.190766965350298,"-2.8%","-22.8%","19.1%"
"Australia","Smelter",2010,-0.0954625122097347,-0.261302156511366,0.0849364952876073,"-9.5%","-26.1%","8.5%"
"Bangladesh","Coal",2010,-0.319128989407612,-1,0.794609556817659,"-31.9%","-100%","79.5%"
"Belarus","Oil & Gas",2010,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2010,-0.359024103619191,-0.512441734995665,-0.19364349238988,"-35.9%","-51.2%","-19.4%"
"Botswana","Coal",2010,-0.212415541428104,-0.495045151779833,0.11923897177551,"-21.2%","-49.5%","11.9%"
"Botswana","Smelter",2010,0.0236313650733659,-0.217517022975435,0.302939575446887,"2.4%","-21.8%","30.3%"
"Brazil","Oil & Gas",2010,1.10069761441138,-1,Inf,"110.1%","-100%","Inf%"
"Brazil","Smelter",2010,0.0195638760903127,-0.615884770771704,0.8921678936428,"2%","-61.6%","89.2%"
"Bulgaria","Coal",2010,-0.0722232503124907,-0.270684946782495,0.15348822887963,"-7.2%","-27.1%","15.3%"
"Canada","Coal",2010,-0.233089852300979,-0.639528949550181,0.258136875110851,"-23.3%","-64%","25.8%"
"Canada","Oil & Gas",2010,-0.751197752992732,-1,-0.366312276409471,"-75.1%","-100%","-36.6%"
"Canada","Smelter",2010,-0.239185957669695,-0.4952235183668,0.0555852280459539,"-23.9%","-49.5%","5.6%"
"Chile","Smelter",2010,0.0260332241140617,-0.277823762338223,0.378105266008075,"2.6%","-27.8%","37.8%"
"China","Coal",2010,0.0256147094995656,-0.0143520704020007,0.0663311779062299,"2.6%","-1.4%","6.6%"
"China","Oil & Gas",2010,-0.245455717665474,-0.544850272685924,0.0938743532773516,"-24.5%","-54.5%","9.4%"
"China","Smelter",2010,0.0394699511202152,-0.0748663867003201,0.160370009790012,"3.9%","-7.5%","16%"
"Colombia","Oil & Gas",2010,0.261160409146386,-0.3874495414785,1.19188721574506,"26.1%","-38.7%","119.2%"
"Croatia","Coal",2010,-0.962353847236584,-1,Inf,"-96.2%","-100%","Inf%"
"Cuba","Oil & Gas",2010,0.0710968731960246,-0.14440661912705,0.308018497336722,"7.1%","-14.4%","30.8%"
"Cuba","Smelter",2010,0.0286574806300255,-0.235247864370568,0.326154042551899,"2.9%","-23.5%","32.6%"
"Curacao","Oil & Gas",2010,0.0405137051752253,-0.62134106565712,1.10053088940601,"4.1%","-62.1%","110.1%"
"Cyprus","Oil & Gas",2010,2.9068821249701,-1,Inf,"290.7%","-100%","Inf%"
"Czech Republic","Coal",2010,0.231686825031629,-0.630614534781635,1.68299813356122,"23.2%","-63.1%","168.3%"
"Egypt","Oil & Gas",2010,-0.200618215840907,-0.425038587629953,0.0490068946335447,"-20.1%","-42.5%","4.9%"
"Estonia","Oil & Gas",2010,0.213786715298457,-0.940842667961265,3.18683117409974,"21.4%","-94.1%","318.7%"
"France","Coal",2010,-0.307385103276341,-1,0.970629971950928,"-30.7%","-100%","97.1%"
"France","Oil & Gas",2010,-0.125421623201529,-0.745146494407864,0.715352176665404,"-12.5%","-74.5%","71.5%"
"Georgia","Smelter",2010,0.12600975621471,-1,Inf,"12.6%","-100%","Inf%"
"Germany","Coal",2010,-0.652816646500229,-1,-0.168636892720553,"-65.3%","-100%","-16.9%"
"Greece","Coal",2010,-0.171286655282904,-0.373819222958014,0.0588193292446921,"-17.1%","-37.4%","5.9%"
"Greece","Oil & Gas",2010,0.0114159033232184,-0.831324836621706,1.45175698998997,"1.1%","-83.1%","145.2%"
"Guatemala","Oil & Gas",2010,2.06515922170065,-1,Inf,"206.5%","-100%","Inf%"
"Honduras","Oil & Gas",2010,-0.900135989054022,-1,-0.0128139824183668,"-90%","-100%","-1.3%"
"India","Coal",2010,-0.0783950583990767,-0.117181650635828,-0.0389492007905643,"-7.8%","-11.7%","-3.9%"
"India","Oil & Gas",2010,-0.425742047326322,-0.639197611331924,-0.191053833524025,"-42.6%","-63.9%","-19.1%"
"India","Smelter",2010,-0.0867839716975339,-0.234263647877843,0.0701064709100909,"-8.7%","-23.4%","7%"
"Indonesia","Coal",2010,0.0595236958666612,-0.195133870258611,0.349178281376992,"6%","-19.5%","34.9%"
"Indonesia","Smelter",2010,0.0380690401913515,-0.444595180027752,0.662315139297693,"3.8%","-44.5%","66.2%"
"Iran","Coal",2010,0.00759383757522825,-0.250933869555467,0.300194289763974,"0.8%","-25.1%","30%"
"Iran","Oil & Gas",2010,-0.0140642799148413,-0.0928015511503177,0.0676073085582638,"-1.4%","-9.3%","6.8%"
"Iran","Smelter",2010,-0.0295094825669424,-0.153165834543788,0.101275994786834,"-3%","-15.3%","10.1%"
"Iraq","Oil & Gas",2010,0.029613012199547,-0.0837000397274477,0.149478286259804,"3%","-8.4%","14.9%"
"Israel","Coal",2010,0.400446091884154,-0.106024526496246,1.05082322522735,"40%","-10.6%","105.1%"
"Italy","Coal",2010,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Italy","Oil & Gas",2010,-1,-1,-0.255413019983556,"-100%","-100%","-25.5%"
"Jamaica","Smelter",2010,0.00456374463254239,-0.378666333431565,0.479192251665226,"0.5%","-37.9%","47.9%"
"Jordan","Oil & Gas",2010,0.0996432913943197,-0.382872144179587,0.69958887222535,"10%","-38.3%","70%"
"Kazakhstan","Coal",2010,-0.156805496196084,-0.329957334235934,0.0302902254914454,"-15.7%","-33%","3%"
"Kazakhstan","Oil & Gas",2010,-0.115158292505016,-0.464119285333973,0.306343185914884,"-11.5%","-46.4%","30.6%"
"Kazakhstan","Smelter",2010,-0.101254260044565,-0.39408940515132,0.245150060874129,"-10.1%","-39.4%","24.5%"
"Kuwait","Oil & Gas",2010,0.0505468470950445,-0.0683842937969668,0.177015374895561,"5.1%","-6.8%","17.7%"
"Lebanon","Oil & Gas",2010,-0.6529286691781,-1,0.356689267082198,"-65.3%","-100%","35.7%"
"Macedonia (FYROM)","Coal",2010,-0.38557764135482,-0.878378556355531,0.21484967095731,"-38.6%","-87.8%","21.5%"
"Mali","Smelter",2010,0.123412683065275,-0.872868905496613,1.95733220092436,"12.3%","-87.3%","195.7%"
"Mexico","Coal",2010,-0.0249725319451259,-0.215107509130478,0.181475608526439,"-2.5%","-21.5%","18.1%"
"Mexico","Oil & Gas",2010,-0.0405066531170825,-0.148325324117229,0.0744531151699548,"-4.1%","-14.8%","7.4%"
"Mexico","Smelter",2010,0.839359520367124,-0.580624120174378,4.03060682361597,"83.9%","-58.1%","403.1%"
"Morocco","Coal",2010,-0.0562639715588686,-0.353122946308573,0.285035394481912,"-5.6%","-35.3%","28.5%"
"Morocco","Oil & Gas",2010,0.376168243704503,-0.571999199936404,1.84847932563156,"37.6%","-57.2%","184.8%"
"Namibia","Smelter",2010,0.375081422342867,-0.204277776801002,1.13871451393489,"37.5%","-20.4%","113.9%"
"Oman","Oil & Gas",2010,0.127761675606084,-0.296626070151081,0.643580150622685,"12.8%","-29.7%","64.4%"
"Pakistan","Coal",2010,-0.00151451505055167,-0.328949798484937,0.379718043723287,"-0.2%","-32.9%","38%"
"Pakistan","Oil & Gas",2010,-0.00598398088042595,-0.141889025821746,0.13918994960184,"-0.6%","-14.2%","13.9%"
"Pakistan","Smelter",2010,-0.50388970432961,-0.910460274139939,-0.0278425460735234,"-50.4%","-91%","-2.8%"
"Peru","Smelter",2010,-0.187877656634639,-0.325398806989421,-0.0398747105032017,"-18.8%","-32.5%","-4%"
"Poland","Coal",2010,0.35647704706006,-0.23322416668158,1.13153085523819,"35.6%","-23.3%","113.2%"
"Portugal","Coal",2010,-0.221144533650151,-1,1.9029549138313,"-22.1%","-100%","190.3%"
"Puerto Rico","Coal",2010,-0.24293520759162,-1,Inf,"-24.3%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2010,-0.232362976756126,-1,1.89720719365037,"-23.2%","-100%","189.7%"
"Qatar","Oil & Gas",2010,0.113975936313881,-0.0865304269863123,0.335004751230068,"11.4%","-8.7%","33.5%"
"Romania","Coal",2010,-0.0957052984097762,-0.293796259974253,0.126905953876622,"-9.6%","-29.4%","12.7%"
"Romania","Smelter",2010,-1,-1,-0.2090859592141,"-100%","-100%","-20.9%"
"Russia","Coal",2010,-0.031688783939097,-0.41522827803793,0.437113032644228,"-3.2%","-41.5%","43.7%"
"Russia","Oil & Gas",2010,0.0408926660057136,-0.190718989318115,0.301352478551557,"4.1%","-19.1%","30.1%"
"Russia","Smelter",2010,-0.171898828191846,-0.287014559198258,-0.0505795892313243,"-17.2%","-28.7%","-5.1%"
"Saudi Arabia","Oil & Gas",2010,-0.0297912051811648,-0.103522396167158,0.0465963428763931,"-3%","-10.4%","4.7%"
"Serbia","Coal",2010,-0.0256499577892885,-0.209015648739341,0.172404181748914,"-2.6%","-20.9%","17.2%"
"Serbia","Smelter",2010,-0.346617877715656,-0.672420801214892,0.0255170828418168,"-34.7%","-67.2%","2.6%"
"Singapore","Oil & Gas",2010,0.1355198713244,-0.128653743603628,0.433962417890202,"13.6%","-12.9%","43.4%"
"Slovakia","Coal",2010,0.871041614994232,7.91588744233983,Inf,"87.1%","791.6%","Inf%"
"South Africa","Coal",2010,-0.0190949079340718,-0.117304229463535,0.0845154699099855,"-1.9%","-11.7%","8.5%"
"South Africa","Smelter",2010,0.41083449142361,-0.00844117028483604,0.92991452356286,"41.1%","-0.8%","93%"
"South Korea","Oil & Gas",2010,-0.187142819019348,-0.511195142172115,0.180953677790625,"-18.7%","-51.1%","18.1%"
"Spain","Coal",2010,-0.189551917140661,-0.427492230485729,0.0738663434097178,"-19%","-42.7%","7.4%"
"Syria","Oil & Gas",2010,-0.140982248603749,-0.30505042455197,0.0366494081081845,"-14.1%","-30.5%","3.7%"
"Taiwan","Oil & Gas",2010,0.326063868238961,-0.264734569216852,1.11518761912476,"32.6%","-26.5%","111.5%"
"Thailand","Coal",2010,0.0821180128607519,-0.806726215421868,1.55418763530143,"8.2%","-80.7%","155.4%"
"Trinidad","Oil & Gas",2010,-0.593029968368765,-1,Inf,"-59.3%","-100%","Inf%"
"Turkey","Coal",2010,-0.0714606446408065,-0.181706348218934,0.0450449564936664,"-7.1%","-18.2%","4.5%"
"Turkey","Oil & Gas",2010,-0.723238920217802,-1,-0.344835313749776,"-72.3%","-100%","-34.5%"
"Turkmenistan","Oil & Gas",2010,0.0783006188954887,-0.255440819588412,0.475073153306497,"7.8%","-25.5%","47.5%"
"UK","Coal",2010,0.600663777046224,-0.602066068714921,3.05996749634388,"60.1%","-60.2%","306%"
"USA","Coal",2010,0.0108472158983484,-0.0943993682471941,0.121788257088372,"1.1%","-9.4%","12.2%"
"Ukraine","Coal",2010,-0.16461407187287,-0.302153118005664,-0.0179862543266257,"-16.5%","-30.2%","-1.8%"
"Ukraine","Oil & Gas",2010,0.307953461050961,-1,Inf,"30.8%","-100%","Inf%"
"Ukraine","Smelter",2010,-0.191987162601443,-0.716562721228106,0.496410717597026,"-19.2%","-71.7%","49.6%"
"United Arab Emirates","Oil & Gas",2010,0.0114068376569019,-0.159774969511774,0.195279730340884,"1.1%","-16%","19.5%"
"Uzbekistan","Oil & Gas",2010,0.0336188231216525,-0.138299878591173,0.217902362829994,"3.4%","-13.8%","21.8%"
"Uzbekistan","Smelter",2010,-0.0826359380432571,-0.208052432105905,0.0517864703369035,"-8.3%","-20.8%","5.2%"
"Venezuela","Coal",2010,0.257722581757784,-0.568149058295422,1.69431938319497,"25.8%","-56.8%","169.4%"
"Venezuela","Oil & Gas",2010,0.0627622839139375,-0.121119022270541,0.26193630881446,"6.3%","-12.1%","26.2%"
"Zambia","Smelter",2010,0.00330374774459208,-0.313040381124751,0.369637552624255,"0.3%","-31.3%","37%"
"Zimbabwe","Coal",2010,-0.118270866097852,-0.913051518339904,1.15331535637502,"-11.8%","-91.3%","115.3%"
"Albania","Oil & Gas",2011,23.6497252488503,-1,Inf,"2365%","-100%","Inf%"
"Armenia","Smelter",2011,0.803600185069672,-0.331739632172031,2.7466000845852,"80.4%","-33.2%","274.7%"
"Aruba","Oil & Gas",2011,0.221569940258887,-0.319632088237925,0.893275344328186,"22.2%","-32%","89.3%"
"Australia","Coal",2011,-0.0883904347065644,-0.308446184728386,0.156313771761209,"-8.8%","-30.8%","15.6%"
"Australia","Smelter",2011,0.167583168106699,-0.0431719040814129,0.403293420961728,"16.8%","-4.3%","40.3%"
"Bangladesh","Coal",2011,1.2481507278972,16.8406165953371,Inf,"124.8%","1684.1%","Inf%"
"Belarus","Oil & Gas",2011,-0.59279982443039,-1,Inf,"-59.3%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2011,0.150928973562338,-0.148624769072224,0.502569941927901,"15.1%","-14.9%","50.3%"
"Botswana","Coal",2011,-0.0577242091670563,-0.428611982018714,0.402974967034029,"-5.8%","-42.9%","40.3%"
"Botswana","Smelter",2011,-0.0701915384597656,-0.258245529251601,0.144231417655591,"-7%","-25.8%","14.4%"
"Brazil","Oil & Gas",2011,0.30554247746192,-1,Inf,"30.6%","-100%","Inf%"
"Brazil","Smelter",2011,-0.0206266440557354,-0.709285399235908,1.01500540112778,"-2.1%","-70.9%","101.5%"
"Bulgaria","Coal",2011,0.110859672677835,-0.113306668187402,0.361455805073082,"11.1%","-11.3%","36.1%"
"Canada","Coal",2011,-0.360164148664023,-0.887073659655999,0.335494414174085,"-36%","-88.7%","33.5%"
"Canada","Oil & Gas",2011,1.21397704312511,-67.2540316431642,Inf,"121.4%","-6725.4%","Inf%"
"Canada","Smelter",2011,-0.140750545257583,-0.480361660553144,0.271837916261356,"-14.1%","-48%","27.2%"
"Chile","Smelter",2011,-0.0472626201633196,-0.37251497580217,0.333021075694333,"-4.7%","-37.3%","33.3%"
"China","Coal",2011,0.0105322552868459,-0.0337304466028872,0.0556517769584932,"1.1%","-3.4%","5.6%"
"China","Oil & Gas",2011,0.291045299338857,-0.282183091714915,1.04145258215082,"29.1%","-28.2%","104.1%"
"China","Smelter",2011,-0.0317252903535831,-0.142898148189369,0.0859857839388969,"-3.2%","-14.3%","8.6%"
"Colombia","Oil & Gas",2011,-0.261481468033715,-0.730959462529684,0.329914791406502,"-26.1%","-73.1%","33%"
"Croatia","Coal",2011,25.2221613637316,-1,Inf,"2522.2%","-100%","Inf%"
"Cuba","Oil & Gas",2011,-0.109456880397668,-0.31424678388494,0.11816271990483,"-10.9%","-31.4%","11.8%"
"Cuba","Smelter",2011,0.0600786472899137,-0.235377928698194,0.401876012309509,"6%","-23.5%","40.2%"
"Curacao","Oil & Gas",2011,-0.0125421334752618,-0.638262587593488,0.894773265551772,"-1.3%","-63.8%","89.5%"
"Cyprus","Oil & Gas",2011,-0.153083681831245,-1,Inf,"-15.3%","-100%","Inf%"
