"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Kazakhstan","Coal",2009,-0.126842440057451,-0.389185771220154,0.169156991348235,"-12.7%","-38.9%","16.9%"
"Kazakhstan","Oil & Gas",2009,-0.0897751775913911,-0.575112573873295,0.514371609592131,"-9%","-57.5%","51.4%"
"Kazakhstan","Smelter",2009,-0.548016652966221,-0.742620597401386,-0.321629261149791,"-54.8%","-74.3%","-32.2%"
"Kuwait","Oil & Gas",2009,-0.12599404622656,-0.329557840215938,0.106468141591521,"-12.6%","-33%","10.6%"
"Lebanon","Oil & Gas",2009,0.983327428000101,23.2099576696436,Inf,"98.3%","2321%","Inf%"
"Macedonia (FYROM)","Coal",2009,-0.10649702204102,-0.770347762980226,0.743977467756342,"-10.6%","-77%","74.4%"
"Mali","Smelter",2009,0.509286006913134,-1,Inf,"50.9%","-100%","Inf%"
"Mexico","Coal",2009,-0.0522068221091141,-0.295257371356365,0.233355903472613,"-5.2%","-29.5%","23.3%"
"Mexico","Oil & Gas",2009,0.00194823814818879,-0.127801605215935,0.139889799538069,"0.2%","-12.8%","14%"
"Mexico","Smelter",2009,-0.603562115659422,-1,0.754901010661733,"-60.4%","-100%","75.5%"
"Morocco","Coal",2009,0.00329422814825819,-0.297974199992444,0.351401199981614,"0.3%","-29.8%","35.1%"
"Morocco","Oil & Gas",2009,0.403151329670496,-0.468984461384456,1.85138887691929,"40.3%","-46.9%","185.1%"
"Namibia","Smelter",2009,0.590227474180521,6.80193673487814,Inf,"59%","680.2%","Inf%"
"Oman","Oil & Gas",2009,-0.130103792482341,-0.606562868956493,0.582634736443764,"-13%","-60.7%","58.3%"
"Pakistan","Coal",2009,0.0201421344981045,-0.480726148293236,0.67839296975341,"2%","-48.1%","67.8%"
"Pakistan","Oil & Gas",2009,0.356520872901637,-0.0517111676340726,0.866290597424927,"35.7%","-5.2%","86.6%"
"Pakistan","Smelter",2009,-0.106472513084854,-0.435362017106341,0.304366012072091,"-10.6%","-43.5%","30.4%"
"Peru","Smelter",2009,-0.375492756333057,-0.588945259178156,-0.130047620012497,"-37.5%","-58.9%","-13%"
"Poland","Coal",2009,-0.369229505270591,-0.749034552252703,0.0725452718581914,"-36.9%","-74.9%","7.3%"
"Portugal","Coal",2009,-0.215202089387248,-1,0.848818323061407,"-21.5%","-100%","84.9%"
"Puerto Rico","Coal",2009,0.159806390437058,-0.750662266181588,1.7680280465369,"16%","-75.1%","176.8%"
"Puerto Rico","Oil & Gas",2009,0.0683281399758604,-0.679458006794271,1.26538868930558,"6.8%","-67.9%","126.5%"
"Qatar","Oil & Gas",2009,-0.344361163353755,-0.542695452753738,-0.121812531158503,"-34.4%","-54.3%","-12.2%"
"Romania","Coal",2009,-0.123917028523472,-0.304326997547722,0.0804716123842637,"-12.4%","-30.4%","8%"
"Romania","Smelter",2009,-0.24881473902413,-0.898732907189594,0.806654573897837,"-24.9%","-89.9%","80.7%"
"Russia","Coal",2009,-0.0699884591968037,-0.381867858257775,0.292172278263967,"-7%","-38.2%","29.2%"
"Russia","Oil & Gas",2009,-0.00348497050760599,-0.333479771058625,0.407419621601799,"-0.3%","-33.3%","40.7%"
"Russia","Smelter",2009,-0.0275499437518235,-0.183043890475039,0.140711060960933,"-2.8%","-18.3%","14.1%"
"Saudi Arabia","Oil & Gas",2009,0.184798362049267,0.0238135618683111,0.359512119678907,"18.5%","2.4%","36%"
"Serbia","Coal",2009,0.221019523126824,-0.179966417702468,0.713938700205641,"22.1%","-18%","71.4%"
"Serbia","Smelter",2009,0.410845471031805,-0.339411817462519,1.60675722217997,"41.1%","-33.9%","160.7%"
"Singapore","Oil & Gas",2009,-0.0577421747930255,-0.302128732498318,0.217348137748345,"-5.8%","-30.2%","21.7%"
"Slovakia","Coal",2009,-0.477781100461354,-1,0.619124830570855,"-47.8%","-100%","61.9%"
"South Africa","Coal",2009,-0.133400976672677,-0.26096790824823,0.00472838954708465,"-13.3%","-26.1%","0.5%"
"South Africa","Smelter",2009,-0.414654328192319,-0.875897959482375,0.257073237200457,"-41.5%","-87.6%","25.7%"
"South Korea","Oil & Gas",2009,0.080615857932314,-0.412206519149588,0.796571091688457,"8.1%","-41.2%","79.7%"
"Spain","Coal",2009,-0.472384206588268,-0.65588868842982,-0.273316363771379,"-47.2%","-65.6%","-27.3%"
"Syria","Oil & Gas",2009,0.289337243918318,-0.203624136511216,0.952015043759011,"28.9%","-20.4%","95.2%"
"Taiwan","Oil & Gas",2009,0.124177895775886,-0.540729555846889,1.07592090665137,"12.4%","-54.1%","107.6%"
"Thailand","Coal",2009,0.0417750110341488,-0.651113554226141,1.06763635861498,"4.2%","-65.1%","106.8%"
"Trinidad","Oil & Gas",2009,0.138020434289634,-0.620503921693405,1.34733586735818,"13.8%","-62.1%","134.7%"
"Turkey","Coal",2009,0.0759557281252492,-0.138300910442182,0.310865048513601,"7.6%","-13.8%","31.1%"
"Turkey","Oil & Gas",2009,1.14118306296647,-0.243385886750144,3.71748336042899,"114.1%","-24.3%","371.7%"
"Turkmenistan","Oil & Gas",2009,-0.122006198047383,-0.835782389309647,1.13954754993298,"-12.2%","-83.6%","114%"
"UK","Coal",2009,0.0626169064357367,-0.714938442525915,1.37073129121048,"6.3%","-71.5%","137.1%"
"USA","Coal",2009,-0.384564504626881,-0.459441029709967,-0.306329390800368,"-38.5%","-45.9%","-30.6%"
"Ukraine","Coal",2009,-0.105323228448378,-0.300402087004186,0.113115655727292,"-10.5%","-30%","11.3%"
"Ukraine","Oil & Gas",2009,-0.432964663501857,-1,0.544647918014526,"-43.3%","-100%","54.5%"
"Ukraine","Smelter",2009,-0.0378356805147806,-0.584287408463006,0.687040121131675,"-3.8%","-58.4%","68.7%"
"United Arab Emirates","Oil & Gas",2009,-0.152157497237962,-0.392451446789228,0.113493430069045,"-15.2%","-39.2%","11.3%"
"Uzbekistan","Oil & Gas",2009,-0.151256631077636,-0.460398082187132,0.178138881996063,"-15.1%","-46%","17.8%"
"Uzbekistan","Smelter",2009,-0.0848113450639291,-0.297926456989278,0.152530580505091,"-8.5%","-29.8%","15.3%"
"Venezuela","Coal",2009,3.57799869200486,-371.217795318444,Inf,"357.8%","-37121.8%","Inf%"
"Venezuela","Oil & Gas",2009,0.0567562160649175,-0.173064051948938,0.310942015611073,"5.7%","-17.3%","31.1%"
"Zambia","Smelter",2009,0.766953531255201,0.13275086478648,1.54401601752098,"76.7%","13.3%","154.4%"
"Zimbabwe","Coal",2009,-0.1091042695738,-0.787957163856498,0.754237532349147,"-10.9%","-78.8%","75.4%"
"Albania","Oil & Gas",2010,0.0534607706756021,-1,Inf,"5.3%","-100%","Inf%"
"Armenia","Smelter",2010,-0.0438920154479906,-0.675450285722457,0.958026857851585,"-4.4%","-67.5%","95.8%"
"Aruba","Oil & Gas",2010,-0.688084115786159,-1,-0.160561471839031,"-68.8%","-100%","-16.1%"
"Australia","Coal",2010,0.0802968632043224,-0.166028921659444,0.354539477238341,"8%","-16.6%","35.5%"
"Australia","Smelter",2010,-0.097138318795291,-0.285173047779592,0.108137512736213,"-9.7%","-28.5%","10.8%"
"Bangladesh","Coal",2010,0.577911004577375,-1,Inf,"57.8%","-100%","Inf%"
"Belarus","Oil & Gas",2010,0.080022475208579,3.73389213864838,Inf,"8%","373.4%","Inf%"
"Bosnia and Herzegovina","Coal",2010,-0.254992554522922,-0.545983720915333,0.0852948815213406,"-25.5%","-54.6%","8.5%"
"Botswana","Coal",2010,-0.668232110794598,-1,-0.184667149791813,"-66.8%","-100%","-18.5%"
"Botswana","Smelter",2010,0.00206685783752114,-0.37982864472962,0.45278545107443,"0.2%","-38%","45.3%"
"Brazil","Oil & Gas",2010,6.20038779561889,-3.28994072486854,Inf,"620%","-329%","Inf%"
"Brazil","Smelter",2010,-0.0606711491478744,-0.612435127801704,0.686809857953327,"-6.1%","-61.2%","68.7%"
"Bulgaria","Coal",2010,-0.190911631161488,-0.40541554684497,0.0453663809701506,"-19.1%","-40.5%","4.5%"
"Canada","Coal",2010,0.021164367415218,-0.585308350558639,0.957576969286028,"2.1%","-58.5%","95.8%"
"Canada","Oil & Gas",2010,0.293038172086099,5.10237081963938,Inf,"29.3%","510.2%","Inf%"
"Canada","Smelter",2010,-0.325930123586357,-0.681170294202307,0.0830748564085857,"-32.6%","-68.1%","8.3%"
"Chile","Smelter",2010,0.193927342719522,-0.352533333385361,0.90001489304915,"19.4%","-35.3%","90%"
"China","Coal",2010,0.14288565684472,0.064417395697792,0.223967472155471,"14.3%","6.4%","22.4%"
"China","Oil & Gas",2010,-0.340495440120804,-0.972530148557123,0.509984499492957,"-34%","-97.3%","51%"
"China","Smelter",2010,-0.020976622362343,-0.24680150823326,0.228086604034189,"-2.1%","-24.7%","22.8%"
"Colombia","Oil & Gas",2010,0.128439008763184,-0.442595720399934,0.941326153524118,"12.8%","-44.3%","94.1%"
"Croatia","Coal",2010,-0.114053433960658,-1,2.04252051338804,"-11.4%","-100%","204.3%"
"Cuba","Oil & Gas",2010,0.105062675156909,-0.124679047791364,0.361164250782426,"10.5%","-12.5%","36.1%"
"Cuba","Smelter",2010,0.0745866947208855,-0.182224538955191,0.363030769634764,"7.5%","-18.2%","36.3%"
"Curacao","Oil & Gas",2010,-0.407507902610433,-0.693219615182948,-0.05633256503617,"-40.8%","-69.3%","-5.6%"
"Cyprus","Oil & Gas",2010,-0.0680347545031325,-1,1.68666137672265,"-6.8%","-100%","168.7%"
"Czech Republic","Coal",2010,-0.158492857326508,-1,Inf,"-15.8%","-100%","Inf%"
"Egypt","Oil & Gas",2010,-0.311741945701917,-0.631291537669112,0.0808171236587525,"-31.2%","-63.1%","8.1%"
"Estonia","Oil & Gas",2010,-0.279204161340077,-0.987470486734023,1.21839316950151,"-27.9%","-98.7%","121.8%"
"France","Coal",2010,-0.528223120030723,-1,0.373688770328085,"-52.8%","-100%","37.4%"
"France","Oil & Gas",2010,-0.0599147955112201,-0.992140941315191,1.60757422225927,"-6%","-99.2%","160.8%"
"Georgia","Smelter",2010,-0.245410638741109,-1,1.07498232479895,"-24.5%","-100%","107.5%"
"Germany","Coal",2010,-0.469332862140164,-1,0.27526709895296,"-46.9%","-100%","27.5%"
"Greece","Coal",2010,-0.414644589737489,-0.572736233901046,-0.234806166029328,"-41.5%","-57.3%","-23.5%"
"Greece","Oil & Gas",2010,-0.163643254033071,-1,1.07553528069985,"-16.4%","-100%","107.6%"
"Guatemala","Oil & Gas",2010,0.0766429090493264,-0.740253515962725,1.57270756499142,"7.7%","-74%","157.3%"
"Honduras","Oil & Gas",2010,0.0705740507350532,-0.773518346277302,1.29097662424063,"7.1%","-77.4%","129.1%"
"India","Coal",2010,-0.0598098207243997,-0.134466592220308,0.0179944350118064,"-6%","-13.4%","1.8%"
"India","Oil & Gas",2010,-0.609151797509003,-0.820448882317468,-0.360394906962073,"-60.9%","-82%","-36%"
"India","Smelter",2010,0.142021644946982,-0.259011190273064,0.602488440625387,"14.2%","-25.9%","60.2%"
"Indonesia","Coal",2010,0.0839560650996765,-0.225388190634564,0.447532802348493,"8.4%","-22.5%","44.8%"
"Indonesia","Smelter",2010,-0.00415230863768812,-0.448398795450745,0.572076400964566,"-0.4%","-44.8%","57.2%"
"Iran","Coal",2010,-0.121836172486529,-0.38965903234654,0.181062668207969,"-12.2%","-39%","18.1%"
"Iran","Oil & Gas",2010,0.0311374095452279,-0.100612779593398,0.171068196039898,"3.1%","-10.1%","17.1%"
"Iran","Smelter",2010,0.151732293933363,-0.0992305180228958,0.437986420051019,"15.2%","-9.9%","43.8%"
"Iraq","Oil & Gas",2010,0.0212619719649951,-0.269595045713115,0.360158542874127,"2.1%","-27%","36%"
"Israel","Coal",2010,0.449755082781933,-0.214060637757781,1.27066847823233,"45%","-21.4%","127.1%"
"Italy","Coal",2010,-0.185155645401988,-1,Inf,"-18.5%","-100%","Inf%"
"Italy","Oil & Gas",2010,-1,-1,-0.198340047513229,"-100%","-100%","-19.8%"
"Jamaica","Smelter",2010,-0.0856334661415729,-0.535291716577589,0.507858703162922,"-8.6%","-53.5%","50.8%"
"Jordan","Oil & Gas",2010,0.0365316637611435,-0.487763149038083,0.706202856039514,"3.7%","-48.8%","70.6%"
"Kazakhstan","Coal",2010,-0.0322445418702271,-0.363445800022501,0.363971689645937,"-3.2%","-36.3%","36.4%"
"Kazakhstan","Oil & Gas",2010,0.21260701278789,-0.440620580623398,1.17598502616717,"21.3%","-44.1%","117.6%"
"Kazakhstan","Smelter",2010,-0.400317038102729,-0.74585600824084,0.0414146814218568,"-40%","-74.6%","4.1%"
"Kuwait","Oil & Gas",2010,-0.0251114531835691,-0.274024604612987,0.253362092129509,"-2.5%","-27.4%","25.3%"
"Lebanon","Oil & Gas",2010,-0.449332763714632,-1,0.614049090926824,"-44.9%","-100%","61.4%"
"Macedonia (FYROM)","Coal",2010,0.0138414787017975,-0.789696178439758,1.50280193334464,"1.4%","-79%","150.3%"
"Mali","Smelter",2010,0.21350634842162,4.96152179880062,Inf,"21.4%","496.2%","Inf%"
"Mexico","Coal",2010,-0.0139542203398342,-0.313536666094306,0.319203788213174,"-1.4%","-31.4%","31.9%"
"Mexico","Oil & Gas",2010,-0.199715914604823,-0.311739842715669,-0.0796498165568561,"-20%","-31.2%","-8%"
"Mexico","Smelter",2010,2.07909777112109,-3.11357901750003,Inf,"207.9%","-311.4%","Inf%"
"Morocco","Coal",2010,0.0997386911788001,-0.346726002346243,0.613143717333246,"10%","-34.7%","61.3%"
"Morocco","Oil & Gas",2010,-0.108074310904021,-0.658379835305628,0.650982540351406,"-10.8%","-65.8%","65.1%"
"Namibia","Smelter",2010,0.934479648067826,-0.113553821124665,2.50116055736299,"93.4%","-11.4%","250.1%"
"Oman","Oil & Gas",2010,0.487512199245099,-0.252172297509088,1.50416652857035,"48.8%","-25.2%","150.4%"
"Pakistan","Coal",2010,0.0745139991304289,-0.431346784240199,0.771829762867252,"7.5%","-43.1%","77.2%"
"Pakistan","Oil & Gas",2010,-0.00952653458841413,-0.253475636737717,0.273995959958268,"-1%","-25.3%","27.4%"
"Pakistan","Smelter",2010,-0.314487677839959,-0.703437597059678,0.130799088457505,"-31.4%","-70.3%","13.1%"
"Peru","Smelter",2010,-0.817284611993196,-1,-0.515645749349592,"-81.7%","-100%","-51.6%"
"Poland","Coal",2010,0.251019768892167,-0.558366712156914,1.55452763683026,"25.1%","-55.8%","155.5%"
"Portugal","Coal",2010,-0.314574986998413,-1,Inf,"-31.5%","-100%","Inf%"
"Puerto Rico","Coal",2010,-0.694245188308038,-1,0.319227958451742,"-69.4%","-100%","31.9%"
"Puerto Rico","Oil & Gas",2010,0.235039287985356,-0.762356639047091,1.75335727834846,"23.5%","-76.2%","175.3%"
"Qatar","Oil & Gas",2010,0.210077933144757,-0.200919181671382,0.705588831444785,"21%","-20.1%","70.6%"
"Romania","Coal",2010,-0.275651947802406,-0.526462525390813,-0.0091265440804611,"-27.6%","-52.6%","-0.9%"
"Romania","Smelter",2010,-0.544121943114141,-1,0.751988538826829,"-54.4%","-100%","75.2%"
"Russia","Coal",2010,-0.0222033725758508,-0.387056602475613,0.42248655042283,"-2.2%","-38.7%","42.2%"
"Russia","Oil & Gas",2010,-0.013082201127996,-0.323345887774985,0.354590630100506,"-1.3%","-32.3%","35.5%"
"Russia","Smelter",2010,-0.0127935590170521,-0.196108739164361,0.185499615790201,"-1.3%","-19.6%","18.5%"
"Saudi Arabia","Oil & Gas",2010,-0.0532397410127514,-0.174496256503437,0.076407633746721,"-5.3%","-17.4%","7.6%"
"Serbia","Coal",2010,0.263028830612026,-0.138800995427507,0.741097366660903,"26.3%","-13.9%","74.1%"
"Serbia","Smelter",2010,-0.368001545147609,-0.746196595002416,0.092167787346134,"-36.8%","-74.6%","9.2%"
"Singapore","Oil & Gas",2010,-0.00304032682762267,-0.329313883042649,0.368507604412215,"-0.3%","-32.9%","36.9%"
"Slovakia","Coal",2010,1.72278637973748,22.0734408344297,Inf,"172.3%","2207.3%","Inf%"
"South Africa","Coal",2010,-0.0255632236124914,-0.172111189738238,0.1324678363997,"-2.6%","-17.2%","13.2%"
"South Africa","Smelter",2010,0.155692396345112,-0.881578646617246,2.05757078789731,"15.6%","-88.2%","205.8%"
"South Korea","Oil & Gas",2010,-0.0987216946376267,-0.492223806480353,0.381658990490236,"-9.9%","-49.2%","38.2%"
"Spain","Coal",2010,-0.260514245267623,-0.690388654725256,0.250611757074219,"-26.1%","-69%","25.1%"
"Syria","Oil & Gas",2010,-0.277654920578973,-0.527976818685264,0.0210019427595067,"-27.8%","-52.8%","2.1%"
"Taiwan","Oil & Gas",2010,0.431105737998324,-0.354844451021272,1.61183906509703,"43.1%","-35.5%","161.2%"
"Thailand","Coal",2010,-0.0761612701092466,-0.741516936666214,0.953850183387251,"-7.6%","-74.2%","95.4%"
"Trinidad","Oil & Gas",2010,-0.392181598139925,-1,0.783812276007106,"-39.2%","-100%","78.4%"
"Turkey","Coal",2010,-0.109933524481134,-0.30084188344613,0.103573253823007,"-11%","-30.1%","10.4%"
"Turkey","Oil & Gas",2010,-0.590076850790517,-0.978073570949004,-0.124746357084372,"-59%","-97.8%","-12.5%"
"Turkmenistan","Oil & Gas",2010,0.63489933556479,-0.505195177889347,2.90712751915917,"63.5%","-50.5%","290.7%"
"UK","Coal",2010,0.212961092939301,-0.795350041119319,1.7860059116884,"21.3%","-79.5%","178.6%"
"USA","Coal",2010,-0.112053426191104,-0.24699334586959,0.032094471085284,"-11.2%","-24.7%","3.2%"
"Ukraine","Coal",2010,-0.11502431966451,-0.338019206859777,0.13313514328176,"-11.5%","-33.8%","13.3%"
"Ukraine","Oil & Gas",2010,0.0170193536670302,-1,Inf,"1.7%","-100%","Inf%"
"Ukraine","Smelter",2010,0.292394737342902,-0.484137954438386,1.42785601218833,"29.2%","-48.4%","142.8%"
"United Arab Emirates","Oil & Gas",2010,0.0737455827408429,-0.229769330312924,0.444209956442583,"7.4%","-23%","44.4%"
"Uzbekistan","Oil & Gas",2010,0.232217498690046,-0.23806376236642,0.860084912070768,"23.2%","-23.8%","86%"
"Uzbekistan","Smelter",2010,-0.14923958031882,-0.436745290320269,0.168544676136006,"-14.9%","-43.7%","16.9%"
"Venezuela","Coal",2010,0.779078629390031,-0.0286348590368251,1.90647771463705,"77.9%","-2.9%","190.6%"
"Venezuela","Oil & Gas",2010,0.0640604058305165,-0.202667141152513,0.363395505148109,"6.4%","-20.3%","36.3%"
"Zambia","Smelter",2010,-0.105598101946172,-0.397159044385286,0.259152890998003,"-10.6%","-39.7%","25.9%"
"Zimbabwe","Coal",2010,0.30577832521281,-0.713570517799561,2.28917369178338,"30.6%","-71.4%","228.9%"
"Albania","Oil & Gas",2011,0.163486916831462,-1,Inf,"16.3%","-100%","Inf%"
"Armenia","Smelter",2011,0.190402562284559,-1,1.8013889018548,"19%","-100%","180.1%"
"Aruba","Oil & Gas",2011,2.29186158940444,47.5640304390146,Inf,"229.2%","4756.4%","Inf%"
"Australia","Coal",2011,-0.0621596304713058,-0.300304493081131,0.207500934623947,"-6.2%","-30%","20.8%"
"Australia","Smelter",2011,0.135697585024759,-0.117597651111964,0.422558541059482,"13.6%","-11.8%","42.3%"
"Bangladesh","Coal",2011,-0.421438304475404,-1,Inf,"-42.1%","-100%","Inf%"
"Belarus","Oil & Gas",2011,0.284931949730602,-0.989760854213279,4.02239611742753,"28.5%","-99%","402.2%"
"Bosnia and Herzegovina","Coal",2011,0.0928187664967044,-0.320115207530575,0.638818150974167,"9.3%","-32%","63.9%"
"Botswana","Coal",2011,0.274551477531601,19.4804393393133,Inf,"27.5%","1948%","Inf%"
"Botswana","Smelter",2011,-0.260104971078531,-0.519329653393455,0.0811609853110882,"-26%","-51.9%","8.1%"
"Brazil","Oil & Gas",2011,-1,-1,-0.183021309857575,"-100%","-100%","-18.3%"
"Brazil","Smelter",2011,0.0588484868218506,-0.582924136567082,1.01651586554069,"5.9%","-58.3%","101.7%"
"Bulgaria","Coal",2011,0.255993192381189,-0.0897487653520784,0.668652159053439,"25.6%","-9%","66.9%"
"Canada","Coal",2011,-0.151234703946238,-0.748113290921958,0.645846184944545,"-15.1%","-74.8%","64.6%"
"Canada","Oil & Gas",2011,-0.975890568324284,-1,-0.79173526874012,"-97.6%","-100%","-79.2%"
"Canada","Smelter",2011,-0.164496223075184,-0.654079873646747,0.558326910236053,"-16.4%","-65.4%","55.8%"
"Chile","Smelter",2011,-0.138828366692088,-0.551648052798392,0.401997925081218,"-13.9%","-55.2%","40.2%"
"China","Coal",2011,0.0188608109099986,-0.053985404339295,0.094443510639352,"1.9%","-5.4%","9.4%"
"China","Oil & Gas",2011,0.510524368724856,-0.949231760573503,4.5497685896163,"51.1%","-94.9%","455%"
"China","Smelter",2011,0.04195253503563,-0.23244759333691,0.354542853185028,"4.2%","-23.2%","35.5%"
"Colombia","Oil & Gas",2011,-0.261497411036891,-0.865680983653157,0.460200356452831,"-26.1%","-86.6%","46%"
"Croatia","Coal",2011,0.358262999277749,17.4962739802604,Inf,"35.8%","1749.6%","Inf%"
"Cuba","Oil & Gas",2011,-0.0793626556555636,-0.30188725201947,0.166623899004048,"-7.9%","-30.2%","16.7%"
"Cuba","Smelter",2011,0.102169120022561,-0.163521584324544,0.40803288942704,"10.2%","-16.4%","40.8%"
"Curacao","Oil & Gas",2011,0.31879600213617,-0.408018830487829,1.30377379805455,"31.9%","-40.8%","130.4%"
"Cyprus","Oil & Gas",2011,0.085655718643294,-1,Inf,"8.6%","-100%","Inf%"
"Czech Republic","Coal",2011,0.321797631344503,-31.8117901063846,Inf,"32.2%","-3181.2%","Inf%"
