"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Italy","Oil & Gas",2009,0.464978627086085,-1,Inf,"46.5%","-100%","Inf%"
"Jamaica","Smelter",2009,0.042506100057452,-0.825668334094574,1.66812660499182,"4.3%","-82.6%","166.8%"
"Jordan","Oil & Gas",2009,0.466443228764197,-1,Inf,"46.6%","-100%","Inf%"
"Kazakhstan","Coal",2009,-0.126842440057579,-0.582297810060699,0.461526433034788,"-12.7%","-58.2%","46.2%"
"Kazakhstan","Oil & Gas",2009,-0.0897751775912269,-0.848522880144368,1.16471525467651,"-9%","-84.9%","116.5%"
"Kazakhstan","Smelter",2009,-0.548016652966255,-0.838527469207723,-0.214024580755028,"-54.8%","-83.9%","-21.4%"
"Kuwait","Oil & Gas",2009,-0.125994046226188,-0.357707486128042,0.139393536251571,"-12.6%","-35.8%","13.9%"
"Lebanon","Oil & Gas",2009,0.98332742799646,-1,Inf,"98.3%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2009,-0.106497022040649,-1,Inf,"-10.6%","-100%","Inf%"
"Mali","Smelter",2009,0.509286006912778,-1,Inf,"50.9%","-100%","Inf%"
"Mexico","Coal",2009,-0.0522068221093244,-0.472860349020498,0.492748157093473,"-5.2%","-47.3%","49.3%"
"Mexico","Oil & Gas",2009,0.00194823814822342,-0.164462592651414,0.183620835977827,"0.2%","-16.4%","18.4%"
"Mexico","Smelter",2009,-0.603562115659417,-1,Inf,"-60.4%","-100%","Inf%"
"Morocco","Coal",2009,0.00329422814826041,-0.695159435553851,1.10624215046087,"0.3%","-69.5%","110.6%"
"Morocco","Oil & Gas",2009,0.40315132966906,-1,Inf,"40.3%","-100%","Inf%"
"Namibia","Smelter",2009,0.590227474178084,-1,Inf,"59%","-100%","Inf%"
"Oman","Oil & Gas",2009,-0.13010379248239,-1,Inf,"-13%","-100%","Inf%"
"Pakistan","Coal",2009,0.0201421344980881,-1,Inf,"2%","-100%","Inf%"
"Pakistan","Oil & Gas",2009,0.356520872901664,-0.644582004864308,2.31038123770076,"35.7%","-64.5%","231%"
"Pakistan","Smelter",2009,-0.106472513084741,-1,Inf,"-10.6%","-100%","Inf%"
"Peru","Smelter",2009,-0.375492756333347,-0.705456745444932,0.0307834264099696,"-37.5%","-70.5%","3.1%"
"Poland","Coal",2009,-0.369229505270571,-0.872011111822814,0.291667064139888,"-36.9%","-87.2%","29.2%"
"Portugal","Coal",2009,-0.215202089387852,-1,Inf,"-21.5%","-100%","Inf%"
"Puerto Rico","Coal",2009,0.159806390437051,-1,Inf,"16%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2009,0.0683281399759497,-1,Inf,"6.8%","-100%","Inf%"
"Qatar","Oil & Gas",2009,-0.344361163353697,-0.644710365875587,0.00905763507660651,"-34.4%","-64.5%","0.9%"
"Romania","Coal",2009,-0.123917028523407,-0.340217931340617,0.123295718300809,"-12.4%","-34%","12.3%"
"Romania","Smelter",2009,-0.248814739024087,-1,Inf,"-24.9%","-100%","Inf%"
"Russia","Coal",2009,-0.0699884591966961,-0.565956616612232,0.586514575713406,"-7%","-56.6%","58.7%"
"Russia","Oil & Gas",2009,-0.00348497050747187,-0.461714251035237,0.600828606652681,"-0.3%","-46.2%","60.1%"
"Russia","Smelter",2009,-0.0275499437521056,-0.184678208477461,0.142294880057451,"-2.8%","-18.5%","14.2%"
"Saudi Arabia","Oil & Gas",2009,0.184798362049121,-0.0484943137571722,0.448910160711507,"18.5%","-4.8%","44.9%"
"Serbia","Coal",2009,0.221019523126688,-0.273461968136572,0.873745586138958,"22.1%","-27.3%","87.4%"
"Serbia","Smelter",2009,0.41084547103195,8.47334026294997,Inf,"41.1%","847.3%","Inf%"
"Singapore","Oil & Gas",2009,-0.0577421747930237,-0.440484770608029,0.414402417622691,"-5.8%","-44%","41.4%"
"Slovakia","Coal",2009,-0.477781100461343,-1,Inf,"-47.8%","-100%","Inf%"
"South Africa","Coal",2009,-0.133400976672595,-0.275038983945087,0.0197998385919331,"-13.3%","-27.5%","2%"
"South Africa","Smelter",2009,-0.414654328193088,-1,Inf,"-41.5%","-100%","Inf%"
"South Korea","Oil & Gas",2009,0.0806158579323284,-0.681167187293799,1.42921836488856,"8.1%","-68.1%","142.9%"
"Spain","Coal",2009,-0.472384206588283,-0.853680516912263,-0.0104412811718558,"-47.2%","-85.4%","-1%"
"Syria","Oil & Gas",2009,0.289337243918122,-0.924379237453759,3.56261988518326,"28.9%","-92.4%","356.3%"
"Taiwan","Oil & Gas",2009,0.124177895775658,-1,Inf,"12.4%","-100%","Inf%"
"Thailand","Coal",2009,0.0417750110342829,-1,Inf,"4.2%","-100%","Inf%"
"Trinidad","Oil & Gas",2009,0.138020434289762,-1,Inf,"13.8%","-100%","Inf%"
"Turkey","Coal",2009,0.0759557281254322,-0.285144669948415,0.513584918709307,"7.6%","-28.5%","51.4%"
"Turkey","Oil & Gas",2009,1.14118306296775,-17.6504740879397,Inf,"114.1%","-1765%","Inf%"
"Turkmenistan","Oil & Gas",2009,-0.1220061980474,-1,Inf,"-12.2%","-100%","Inf%"
"UK","Coal",2009,0.0626169064356259,-0.897475386920547,2.13675540544348,"6.3%","-89.7%","213.7%"
"USA","Coal",2009,-0.384564504626882,-0.511471191301131,-0.249206678062296,"-38.5%","-51.1%","-24.9%"
"Ukraine","Coal",2009,-0.105323228448361,-0.336288562246955,0.156670308507127,"-10.5%","-33.6%","15.7%"
"Ukraine","Oil & Gas",2009,-0.432964663501883,-1,Inf,"-43.3%","-100%","Inf%"
"Ukraine","Smelter",2009,-0.0378356805146921,-1,2.92692551586267,"-3.8%","-100%","292.7%"
"United Arab Emirates","Oil & Gas",2009,-0.152157497237795,-0.481471712426775,0.237281028028357,"-15.2%","-48.1%","23.7%"
"Uzbekistan","Oil & Gas",2009,-0.151256631077131,-0.66881438972696,0.513660022585746,"-15.1%","-66.9%","51.4%"
"Uzbekistan","Smelter",2009,-0.0848113450638457,-0.58069033501699,0.581522077465366,"-8.5%","-58.1%","58.2%"
"Venezuela","Coal",2009,3.5779986920013,-5.36639058925863,Inf,"357.8%","-536.6%","Inf%"
"Venezuela","Oil & Gas",2009,0.0567562160649719,-0.415528386678379,0.680652769809721,"5.7%","-41.6%","68.1%"
"Zambia","Smelter",2009,0.766953531255261,-0.630055573584787,3.8226886670679,"76.7%","-63%","382.3%"
"Zimbabwe","Coal",2009,-0.109104269574507,-1,Inf,"-10.9%","-100%","Inf%"
"Albania","Oil & Gas",2010,0.0534607706758803,-1,Inf,"5.3%","-100%","Inf%"
"Armenia","Smelter",2010,-0.0438920154480166,-1,Inf,"-4.4%","-100%","Inf%"
"Aruba","Oil & Gas",2010,-0.688084115786118,-0.994225755464384,-0.33900932551416,"-68.8%","-99.4%","-33.9%"
"Australia","Coal",2010,0.0802968632042227,-0.462082393756084,0.81566749580843,"8%","-46.2%","81.6%"
"Australia","Smelter",2010,-0.0971383187952742,-0.482554271897615,0.376636675060717,"-9.7%","-48.3%","37.7%"
"Bangladesh","Coal",2010,0.577911004577423,-1,Inf,"57.8%","-100%","Inf%"
"Belarus","Oil & Gas",2010,0.08002247520841,-1,Inf,"8%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2010,-0.254992554523069,-0.67268860676948,0.268163061063207,"-25.5%","-67.3%","26.8%"
"Botswana","Coal",2010,-0.668232110794539,-1,Inf,"-66.8%","-100%","Inf%"
"Botswana","Smelter",2010,0.00206685783809069,-0.460965261597498,0.600182206228504,"0.2%","-46.1%","60%"
"Brazil","Oil & Gas",2010,6.20038779561872,-1,Inf,"620%","-100%","Inf%"
"Brazil","Smelter",2010,-0.0606711491480815,-0.936864913800481,1.73001828152351,"-6.1%","-93.7%","173%"
"Bulgaria","Coal",2010,-0.190911631161237,-0.453669594290297,0.112645366292969,"-19.1%","-45.4%","11.3%"
"Canada","Coal",2010,0.0211643674149249,-0.914963495286589,2.15248810544763,"2.1%","-91.5%","215.2%"
"Canada","Oil & Gas",2010,0.293038172090127,-1,Inf,"29.3%","-100%","Inf%"
"Canada","Smelter",2010,-0.325930123586986,-0.735192158297244,0.178090543933384,"-32.6%","-73.5%","17.8%"
"Chile","Smelter",2010,0.193927342719158,-0.664933615480351,1.65130858866639,"19.4%","-66.5%","165.1%"
"China","Coal",2010,0.142885656844703,0.0548623327994133,0.234706193858207,"14.3%","5.5%","23.5%"
"China","Oil & Gas",2010,-0.340495440120851,-1,0.875106663785176,"-34%","-100%","87.5%"
"China","Smelter",2010,-0.0209766223623824,-0.338296710949401,0.353446749338549,"-2.1%","-33.8%","35.3%"
"Colombia","Oil & Gas",2010,0.128439008763371,-1,Inf,"12.8%","-100%","Inf%"
"Croatia","Coal",2010,-0.114053433960547,-1,Inf,"-11.4%","-100%","Inf%"
"Cuba","Oil & Gas",2010,0.105062675157756,-0.481477494790793,0.94311457890893,"10.5%","-48.1%","94.3%"
"Cuba","Smelter",2010,0.0745866947210394,-0.440482224638781,0.764394854795314,"7.5%","-44%","76.4%"
"Curacao","Oil & Gas",2010,-0.407507902610402,-0.910940557939196,0.282886484664175,"-40.8%","-91.1%","28.3%"
"Cyprus","Oil & Gas",2010,-0.0680347545018387,-1,Inf,"-6.8%","-100%","Inf%"
"Czech Republic","Coal",2010,-0.158492857326368,-1,Inf,"-15.8%","-100%","Inf%"
"Egypt","Oil & Gas",2010,-0.311741945701998,-1,1.53801078985216,"-31.2%","-100%","153.8%"
"Estonia","Oil & Gas",2010,-0.279204161341101,-1,1.62673054304703,"-27.9%","-100%","162.7%"
"France","Coal",2010,-0.528223120030617,-1,0.878302413085435,"-52.8%","-100%","87.8%"
"France","Oil & Gas",2010,-0.0599147955112491,-1,Inf,"-6%","-100%","Inf%"
"Georgia","Smelter",2010,-0.245410638741014,-1,Inf,"-24.5%","-100%","Inf%"
"Germany","Coal",2010,-0.469332862140118,-1,0.699765919778927,"-46.9%","-100%","70%"
"Greece","Coal",2010,-0.414644589737941,-0.692643523149036,-0.0757282761301499,"-41.5%","-69.3%","-7.6%"
"Greece","Oil & Gas",2010,-0.163643254034495,-1,Inf,"-16.4%","-100%","Inf%"
"Guatemala","Oil & Gas",2010,0.0766429090493781,-1,Inf,"7.7%","-100%","Inf%"
"Honduras","Oil & Gas",2010,0.07057405073513,-1,Inf,"7.1%","-100%","Inf%"
"India","Coal",2010,-0.0598098207242312,-0.24191013472189,0.14142252257608,"-6%","-24.2%","14.1%"
"India","Oil & Gas",2010,-0.609151797509211,-1,0.191710327133768,"-60.9%","-100%","19.2%"
"India","Smelter",2010,0.142021644946845,-0.85782561185165,2.14234777967164,"14.2%","-85.8%","214.2%"
"Indonesia","Coal",2010,0.0839560650995534,-0.590346137768474,1.11937947379658,"8.4%","-59%","111.9%"
"Indonesia","Smelter",2010,-0.00415230863770433,-0.888082078285313,1.78644919279257,"-0.4%","-88.8%","178.6%"
"Iran","Coal",2010,-0.121836172486744,-0.587673409153044,0.481985287956256,"-12.2%","-58.8%","48.2%"
"Iran","Oil & Gas",2010,0.0311374095454469,-0.248813431068623,0.355540939901118,"3.1%","-24.9%","35.6%"
"Iran","Smelter",2010,0.151732293933222,-0.298881917273441,0.740843463627127,"15.2%","-29.9%","74.1%"
"Iraq","Oil & Gas",2010,0.0212619719659681,-0.478212673927402,0.691489811310882,"2.1%","-47.8%","69.1%"
"Israel","Coal",2010,0.449755082781955,-1,Inf,"45%","-100%","Inf%"
"Italy","Coal",2010,-0.185155645401812,-1,Inf,"-18.5%","-100%","Inf%"
"Italy","Oil & Gas",2010,-1,-1,Inf,"-100%","-100%","Inf%"
"Jamaica","Smelter",2010,-0.0856334661418143,-0.876961825917123,1.36256484864197,"-8.6%","-87.7%","136.3%"
"Jordan","Oil & Gas",2010,0.0365316637611561,-1,Inf,"3.7%","-100%","Inf%"
"Kazakhstan","Coal",2010,-0.0322445418699649,-0.583601058406913,0.73569600513921,"-3.2%","-58.4%","73.6%"
"Kazakhstan","Oil & Gas",2010,0.212607012787973,-0.757803180821858,2.19942510123868,"21.3%","-75.8%","219.9%"
"Kazakhstan","Smelter",2010,-0.40031703810284,-0.996860514357387,0.483344346846399,"-40%","-99.7%","48.3%"
"Kuwait","Oil & Gas",2010,-0.0251114531833659,-0.303282888991413,0.296141339620766,"-2.5%","-30.3%","29.6%"
"Lebanon","Oil & Gas",2010,-0.449332763714401,-1,Inf,"-44.9%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2010,0.0138414787013801,-1,Inf,"1.4%","-100%","Inf%"
"Mali","Smelter",2010,0.213506348421558,-1,Inf,"21.4%","-100%","Inf%"
"Mexico","Coal",2010,-0.0139542203400175,-0.481094071308394,0.584913202627417,"-1.4%","-48.1%","58.5%"
"Mexico","Oil & Gas",2010,-0.199715914604955,-0.349225213209965,-0.0377563501982547,"-20%","-34.9%","-3.8%"
"Mexico","Smelter",2010,2.07909777112068,-1,Inf,"207.9%","-100%","Inf%"
"Morocco","Coal",2010,0.0997386911787446,-0.735265390052598,1.39929420058438,"10%","-73.5%","139.9%"
"Morocco","Oil & Gas",2010,-0.10807431090509,-1,Inf,"-10.8%","-100%","Inf%"
"Namibia","Smelter",2010,0.934479648068409,248.791619523829,Inf,"93.4%","24879.2%","Inf%"
"Oman","Oil & Gas",2010,0.487512199245078,-1,Inf,"48.8%","-100%","Inf%"
"Pakistan","Coal",2010,0.0745139991303099,-1,Inf,"7.5%","-100%","Inf%"
"Pakistan","Oil & Gas",2010,-0.00952653458843544,-0.636662157390268,0.956246190885409,"-1%","-63.7%","95.6%"
"Pakistan","Smelter",2010,-0.314487677839656,-1,Inf,"-31.4%","-100%","Inf%"
"Peru","Smelter",2010,-0.817284611993453,-1,-0.302244751964621,"-81.7%","-100%","-30.2%"
"Poland","Coal",2010,0.251019768892009,-0.776901272031999,2.33124030021606,"25.1%","-77.7%","233.1%"
"Portugal","Coal",2010,-0.314574986997963,-1,Inf,"-31.5%","-100%","Inf%"
"Puerto Rico","Coal",2010,-0.694245188307966,-1,Inf,"-69.4%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2010,0.23503928798553,-1,Inf,"23.5%","-100%","Inf%"
"Qatar","Oil & Gas",2010,0.210077933144392,-0.368252601110902,1.01240168941095,"21%","-36.8%","101.2%"
"Romania","Coal",2010,-0.275651947802432,-0.535923301954569,0.010789793058134,"-27.6%","-53.6%","1.1%"
"Romania","Smelter",2010,-0.544121943114038,-1,Inf,"-54.4%","-100%","Inf%"
"Russia","Coal",2010,-0.0222033725761469,-0.574900062409343,0.753822054635612,"-2.2%","-57.5%","75.4%"
"Russia","Oil & Gas",2010,-0.0130822011282167,-0.470376759688725,0.584809639981545,"-1.3%","-47%","58.5%"
"Russia","Smelter",2010,-0.0127935590168886,-0.183733383530377,0.173743246638051,"-1.3%","-18.4%","17.4%"
"Saudi Arabia","Oil & Gas",2010,-0.05323974101278,-0.231093998209105,0.142394961686478,"-5.3%","-23.1%","14.2%"
"Serbia","Coal",2010,0.263028830612922,-0.184620553778997,0.826004983669898,"26.3%","-18.5%","82.6%"
"Serbia","Smelter",2010,-0.368001545147688,-1,0.891265624905249,"-36.8%","-100%","89.1%"
"Singapore","Oil & Gas",2010,-0.00304032682769262,-0.457179716740152,0.567859551814862,"-0.3%","-45.7%","56.8%"
"Slovakia","Coal",2010,1.72278637973737,-1,Inf,"172.3%","-100%","Inf%"
"South Africa","Coal",2010,-0.0255632236125426,-0.193096594691246,0.157780001728226,"-2.6%","-19.3%","15.8%"
"South Africa","Smelter",2010,0.15569239634484,-1,Inf,"15.6%","-100%","Inf%"
"South Korea","Oil & Gas",2010,-0.0987216946376733,-0.739055550610463,0.86031988466799,"-9.9%","-73.9%","86%"
"Spain","Coal",2010,-0.260514245267351,-0.997090026728903,0.953817539327733,"-26.1%","-99.7%","95.4%"
"Syria","Oil & Gas",2010,-0.277654920578864,-0.963956256151838,0.910577152906235,"-27.8%","-96.4%","91.1%"
"Taiwan","Oil & Gas",2010,0.43110573799769,-1,Inf,"43.1%","-100%","Inf%"
"Thailand","Coal",2010,-0.0761612701096074,-1,Inf,"-7.6%","-100%","Inf%"
"Trinidad","Oil & Gas",2010,-0.392181598140214,-1,Inf,"-39.2%","-100%","Inf%"
"Turkey","Coal",2010,-0.109933524481243,-0.423805585272187,0.265557192308489,"-11%","-42.4%","26.6%"
"Turkey","Oil & Gas",2010,-0.590076850790821,-1,0.462752646107509,"-59%","-100%","46.3%"
"Turkmenistan","Oil & Gas",2010,0.634899335564743,16.7560013166715,Inf,"63.5%","1675.6%","Inf%"
"UK","Coal",2010,0.212961092939079,-0.856951191862268,2.41561167304158,"21.3%","-85.7%","241.6%"
"USA","Coal",2010,-0.112053426191175,-0.343044390754388,0.148266504616834,"-11.2%","-34.3%","14.8%"
"Ukraine","Coal",2010,-0.115024319664543,-0.377987986599953,0.186042974629647,"-11.5%","-37.8%","18.6%"
"Ukraine","Oil & Gas",2010,0.017019353667141,-1,Inf,"1.7%","-100%","Inf%"
"Ukraine","Smelter",2010,0.292394737342964,4.97306127858661,Inf,"29.2%","497.3%","Inf%"
"United Arab Emirates","Oil & Gas",2010,0.0737455827407272,-0.354285583286706,0.626624632700324,"7.4%","-35.4%","62.7%"
"Uzbekistan","Oil & Gas",2010,0.232217498690133,-0.500775747772441,1.41318660907365,"23.2%","-50.1%","141.3%"
"Uzbekistan","Smelter",2010,-0.149239580320139,-0.733422885703486,0.633259533222506,"-14.9%","-73.3%","63.3%"
"Venezuela","Coal",2010,0.779078629389821,-0.438721552875375,3.13252947502161,"77.9%","-43.9%","313.3%"
"Venezuela","Oil & Gas",2010,0.0640604058307308,-0.407495892744777,0.672642064154466,"6.4%","-40.7%","67.3%"
"Zambia","Smelter",2010,-0.105598101946196,-0.68484798399967,0.786996832680001,"-10.6%","-68.5%","78.7%"
"Zimbabwe","Coal",2010,0.3057783252133,-1,Inf,"30.6%","-100%","Inf%"
"Albania","Oil & Gas",2011,0.163486916829288,-1,Inf,"16.3%","-100%","Inf%"
"Armenia","Smelter",2011,0.190402562284091,-1,Inf,"19%","-100%","Inf%"
"Aruba","Oil & Gas",2011,2.29186158940391,-0.885250758945532,11.7986135387052,"229.2%","-88.5%","1179.9%"
"Australia","Coal",2011,-0.0621596304710476,-0.554726168281527,0.596778699678248,"-6.2%","-55.5%","59.7%"
"Australia","Smelter",2011,0.135697585024804,-0.366463639845392,0.793704886041793,"13.6%","-36.6%","79.4%"
"Bangladesh","Coal",2011,-0.421438304475357,-1,Inf,"-42.1%","-100%","Inf%"
"Belarus","Oil & Gas",2011,0.284931949729484,-1,Inf,"28.5%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2011,0.0928187664968365,-0.522385481889278,1.0285479385976,"9.3%","-52.2%","102.9%"
"Botswana","Coal",2011,0.274551477531561,-1,Inf,"27.5%","-100%","Inf%"
"Botswana","Smelter",2011,-0.260104971078858,-0.634018029581823,0.227264020407567,"-26%","-63.4%","22.7%"
"Brazil","Oil & Gas",2011,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil","Smelter",2011,0.0588484868219277,-0.924533640876624,2.36444150639834,"5.9%","-92.5%","236.4%"
"Bulgaria","Coal",2011,0.255993192380874,-0.162050558766354,0.76954291627973,"25.6%","-16.2%","77%"
"Canada","Coal",2011,-0.151234703946121,-1,1.50527263643525,"-15.1%","-100%","150.5%"
"Canada","Oil & Gas",2011,-0.97589056832259,-1,Inf,"-97.6%","-100%","Inf%"
"Canada","Smelter",2011,-0.164496223074411,-0.765440090693729,0.752906598504075,"-16.4%","-76.5%","75.3%"
"Chile","Smelter",2011,-0.138828366692068,-0.783416943878306,0.872144018710851,"-13.9%","-78.3%","87.2%"
"China","Coal",2011,0.0188608109100832,-0.0591549017742434,0.0999262148580828,"1.9%","-5.9%","10%"
"China","Oil & Gas",2011,0.510524368724603,11.5057412212449,Inf,"51.1%","1150.6%","Inf%"
"China","Smelter",2011,0.0419525350355834,-0.311525953607111,0.468003484541927,"4.2%","-31.2%","46.8%"
"Colombia","Oil & Gas",2011,-0.261497411037455,-1,Inf,"-26.1%","-100%","Inf%"
"Croatia","Coal",2011,0.358262999277853,-1,Inf,"35.8%","-100%","Inf%"
"Cuba","Oil & Gas",2011,-0.0793626556553928,-0.598504854587012,0.612827002448698,"-7.9%","-59.9%","61.3%"
"Cuba","Smelter",2011,0.102169120022393,-0.397747997757755,0.7748239285654,"10.2%","-39.8%","77.5%"
"Curacao","Oil & Gas",2011,0.318796002136172,-0.815591909316316,2.81913658798178,"31.9%","-81.6%","281.9%"
"Cyprus","Oil & Gas",2011,0.0856557186447675,-1,Inf,"8.6%","-100%","Inf%"
"Czech Republic","Coal",2011,0.321797631344333,-1,Inf,"32.2%","-100%","Inf%"
"Egypt","Oil & Gas",2011,0.276563768786575,11.9545114942387,Inf,"27.7%","1195.5%","Inf%"
"Estonia","Oil & Gas",2011,0.404274528222252,12.3153850523923,Inf,"40.4%","1231.5%","Inf%"
"France","Coal",2011,-0.4460766453381,-1,Inf,"-44.6%","-100%","Inf%"
"France","Oil & Gas",2011,-0.0445129189843313,-1,Inf,"-4.5%","-100%","Inf%"
"Georgia","Smelter",2011,-0.781341013808169,-1,Inf,"-78.1%","-100%","Inf%"
"Germany","Coal",2011,-0.11078195726601,-1,Inf,"-11.1%","-100%","Inf%"
"Greece","Coal",2011,-0.445918027309848,-0.883213836525235,0.0969499626993187,"-44.6%","-88.3%","9.7%"
"Greece","Oil & Gas",2011,0.0103389432079557,-1,Inf,"1%","-100%","Inf%"
"Guatemala","Oil & Gas",2011,-0.101893736009318,-1,Inf,"-10.2%","-100%","Inf%"
"Honduras","Oil & Gas",2011,-0.115559584497802,-1,Inf,"-11.6%","-100%","Inf%"
"India","Coal",2011,0.064398417205916,-0.144944683439793,0.297249606872458,"6.4%","-14.5%","29.7%"
"India","Oil & Gas",2011,0.105723145453956,-1,Inf,"10.6%","-100%","Inf%"
"India","Smelter",2011,0.174701663451893,-0.795386301134453,2.15401593947502,"17.5%","-79.5%","215.4%"
"Indonesia","Coal",2011,0.239182478677723,-0.502770768141513,1.33687485308848,"23.9%","-50.3%","133.7%"
"Indonesia","Smelter",2011,-0.273997168084979,-1,1.20002324934992,"-27.4%","-100%","120%"
"Iran","Coal",2011,-0.309768360565531,-0.798683623386632,0.340761193490377,"-31%","-79.9%","34.1%"
