"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"China","Smelter",2009,-0.107408690579613,-0.270485593654696,0.0732387367314269,"-10.7%","-27%","7.3%"
"Colombia","Oil & Gas",2009,-0.248128645589494,-0.838003464935187,0.878866890887873,"-24.8%","-83.8%","87.9%"
"Croatia","Coal",2009,-0.171221057703001,-1,Inf,"-17.1%","-100%","Inf%"
"Cuba","Oil & Gas",2009,-0.0693244095302048,-0.336494069603853,0.25219487909216,"-6.9%","-33.6%","25.2%"
"Cuba","Smelter",2009,0.0203549796906397,-0.261886245376876,0.356558690085345,"2%","-26.2%","35.7%"
"Curacao","Oil & Gas",2009,0.290239272743633,-0.205845123757275,0.914595318162065,"29%","-20.6%","91.5%"
"Cyprus","Oil & Gas",2009,-0.257842666193745,-1,Inf,"-25.8%","-100%","Inf%"
"Czech Republic","Coal",2009,0.883172725135696,-1,Inf,"88.3%","-100%","Inf%"
"Egypt","Oil & Gas",2009,0.375064217396956,-0.865943602024227,3.55628922403814,"37.5%","-86.6%","355.6%"
"Estonia","Oil & Gas",2009,0.530832962727923,-0.693783698600133,2.96181993427628,"53.1%","-69.4%","296.2%"
"France","Coal",2009,-0.00448195812790408,-0.744321168755039,1.17466964377679,"-0.4%","-74.4%","117.5%"
"France","Oil & Gas",2009,0.307283418292166,-0.868854060744065,3.09932822767294,"30.7%","-86.9%","309.9%"
"Georgia","Smelter",2009,0.565920961959265,-1,Inf,"56.6%","-100%","Inf%"
"Germany","Coal",2009,0.182361691582772,-0.579301875094722,1.28440655397953,"18.2%","-57.9%","128.4%"
"Greece","Coal",2009,-0.0438685554840581,-0.311461477862731,0.25160652055458,"-4.4%","-31.1%","25.2%"
"Greece","Oil & Gas",2009,-0.0548437736313458,-0.734061641412548,1.13300490521502,"-5.5%","-73.4%","113.3%"
"Guatemala","Oil & Gas",2009,-0.0115092001320886,-0.980197049248676,1.55594379312712,"-1.2%","-98%","155.6%"
"Honduras","Oil & Gas",2009,0.334969903051351,-16.5637938932207,Inf,"33.5%","-1656.4%","Inf%"
"India","Coal",2009,0.173552313534231,0.0411367690048114,0.313797388299447,"17.4%","4.1%","31.4%"
"India","Oil & Gas",2009,0.498239150275896,-0.337949723138598,1.56596271736447,"49.8%","-33.8%","156.6%"
"India","Smelter",2009,0.275936954456141,-0.38235472200894,1.31823151154231,"27.6%","-38.2%","131.8%"
"Indonesia","Coal",2009,-0.0268073587837276,-0.359702102623147,0.355826705819062,"-2.7%","-36%","35.6%"
"Indonesia","Smelter",2009,0.355028779833464,-0.489197032711904,1.88742818499208,"35.5%","-48.9%","188.7%"
"Iran","Coal",2009,0.550856812165235,0.0533420642737017,1.17333495127212,"55.1%","5.3%","117.3%"
"Iran","Oil & Gas",2009,-0.0780214077320229,-0.214956171149123,0.0704769600278254,"-7.8%","-21.5%","7%"
"Iran","Smelter",2009,-0.0826512575591952,-0.314439168549636,0.177284277986214,"-8.3%","-31.4%","17.7%"
"Iraq","Oil & Gas",2009,0.380765128299758,-0.0667809551136883,0.942623395481403,"38.1%","-6.7%","94.3%"
"Israel","Coal",2009,0.668658444218891,20.8590713196838,Inf,"66.9%","2085.9%","Inf%"
"Italy","Coal",2009,0.0530263020644324,-1,Inf,"5.3%","-100%","Inf%"
"Italy","Oil & Gas",2009,0.464978627086085,-1,Inf,"46.5%","-100%","Inf%"
"Jamaica","Smelter",2009,0.042506100057452,-0.414858145130777,0.613582600232031,"4.3%","-41.5%","61.4%"
"Jordan","Oil & Gas",2009,0.466443228764197,6.0342686316839,Inf,"46.6%","603.4%","Inf%"
"Kazakhstan","Coal",2009,-0.126842440057579,-0.399721833259729,0.183111449859122,"-12.7%","-40%","18.3%"
"Kazakhstan","Oil & Gas",2009,-0.0897751775912269,-0.570276982467278,0.508628073347604,"-9%","-57%","50.9%"
"Kazakhstan","Smelter",2009,-0.548016652966255,-0.724350810185868,-0.353448681850106,"-54.8%","-72.4%","-35.3%"
"Kuwait","Oil & Gas",2009,-0.125994046226188,-0.266763539307179,0.0281461861358638,"-12.6%","-26.7%","2.8%"
"Lebanon","Oil & Gas",2009,0.98332742799646,-1,Inf,"98.3%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2009,-0.106497022040649,-1,1.53286438334404,"-10.6%","-100%","153.3%"
"Mali","Smelter",2009,0.509286006912778,-1,Inf,"50.9%","-100%","Inf%"
"Mexico","Coal",2009,-0.0522068221093244,-0.273222685065896,0.203002256136071,"-5.2%","-27.3%","20.3%"
"Mexico","Oil & Gas",2009,0.00194823814822342,-0.104983955376772,0.114854277837149,"0.2%","-10.5%","11.5%"
"Mexico","Smelter",2009,-0.603562115659417,-1,Inf,"-60.4%","-100%","Inf%"
"Morocco","Coal",2009,0.00329422814826041,-0.350875690848015,0.426778102270428,"0.3%","-35.1%","42.7%"
"Morocco","Oil & Gas",2009,0.40315132966906,-0.768192001451509,2.9701151290805,"40.3%","-76.8%","297%"
"Namibia","Smelter",2009,0.590227474178084,187.962122424293,Inf,"59%","18796.2%","Inf%"
"Oman","Oil & Gas",2009,-0.13010379248239,-0.895685305876798,1.73735259605685,"-13%","-89.6%","173.7%"
"Pakistan","Coal",2009,0.0201421344980881,-0.832677712464583,1.53301785840084,"2%","-83.3%","153.3%"
"Pakistan","Oil & Gas",2009,0.356520872901664,-0.21434303882102,1.13636445214569,"35.7%","-21.4%","113.6%"
"Pakistan","Smelter",2009,-0.106472513084741,4.44837793787904,Inf,"-10.6%","444.8%","Inf%"
"Peru","Smelter",2009,-0.375492756333347,-0.567535815539861,-0.150916135015644,"-37.5%","-56.8%","-15.1%"
"Poland","Coal",2009,-0.369229505270571,-0.690167471525388,0.00184180454738825,"-36.9%","-69%","0.2%"
"Portugal","Coal",2009,-0.215202089387852,-1,0.992395537521411,"-21.5%","-100%","99.2%"
"Puerto Rico","Coal",2009,0.159806390437051,-0.949605261449561,2.90697755917112,"16%","-95%","290.7%"
"Puerto Rico","Oil & Gas",2009,0.0683281399759497,-0.846274116803618,1.88715553025598,"6.8%","-84.6%","188.7%"
"Qatar","Oil & Gas",2009,-0.344361163353697,-0.511222656337054,-0.160777182386855,"-34.4%","-51.1%","-16.1%"
"Romania","Coal",2009,-0.123917028523407,-0.291793244213423,0.0636438534585411,"-12.4%","-29.2%","6.4%"
"Romania","Smelter",2009,-0.248814739024087,-0.992055837344253,1.23945904727716,"-24.9%","-99.2%","123.9%"
"Russia","Coal",2009,-0.0699884591966961,-0.379221201396358,0.286509414435513,"-7%","-37.9%","28.7%"
"Russia","Oil & Gas",2009,-0.00348497050747187,-0.306003018061749,0.357402825825449,"-0.3%","-30.6%","35.7%"
"Russia","Smelter",2009,-0.0275499437521056,-0.157775311395529,0.110968851478904,"-2.8%","-15.8%","11.1%"
"Saudi Arabia","Oil & Gas",2009,0.184798362049121,0.0409882819640157,0.339594201613577,"18.5%","4.1%","34%"
"Serbia","Coal",2009,0.221019523126688,-0.0955840874908976,0.592393655101829,"22.1%","-9.6%","59.2%"
"Serbia","Smelter",2009,0.41084547103195,-0.586570802244207,2.45971625565649,"41.1%","-58.7%","246%"
"Singapore","Oil & Gas",2009,-0.0577421747930237,-0.30353773853362,0.219024486339286,"-5.8%","-30.4%","21.9%"
"Slovakia","Coal",2009,-0.477781100461343,-1,0.540242573207175,"-47.8%","-100%","54%"
"South Africa","Coal",2009,-0.133400976672595,-0.240991499421314,-0.0190076826222269,"-13.3%","-24.1%","-1.9%"
"South Africa","Smelter",2009,-0.414654328193088,-0.949852927747263,0.486754408849549,"-41.5%","-95%","48.7%"
"South Korea","Oil & Gas",2009,0.0806158579323284,-0.406027434074099,0.782662612043811,"8.1%","-40.6%","78.3%"
"Spain","Coal",2009,-0.472384206588283,-0.679813921993156,-0.242004659553145,"-47.2%","-68%","-24.2%"
"Syria","Oil & Gas",2009,0.289337243918122,-0.398795570959192,1.35898867374265,"28.9%","-39.9%","135.9%"
"Taiwan","Oil & Gas",2009,0.124177895775658,-1,3.49145000119148,"12.4%","-100%","349.1%"
"Thailand","Coal",2009,0.0417750110342829,-1,2.42518757128721,"4.2%","-100%","242.5%"
"Trinidad","Oil & Gas",2009,0.138020434289762,-0.787149085069061,1.94866046533308,"13.8%","-78.7%","194.9%"
"Turkey","Coal",2009,0.0759557281254322,-0.13779542674165,0.310921836590753,"7.6%","-13.8%","31.1%"
"Turkey","Oil & Gas",2009,1.14118306296775,-0.53014948474647,4.87624819076896,"114.1%","-53%","487.6%"
"Turkmenistan","Oil & Gas",2009,-0.1220061980474,-0.828187871345456,0.84173093021879,"-12.2%","-82.8%","84.2%"
"UK","Coal",2009,0.0626169064356259,-0.615768678942656,1.09293489429269,"6.3%","-61.6%","109.3%"
"USA","Coal",2009,-0.384564504626882,-0.460489990615963,-0.305298456811206,"-38.5%","-46%","-30.5%"
"Ukraine","Coal",2009,-0.105323228448361,-0.248129423496844,0.0488443473703277,"-10.5%","-24.8%","4.9%"
"Ukraine","Oil & Gas",2009,-0.432964663501883,-1,1.05343292370749,"-43.3%","-100%","105.3%"
"Ukraine","Smelter",2009,-0.0378356805146921,-0.651820202996771,0.851070539416551,"-3.8%","-65.2%","85.1%"
"United Arab Emirates","Oil & Gas",2009,-0.152157497237795,-0.356327561736409,0.069694395888984,"-15.2%","-35.6%","7%"
"Uzbekistan","Oil & Gas",2009,-0.151256631077131,-0.458079076198154,0.175611562769377,"-15.1%","-45.8%","17.6%"
"Uzbekistan","Smelter",2009,-0.0848113450638457,-0.347911835867143,0.216600681488597,"-8.5%","-34.8%","21.7%"
"Venezuela","Coal",2009,3.5779986920013,382.902696112358,Inf,"357.8%","38290.3%","Inf%"
"Venezuela","Oil & Gas",2009,0.0567562160649719,-0.206808763263756,0.360655164405919,"5.7%","-20.7%","36.1%"
"Zambia","Smelter",2009,0.766953531255261,-0.00744309165943291,1.74650028649412,"76.7%","-0.7%","174.7%"
"Zimbabwe","Coal",2009,-0.109104269574507,-1,Inf,"-10.9%","-100%","Inf%"
"Albania","Oil & Gas",2010,0.0534607706758803,-1,Inf,"5.3%","-100%","Inf%"
"Armenia","Smelter",2010,-0.0438920154480166,-0.831547979155554,1.56340945401588,"-4.4%","-83.2%","156.3%"
"Aruba","Oil & Gas",2010,-0.688084115786118,-0.870757519392226,-0.484548051873104,"-68.8%","-87.1%","-48.5%"
"Australia","Coal",2010,0.0802968632042227,-0.262271242287521,0.479681153346956,"8%","-26.2%","48%"
"Australia","Smelter",2010,-0.0971383187952742,-0.32859800041188,0.158834370485719,"-9.7%","-32.9%","15.9%"
"Bangladesh","Coal",2010,0.577911004577423,-1,Inf,"57.8%","-100%","Inf%"
"Belarus","Oil & Gas",2010,0.08002247520841,-1,Inf,"8%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2010,-0.254992554523069,-0.54116653459158,0.0728851823528374,"-25.5%","-54.1%","7.3%"
"Botswana","Coal",2010,-0.668232110794539,-1,0.167436174745769,"-66.8%","-100%","16.7%"
"Botswana","Smelter",2010,0.00206685783809069,-0.308019327191325,0.360825870017503,"0.2%","-30.8%","36.1%"
"Brazil","Oil & Gas",2010,6.20038779561872,-1,Inf,"620%","-100%","Inf%"
"Brazil","Smelter",2010,-0.0606711491480815,-0.70712480338797,0.909190603171941,"-6.1%","-70.7%","90.9%"
"Bulgaria","Coal",2010,-0.190911631161237,-0.364601978180076,-2.68240753520388e-06,"-19.1%","-36.5%","0%"
"Canada","Coal",2010,0.0211643674149249,-0.601196879777113,1.00199489243104,"2.1%","-60.1%","100.2%"
"Canada","Oil & Gas",2010,0.293038172090127,-0.983714812544424,3.90307267293129,"29.3%","-98.4%","390.3%"
"Canada","Smelter",2010,-0.325930123586986,-0.60491721386549,-0.0111116506355241,"-32.6%","-60.5%","-1.1%"
"Chile","Smelter",2010,0.193927342719158,-0.394716940418789,0.962572008599922,"19.4%","-39.5%","96.3%"
"China","Coal",2010,0.142885656844703,0.0827784618922141,0.204577315514683,"14.3%","8.3%","20.5%"
"China","Oil & Gas",2010,-0.340495440120851,-0.897391209008125,0.33475853154979,"-34%","-89.7%","33.5%"
"China","Smelter",2010,-0.0209766223623824,-0.218119224557125,0.19389468558963,"-2.1%","-21.8%","19.4%"
"Colombia","Oil & Gas",2010,0.128439008763371,-0.641917213668978,1.47074987080388,"12.8%","-64.2%","147.1%"
"Croatia","Coal",2010,-0.114053433960547,-1,Inf,"-11.4%","-100%","Inf%"
"Cuba","Oil & Gas",2010,0.105062675157756,-0.185700810814979,0.443178834277797,"10.5%","-18.6%","44.3%"
"Cuba","Smelter",2010,0.0745866947210394,-0.223436770460465,0.415819755741768,"7.5%","-22.3%","41.6%"
"Curacao","Oil & Gas",2010,-0.407507902610402,-0.675320211762757,-0.08512131353701,"-40.8%","-67.5%","-8.5%"
"Cyprus","Oil & Gas",2010,-0.0680347545018387,-1,Inf,"-6.8%","-100%","Inf%"
"Czech Republic","Coal",2010,-0.158492857326368,-1,Inf,"-15.8%","-100%","Inf%"
"Egypt","Oil & Gas",2010,-0.311741945701998,-0.887373391526033,0.631531198279161,"-31.2%","-88.7%","63.2%"
"Estonia","Oil & Gas",2010,-0.279204161341101,-0.898987650530462,0.713386135906797,"-27.9%","-89.9%","71.3%"
"France","Coal",2010,-0.528223120030617,-1,0.359554916922633,"-52.8%","-100%","36%"
"France","Oil & Gas",2010,-0.0599147955112491,-0.982489592809933,1.54512261703341,"-6%","-98.2%","154.5%"
"Georgia","Smelter",2010,-0.245410638741014,-1,Inf,"-24.5%","-100%","Inf%"
"Germany","Coal",2010,-0.469332862140118,-0.980101390133304,0.235285772409395,"-46.9%","-98%","23.5%"
"Greece","Coal",2010,-0.414644589737941,-0.597258100795317,-0.196530122231,"-41.5%","-59.7%","-19.7%"
"Greece","Oil & Gas",2010,-0.163643254034495,-1,1.21324322000184,"-16.4%","-100%","121.3%"
"Guatemala","Oil & Gas",2010,0.0766429090493781,-0.98309349619002,3.13690702929695,"7.7%","-98.3%","313.7%"
"Honduras","Oil & Gas",2010,0.07057405073513,-1,3.35715273075782,"7.1%","-100%","335.7%"
"India","Coal",2010,-0.0598098207242312,-0.167335720923664,0.0543925902277278,"-6%","-16.7%","5.4%"
"India","Oil & Gas",2010,-0.609151797509211,-0.883789339107712,-0.224815099941779,"-60.9%","-88.4%","-22.5%"
"India","Smelter",2010,0.142021644946845,-0.450080219047154,0.865308096973949,"14.2%","-45%","86.5%"
"Indonesia","Coal",2010,0.0839560650995534,-0.31521639198718,0.579892651421711,"8.4%","-31.5%","58%"
"Indonesia","Smelter",2010,-0.00415230863770433,-0.493214345962958,0.653425537963178,"-0.4%","-49.3%","65.3%"
"Iran","Coal",2010,-0.121836172486744,-0.420617708646506,0.221261166295323,"-12.2%","-42.1%","22.1%"
"Iran","Oil & Gas",2010,0.0311374095454469,-0.130397623578381,0.204940494160964,"3.1%","-13%","20.5%"
"Iran","Smelter",2010,0.151732293933222,-0.126694144717233,0.479722550514111,"15.2%","-12.7%","48%"
"Iraq","Oil & Gas",2010,0.0212619719659681,-0.282977878286345,0.378003167936304,"2.1%","-28.3%","37.8%"
"Israel","Coal",2010,0.449755082781955,-0.711850737395052,1.99134903055895,"45%","-71.2%","199.1%"
"Italy","Coal",2010,-0.185155645401812,-1,Inf,"-18.5%","-100%","Inf%"
"Italy","Oil & Gas",2010,-1,-1,Inf,"-100%","-100%","Inf%"
"Jamaica","Smelter",2010,-0.0856334661418143,-0.517825956036756,0.477183905051564,"-8.6%","-51.8%","47.7%"
"Jordan","Oil & Gas",2010,0.0365316637611561,-0.883971604197234,1.64716634416793,"3.7%","-88.4%","164.7%"
"Kazakhstan","Coal",2010,-0.0322445418699649,-0.383307153209396,0.389302335566282,"-3.2%","-38.3%","38.9%"
"Kazakhstan","Oil & Gas",2010,0.212607012787973,-0.407959269697089,1.13416942547097,"21.3%","-40.8%","113.4%"
"Kazakhstan","Smelter",2010,-0.40031703810284,-0.754169269420554,0.0373109862202137,"-40%","-75.4%","3.7%"
"Kuwait","Oil & Gas",2010,-0.0251114531833659,-0.196167933036993,0.159320323608699,"-2.5%","-19.6%","15.9%"
"Lebanon","Oil & Gas",2010,-0.449332763714401,-1,Inf,"-44.9%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2010,0.0138414787013801,17.7593151876565,Inf,"1.4%","1775.9%","Inf%"
"Mali","Smelter",2010,0.213506348421558,-1,Inf,"21.4%","-100%","Inf%"
"Mexico","Coal",2010,-0.0139542203400175,-0.283067367038402,0.282821681146058,"-1.4%","-28.3%","28.3%"
"Mexico","Oil & Gas",2010,-0.199715914604955,-0.294322996481806,-0.100050779213946,"-20%","-29.4%","-10%"
"Mexico","Smelter",2010,2.07909777112068,-1,Inf,"207.9%","-100%","Inf%"
"Morocco","Coal",2010,0.0997386911787446,-0.482144759777791,0.775382235822509,"10%","-48.2%","77.5%"
"Morocco","Oil & Gas",2010,-0.10807431090509,-0.787316061490823,1.03235886824788,"-10.8%","-78.7%","103.2%"
"Namibia","Smelter",2010,0.934479648068409,-0.341815027559146,3.0561107084651,"93.4%","-34.2%","305.6%"
"Oman","Oil & Gas",2010,0.487512199245078,-0.636100008306824,2.39971299199935,"48.8%","-63.6%","240%"
"Pakistan","Coal",2010,0.0745139991303099,-0.752710354294463,1.74785082495709,"7.5%","-75.3%","174.8%"
"Pakistan","Oil & Gas",2010,-0.00952653458843544,-0.346304157152588,0.417590806983159,"-1%","-34.6%","41.8%"
"Pakistan","Smelter",2010,-0.314487677839656,-1,1.39410980701266,"-31.4%","-100%","139.4%"
"Peru","Smelter",2010,-0.817284611993453,-1,-0.537155446869946,"-81.7%","-100%","-53.7%"
"Poland","Coal",2010,0.251019768892009,-0.462976239370731,1.2812085177436,"25.1%","-46.3%","128.1%"
"Portugal","Coal",2010,-0.314574986997963,-1,Inf,"-31.5%","-100%","Inf%"
"Puerto Rico","Coal",2010,-0.694245188307966,-1,0.681465363155063,"-69.4%","-100%","68.1%"
"Puerto Rico","Oil & Gas",2010,0.23503928798553,-1,2.47388235577999,"23.5%","-100%","247.4%"
"Qatar","Oil & Gas",2010,0.210077933144392,-0.132348473476236,0.610793188957353,"21%","-13.2%","61.1%"
"Romania","Coal",2010,-0.275651947802432,-0.492210393902256,-0.045004422288516,"-27.6%","-49.2%","-4.5%"
"Romania","Smelter",2010,-0.544121943114038,-1,0.904125091727945,"-54.4%","-100%","90.4%"
"Russia","Coal",2010,-0.0222033725761469,-0.382776290468576,0.418342155975356,"-2.2%","-38.3%","41.8%"
"Russia","Oil & Gas",2010,-0.0130822011282167,-0.3141674791709,0.341476647653734,"-1.3%","-31.4%","34.1%"
"Russia","Smelter",2010,-0.0127935590168886,-0.157758833214646,0.14300820337076,"-1.3%","-15.8%","14.3%"
"Saudi Arabia","Oil & Gas",2010,-0.05323974101278,-0.163221901148389,0.0632861448859079,"-5.3%","-16.3%","6.3%"
"Serbia","Coal",2010,0.263028830612922,-0.0488017632189559,0.619999225110957,"26.3%","-4.9%","62%"
"Serbia","Smelter",2010,-0.368001545147688,-0.788303408323339,0.1839810507601,"-36.8%","-78.8%","18.4%"
"Singapore","Oil & Gas",2010,-0.00304032682769262,-0.331794754606219,0.371646108952607,"-0.3%","-33.2%","37.2%"
"Slovakia","Coal",2010,1.72278637973737,18.4085098814309,Inf,"172.3%","1840.9%","Inf%"
"South Africa","Coal",2010,-0.0255632236125426,-0.150761920871383,0.108304363939804,"-2.6%","-15.1%","10.8%"
"South Africa","Smelter",2010,0.15569239634484,-1,2.79795670822531,"15.6%","-100%","279.8%"
"South Korea","Oil & Gas",2010,-0.0987216946376733,-0.489494352653193,0.376972072868969,"-9.9%","-48.9%","37.7%"
"Spain","Coal",2010,-0.260514245267351,-0.728929454519685,0.311695070712293,"-26.1%","-72.9%","31.2%"
"Syria","Oil & Gas",2010,-0.277654920578864,-0.616882478177647,0.167422366219539,"-27.8%","-61.7%","16.7%"
"Taiwan","Oil & Gas",2010,0.43110573799769,5.06908097742285,Inf,"43.1%","506.9%","Inf%"
"Thailand","Coal",2010,-0.0761612701096074,-1,Inf,"-7.6%","-100%","Inf%"
"Trinidad","Oil & Gas",2010,-0.392181598140214,-1,1.33149471456693,"-39.2%","-100%","133.1%"
"Turkey","Coal",2010,-0.109933524481243,-0.301481506341807,0.103645766052762,"-11%","-30.1%","10.4%"
"Turkey","Oil & Gas",2010,-0.590076850790821,-1,-0.0396453417419458,"-59%","-100%","-4%"
"Turkmenistan","Oil & Gas",2010,0.634899335564743,-0.536024785914226,3.19144918430457,"63.5%","-53.6%","319.1%"
"UK","Coal",2010,0.212961092939079,-0.615535229741548,1.43488350217656,"21.3%","-61.6%","143.5%"
"USA","Coal",2010,-0.112053426191175,-0.253972613641641,0.0394877052023401,"-11.2%","-25.4%","3.9%"
"Ukraine","Coal",2010,-0.115024319664543,-0.285444405664779,0.0690626795100113,"-11.5%","-28.5%","6.9%"
"Ukraine","Oil & Gas",2010,0.017019353667141,-1,Inf,"1.7%","-100%","Inf%"
"Ukraine","Smelter",2010,0.292394737342964,-0.627334008832863,1.66829981758007,"29.2%","-62.7%","166.8%"
"United Arab Emirates","Oil & Gas",2010,0.0737455827407272,-0.1983834470984,0.393423807197197,"7.4%","-19.8%","39.3%"
"Uzbekistan","Oil & Gas",2010,0.232217498690133,-0.234907225676672,0.854237291281052,"23.2%","-23.5%","85.4%"
"Uzbekistan","Smelter",2010,-0.149239580320139,-0.542741510387474,0.291748686557336,"-14.9%","-54.3%","29.2%"
"Venezuela","Coal",2010,0.779078629389821,-0.00933208892252035,1.87149285752626,"77.9%","-0.9%","187.1%"
"Venezuela","Oil & Gas",2010,0.0640604058307308,-0.225426271198136,0.39106761989059,"6.4%","-22.5%","39.1%"
"Zambia","Smelter",2010,-0.105598101946196,-0.459859731105595,0.371625529880088,"-10.6%","-46%","37.2%"
"Zimbabwe","Coal",2010,0.3057783252133,-1,Inf,"30.6%","-100%","Inf%"
"Albania","Oil & Gas",2011,0.163486916829288,-1,Inf,"16.3%","-100%","Inf%"
"Armenia","Smelter",2011,0.190402562284091,-1,2.51442513718584,"19%","-100%","251.4%"
"Aruba","Oil & Gas",2011,2.29186158940391,0.616838990512103,5.22978540916016,"229.2%","61.7%","523%"
"Australia","Coal",2011,-0.0621596304710476,-0.393561776735262,0.333585231830678,"-6.2%","-39.4%","33.4%"
"Australia","Smelter",2011,0.135697585024804,-0.202497467459016,0.52833893718189,"13.6%","-20.2%","52.8%"
"Bangladesh","Coal",2011,-0.421438304475357,-1,Inf,"-42.1%","-100%","Inf%"
"Belarus","Oil & Gas",2011,0.284931949729484,4.4045191073996,Inf,"28.5%","440.5%","Inf%"
"Bosnia and Herzegovina","Coal",2011,0.0928187664968365,-0.315549426827375,0.635411592241503,"9.3%","-31.6%","63.5%"
"Botswana","Coal",2011,0.274551477531561,-1,Inf,"27.5%","-100%","Inf%"
"Botswana","Smelter",2011,-0.260104971078858,-0.473869407926429,0.00247919611257008,"-26%","-47.4%","0.2%"
"Brazil","Oil & Gas",2011,-1,-1,Inf,"-100%","-100%","Inf%"
"Brazil","Smelter",2011,0.0588484868219277,-0.660291196771307,1.24208705520292,"5.9%","-66%","124.2%"
"Bulgaria","Coal",2011,0.255993192380874,-0.0426795618917178,0.593290171736795,"25.6%","-4.3%","59.3%"
"Canada","Coal",2011,-0.151234703946121,-0.762041301721282,0.670574925865987,"-15.1%","-76.2%","67.1%"
"Canada","Oil & Gas",2011,-0.97589056832259,-1,-0.368031010773751,"-97.6%","-100%","-36.8%"
"Canada","Smelter",2011,-0.164496223074411,-0.566329688098392,0.366349745226621,"-16.4%","-56.6%","36.6%"
"Chile","Smelter",2011,-0.138828366692068,-0.595733151590503,0.475994971095242,"-13.9%","-59.6%","47.6%"
"China","Coal",2011,0.0188608109100832,-0.0383888005353895,0.077650052925307,"1.9%","-3.8%","7.8%"
"China","Oil & Gas",2011,0.510524368724603,-0.772479652004056,3.41230635545669,"51.1%","-77.2%","341.2%"
"China","Smelter",2011,0.0419525350355834,-0.198868385410477,0.311185417441997,"4.2%","-19.9%","31.1%"
"Colombia","Oil & Gas",2011,-0.261497411037455,-1,0.86960890803246,"-26.1%","-100%","87%"
"Croatia","Coal",2011,0.358262999277853,-1,Inf,"35.8%","-100%","Inf%"
"Cuba","Oil & Gas",2011,-0.0793626556553928,-0.377701766285563,0.255437060370492,"-7.9%","-37.8%","25.5%"
"Cuba","Smelter",2011,0.102169120022393,-0.202263058800551,0.462242141716227,"10.2%","-20.2%","46.2%"
"Curacao","Oil & Gas",2011,0.318796002136172,-0.353284452212623,1.21527689648119,"31.9%","-35.3%","121.5%"
"Cyprus","Oil & Gas",2011,0.0856557186447675,-1,Inf,"8.6%","-100%","Inf%"
"Czech Republic","Coal",2011,0.321797631344333,-13.1848906812853,Inf,"32.2%","-1318.5%","Inf%"
"Egypt","Oil & Gas",2011,0.276563768786575,-0.739896610729978,2.38804232427342,"27.7%","-74%","238.8%"
"Estonia","Oil & Gas",2011,0.404274528222252,-0.761481358089238,2.95695574123083,"40.4%","-76.1%","295.7%"
"France","Coal",2011,-0.4460766453381,-1,Inf,"-44.6%","-100%","Inf%"
"France","Oil & Gas",2011,-0.0445129189843313,-0.995287510430522,2.67903012466249,"-4.5%","-99.5%","267.9%"
