"COUNTRY","SOURCETY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Egypt","Oil & Gas",2009,0.38242719386142,-1,Inf,"38.2%","-100%","Inf%"
"Estonia","Oil & Gas",2009,0.25455260868708,-1,Inf,"25.5%","-100%","Inf%"
"France","Coal",2009,0.154784205213254,-1,Inf,"15.5%","-100%","Inf%"
"France","Oil & Gas",2009,0.905686578650793,-1,Inf,"90.6%","-100%","Inf%"
"Georgia","Smelter",2009,-0.604179205582679,-1,Inf,"-60.4%","-100%","Inf%"
"Germany","Coal",2009,0.315724128965605,-1,Inf,"31.6%","-100%","Inf%"
"Greece","Coal",2009,-0.0462784601320957,-0.753877325079662,1.10859532003391,"-4.6%","-75.4%","110.9%"
"Greece","Oil & Gas",2009,-0.396959247386774,-1,Inf,"-39.7%","-100%","Inf%"
"Guatemala","Oil & Gas",2009,-0.725355359562906,-1,Inf,"-72.5%","-100%","Inf%"
"Honduras","Oil & Gas",2009,-0.011719818063696,-1,Inf,"-1.2%","-100%","Inf%"
"India","Coal",2009,0.147634180029542,-0.158390798870338,0.509770653537541,"14.8%","-15.8%","51%"
"India","Oil & Gas",2009,0.260749654311094,-1,Inf,"26.1%","-100%","Inf%"
"India","Smelter",2009,0.325664852091015,6.51541199388946,Inf,"32.6%","651.5%","Inf%"
"Indonesia","Coal",2009,-0.0833883187067853,-0.925991484405375,1.57458553983221,"-8.3%","-92.6%","157.5%"
"Indonesia","Smelter",2009,-0.0404992917515836,-1,Inf,"-4%","-100%","Inf%"
"Iran","Coal",2009,0.301003035031931,5.35270941517957,Inf,"30.1%","535.3%","Inf%"
"Iran","Oil & Gas",2009,-0.0196496146624184,-0.365784581338234,0.401687937645746,"-2%","-36.6%","40.2%"
"Iran","Smelter",2009,0.0121861883857401,-0.483367783782514,0.679782580607607,"1.2%","-48.3%","68%"
"Iraq","Oil & Gas",2009,0.204169863306433,-0.62038899209437,1.63400536477095,"20.4%","-62%","163.4%"
"Israel","Coal",2009,-0.173195326090662,-1,Inf,"-17.3%","-100%","Inf%"
"Italy","Coal",2009,-1,-1,Inf,"-100%","-100%","Inf%"
"Italy","Oil & Gas",2009,0.947603035377898,-1,Inf,"94.8%","-100%","Inf%"
"Jamaica","Smelter",2009,-0.0568057387350639,-1,Inf,"-5.7%","-100%","Inf%"
"Jordan","Oil & Gas",2009,0.911686944298072,-1,Inf,"91.2%","-100%","Inf%"
"Kazakhstan","Coal",2009,-0.0263485309797835,-0.725143931559116,1.09078819474573,"-2.6%","-72.5%","109.1%"
"Kazakhstan","Oil & Gas",2009,0.26325165024187,-1,Inf,"26.3%","-100%","Inf%"
"Kazakhstan","Smelter",2009,-0.456662878094695,-1,0.418366872945245,"-45.7%","-100%","41.8%"
"Kuwait","Oil & Gas",2009,-0.0259247656970749,-0.386177804362643,0.417596784417517,"-2.6%","-38.6%","41.8%"
"Lebanon","Oil & Gas",2009,1.45903222582311,-1,Inf,"145.9%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2009,0.103860463371099,-1,Inf,"10.4%","-100%","Inf%"
"Mali","Smelter",2009,-0.132682942391153,-1,Inf,"-13.3%","-100%","Inf%"
"Mexico","Coal",2009,-0.0219539250450433,-0.725372204322662,1.11107354718046,"-2.2%","-72.5%","111.1%"
"Mexico","Oil & Gas",2009,-0.0472086877149028,-0.353391022859965,0.316027576756216,"-4.7%","-35.3%","31.6%"
"Mexico","Smelter",2009,0.660168285193917,-1,Inf,"66%","-100%","Inf%"
"Morocco","Coal",2009,-0.00483495875413587,-1,Inf,"-0.5%","-100%","Inf%"
"Morocco","Oil & Gas",2009,-0.411806980393017,-1,Inf,"-41.2%","-100%","Inf%"
"Namibia","Smelter",2009,-0.0850141203850419,-1,Inf,"-8.5%","-100%","Inf%"
"Oman","Oil & Gas",2009,-0.0553297130904503,-1,Inf,"-5.5%","-100%","Inf%"
"Pakistan","Coal",2009,0.337634011676974,-1,Inf,"33.8%","-100%","Inf%"
"Pakistan","Oil & Gas",2009,0.266497775281671,-0.957846326817102,3.72076041144253,"26.6%","-95.8%","372.1%"
"Pakistan","Smelter",2009,-0.30061727096294,-1,Inf,"-30.1%","-100%","Inf%"
"Peru","Smelter",2009,-0.16966609820171,-0.621192957027801,0.428622052353121,"-17%","-62.1%","42.9%"
"Poland","Coal",2009,-0.140181952588005,-1,Inf,"-14%","-100%","Inf%"
"Portugal","Coal",2009,-0.226566562299697,-1,Inf,"-22.7%","-100%","Inf%"
"Puerto Rico","Coal",2009,0.15114594515677,-1,Inf,"15.1%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2009,-0.224255359181939,-1,Inf,"-22.4%","-100%","Inf%"
"Qatar","Oil & Gas",2009,-0.197887524869726,-0.751127983996994,0.584906131138045,"-19.8%","-75.1%","58.5%"
"Romania","Coal",2009,-0.00562654933874895,-0.435227081232709,0.549989936239684,"-0.6%","-43.5%","55%"
"Romania","Smelter",2009,-0.240797911089526,-1,Inf,"-24.1%","-100%","Inf%"
"Russia","Coal",2009,-0.212107702494995,-0.980919857090868,1.1776402356093,"-21.2%","-98.1%","117.8%"
"Russia","Oil & Gas",2009,-0.180531435417718,-0.734292567844983,0.597792379539267,"-18.1%","-73.4%","59.8%"
"Russia","Smelter",2009,0.0260684467926393,-0.170493856757535,0.243936224914441,"2.6%","-17%","24.4%"
"Saudi Arabia","Oil & Gas",2009,0.0848638617887614,-0.209605193697739,0.431492468938765,"8.5%","-21%","43.1%"
"Serbia","Coal",2009,0.103695076590643,-0.499320516441807,0.977125716527148,"10.4%","-49.9%","97.7%"
"Serbia","Smelter",2009,1.0077499654059,-1,Inf,"100.8%","-100%","Inf%"
"Singapore","Oil & Gas",2009,-0.0469723080171844,-0.684827448126836,0.924727937219179,"-4.7%","-68.5%","92.5%"
"Slovakia","Coal",2009,-0.471839698504797,-1,Inf,"-47.2%","-100%","Inf%"
"South Africa","Coal",2009,-0.0549377242867196,-0.249581354220498,0.161096829721164,"-5.5%","-25%","16.1%"
"South Africa","Smelter",2009,-0.513992713637257,-1,0.547477014344019,"-51.4%","-100%","54.7%"
"South Korea","Oil & Gas",2009,-0.0553953596428802,-0.93915613477365,1.80321053444557,"-5.5%","-93.9%","180.3%"
"Spain","Coal",2009,-0.158967406205008,-0.997371445027726,1.61755323458065,"-15.9%","-99.7%","161.8%"
"Syria","Oil & Gas",2009,0.0940719945993926,4.05334715093529,Inf,"9.4%","405.3%","Inf%"
"Taiwan","Oil & Gas",2009,-0.143254204122089,-1,Inf,"-14.3%","-100%","Inf%"
"Thailand","Coal",2009,0.236534039396641,-1,Inf,"23.7%","-100%","Inf%"
"Trinidad","Oil & Gas",2009,0.214773388335132,-1,Inf,"21.5%","-100%","Inf%"
"Turkey","Coal",2009,0.150148272097065,-0.429136748883354,0.973394759571888,"15%","-42.9%","97.3%"
"Turkey","Oil & Gas",2009,1.23714423135821,-1,Inf,"123.7%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2009,0.0662690666704486,-1,Inf,"6.6%","-100%","Inf%"
"UK","Coal",2009,-0.037063422941001,-1,Inf,"-3.7%","-100%","Inf%"
"USA","Coal",2009,-0.283840546567458,-0.562885505693681,0.0392388732702063,"-28.4%","-56.3%","3.9%"
"Ukraine","Coal",2009,-0.0115510520103543,-0.453488126569743,0.561018845348003,"-1.2%","-45.3%","56.1%"
"Ukraine","Oil & Gas",2009,-0.771207374868051,-1,Inf,"-77.1%","-100%","Inf%"
"Ukraine","Smelter",2009,-0.119130457606654,-1,Inf,"-11.9%","-100%","Inf%"
"United Arab Emirates","Oil & Gas",2009,-0.0336163715232183,-0.535255122611891,0.646413064413854,"-3.4%","-53.5%","64.6%"
"Uzbekistan","Oil & Gas",2009,0.0524096396229901,-0.699642277407568,1.307930907416,"5.2%","-70%","130.8%"
"Uzbekistan","Smelter",2009,-0.109812856560475,-0.576705298688113,0.506666345121128,"-11%","-57.7%","50.7%"
"Venezuela","Coal",2009,0.240996881323392,-1,Inf,"24.1%","-100%","Inf%"
"Venezuela","Oil & Gas",2009,0.0686368196867979,-0.724022283010793,1.4445453912524,"6.9%","-72.4%","144.5%"
"Zambia","Smelter",2009,0.202413179390353,-1,Inf,"20.2%","-100%","Inf%"
"Zimbabwe","Coal",2009,-0.0112558492100172,-1,Inf,"-1.1%","-100%","Inf%"
"Albania","Oil & Gas",2010,-0.935778967915396,-1,Inf,"-93.6%","-100%","Inf%"
"Armenia","Smelter",2010,0.4966772799423,-1,Inf,"49.7%","-100%","Inf%"
"Aruba","Oil & Gas",2010,-0.112504805696984,-1,Inf,"-11.3%","-100%","Inf%"
"Australia","Coal",2010,-0.0284052884842426,-0.872233660102069,1.5867231130214,"-2.8%","-87.2%","158.7%"
"Australia","Smelter",2010,-0.0954625122097347,-0.756501558598336,0.93303252108745,"-9.5%","-75.7%","93.3%"
"Bangladesh","Coal",2010,-0.319128989407612,-1,Inf,"-31.9%","-100%","Inf%"
"Belarus","Oil & Gas",2010,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2010,-0.359024103619191,-0.85368264511097,0.297217883360879,"-35.9%","-85.4%","29.7%"
"Botswana","Coal",2010,-0.212415541428104,-1,Inf,"-21.2%","-100%","Inf%"
"Botswana","Smelter",2010,0.0236313650733659,-0.691787938041518,1.1897368483639,"2.4%","-69.2%","119%"
"Brazil","Oil & Gas",2010,1.10069761441138,-1,Inf,"110.1%","-100%","Inf%"
"Brazil","Smelter",2010,0.0195638760903127,-1,Inf,"2%","-100%","Inf%"
"Bulgaria","Coal",2010,-0.0722232503124907,-0.580840334003271,0.62746330127277,"-7.2%","-58.1%","62.7%"
"Canada","Coal",2010,-0.233089852300979,-1,Inf,"-23.3%","-100%","Inf%"
"Canada","Oil & Gas",2010,-0.751197752992732,-1,Inf,"-75.1%","-100%","Inf%"
"Canada","Smelter",2010,-0.239185957669695,-0.930889568689448,0.893862036464328,"-23.9%","-93.1%","89.4%"
"Chile","Smelter",2010,0.0260332241140617,-0.98743113010549,2.78313665426025,"2.6%","-98.7%","278.3%"
"China","Coal",2010,0.0256147094995656,-0.0820257253040417,0.139427327900726,"2.6%","-8.2%","13.9%"
"China","Oil & Gas",2010,-0.245455717665474,-1,1.28685927025509,"-24.5%","-100%","128.7%"
"China","Smelter",2010,0.0394699511202152,-0.370217073062027,0.558201535953117,"3.9%","-37%","55.8%"
"Colombia","Oil & Gas",2010,0.261160409146386,-1,Inf,"26.1%","-100%","Inf%"
"Croatia","Coal",2010,-0.962353847236584,-1,Inf,"-96.2%","-100%","Inf%"
"Cuba","Oil & Gas",2010,0.0710968731960246,-0.917604164040628,2.34123659864863,"7.1%","-91.8%","234.1%"
"Cuba","Smelter",2010,0.0286574806300255,-0.935171370659758,2.22957683162433,"2.9%","-93.5%","223%"
"Curacao","Oil & Gas",2010,0.0405137051752253,-1,Inf,"4.1%","-100%","Inf%"
"Cyprus","Oil & Gas",2010,2.9068821249701,-1,Inf,"290.7%","-100%","Inf%"
"Czech Republic","Coal",2010,0.231686825031629,-1,Inf,"23.2%","-100%","Inf%"
"Egypt","Oil & Gas",2010,-0.200618215840907,-1,Inf,"-20.1%","-100%","Inf%"
"Estonia","Oil & Gas",2010,0.213786715298457,-1,Inf,"21.4%","-100%","Inf%"
"France","Coal",2010,-0.307385103276341,-1,Inf,"-30.7%","-100%","Inf%"
"France","Oil & Gas",2010,-0.125421623201529,-1,Inf,"-12.5%","-100%","Inf%"
"Georgia","Smelter",2010,0.12600975621471,-1,Inf,"12.6%","-100%","Inf%"
"Germany","Coal",2010,-0.652816646500229,-1,Inf,"-65.3%","-100%","Inf%"
"Greece","Coal",2010,-0.171286655282904,-0.858402266745525,0.945578270019603,"-17.1%","-85.8%","94.6%"
"Greece","Oil & Gas",2010,0.0114159033232184,-1,Inf,"1.1%","-100%","Inf%"
"Guatemala","Oil & Gas",2010,2.06515922170065,-1,Inf,"206.5%","-100%","Inf%"
"Honduras","Oil & Gas",2010,-0.900135989054022,-1,Inf,"-90%","-100%","Inf%"
"India","Coal",2010,-0.0783950583990767,-0.320735512490826,0.198084293556739,"-7.8%","-32.1%","19.8%"
"India","Oil & Gas",2010,-0.425742047326322,-1,Inf,"-42.6%","-100%","Inf%"
"India","Smelter",2010,-0.0867839716975339,-0.972593013158771,1.85475146488102,"-8.7%","-97.3%","185.5%"
"Indonesia","Coal",2010,0.0595236958666612,-0.917647256710082,2.28362375639897,"6%","-91.8%","228.4%"
"Indonesia","Smelter",2010,0.0380690401913515,-1,Inf,"3.8%","-100%","Inf%"
"Iran","Coal",2010,0.00759383757522825,-0.916458494435859,1.99125314480775,"0.8%","-91.6%","199.1%"
"Iran","Oil & Gas",2010,-0.0140642799148413,-0.368233670821624,0.418724801592992,"-1.4%","-36.8%","41.9%"
"Iran","Smelter",2010,-0.0295094825669424,-0.512351574309466,0.614120174541957,"-3%","-51.2%","61.4%"
"Iraq","Oil & Gas",2010,0.029613012199547,-0.616449478670294,1.00990548769057,"3%","-61.6%","101%"
"Israel","Coal",2010,0.400446091884154,-1,Inf,"40%","-100%","Inf%"
"Italy","Coal",2010,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Italy","Oil & Gas",2010,-1,-1,Inf,"-100%","-100%","Inf%"
"Jamaica","Smelter",2010,0.00456374463254239,-1,Inf,"0.5%","-100%","Inf%"
"Jordan","Oil & Gas",2010,0.0996432913943197,-1,Inf,"10%","-100%","Inf%"
"Kazakhstan","Coal",2010,-0.156805496196084,-0.832510102275423,0.91312578471479,"-15.7%","-83.3%","91.3%"
"Kazakhstan","Oil & Gas",2010,-0.115158292505016,-1,Inf,"-11.5%","-100%","Inf%"
"Kazakhstan","Smelter",2010,-0.101254260044565,-1,Inf,"-10.1%","-100%","Inf%"
"Kuwait","Oil & Gas",2010,0.0505468470950445,-0.330675317662473,0.524533397890812,"5.1%","-33.1%","52.5%"
"Lebanon","Oil & Gas",2010,-0.6529286691781,-1,Inf,"-65.3%","-100%","Inf%"
"Macedonia (FYROM)","Coal",2010,-0.38557764135482,-1,Inf,"-38.6%","-100%","Inf%"
"Mali","Smelter",2010,0.123412683065275,-1,Inf,"12.3%","-100%","Inf%"
"Mexico","Coal",2010,-0.0249725319451259,-0.744754518698247,1.14905972590533,"-2.5%","-74.5%","114.9%"
"Mexico","Oil & Gas",2010,-0.0405066531170825,-0.359701533742207,0.342363884078403,"-4.1%","-36%","34.2%"
"Mexico","Smelter",2010,0.839359520367124,-1,Inf,"83.9%","-100%","Inf%"
"Morocco","Coal",2010,-0.0562639715588686,-1,Inf,"-5.6%","-100%","Inf%"
"Morocco","Oil & Gas",2010,0.376168243704503,-1,Inf,"37.6%","-100%","Inf%"
"Namibia","Smelter",2010,0.375081422342867,-1,Inf,"37.5%","-100%","Inf%"
"Oman","Oil & Gas",2010,0.127761675606084,-1,Inf,"12.8%","-100%","Inf%"
"Pakistan","Coal",2010,-0.00151451505055167,-1,Inf,"-0.2%","-100%","Inf%"
"Pakistan","Oil & Gas",2010,-0.00598398088042595,-0.868920720293411,1.6804062705619,"-0.6%","-86.9%","168%"
"Pakistan","Smelter",2010,-0.50388970432961,-1,Inf,"-50.4%","-100%","Inf%"
"Peru","Smelter",2010,-0.187877656634639,-0.710015362961768,0.531204724617248,"-18.8%","-71%","53.1%"
"Poland","Coal",2010,0.35647704706006,-1,Inf,"35.6%","-100%","Inf%"
"Portugal","Coal",2010,-0.221144533650151,-1,Inf,"-22.1%","-100%","Inf%"
"Puerto Rico","Coal",2010,-0.24293520759162,-1,Inf,"-24.3%","-100%","Inf%"
"Puerto Rico","Oil & Gas",2010,-0.232362976756126,-1,Inf,"-23.2%","-100%","Inf%"
"Qatar","Oil & Gas",2010,0.113975936313881,-0.66155686335833,1.42233914060842,"11.4%","-66.2%","142.2%"
"Romania","Coal",2010,-0.0957052984097762,-0.502670759960919,0.422437361153119,"-9.6%","-50.3%","42.2%"
"Romania","Smelter",2010,-1,-1,Inf,"-100%","-100%","Inf%"
"Russia","Coal",2010,-0.031688783939097,-0.999974281842561,2.65958838637647,"-3.2%","-100%","266%"
"Russia","Oil & Gas",2010,0.0408926660057136,-0.691554015794912,1.24137947707543,"4.1%","-69.2%","124.1%"
"Russia","Smelter",2010,-0.171898828191846,-0.352969527616116,0.026434411997915,"-17.2%","-35.3%","2.6%"
"Saudi Arabia","Oil & Gas",2010,-0.0297912051811648,-0.288888208588447,0.268741222617167,"-3%","-28.9%","26.9%"
"Serbia","Coal",2010,-0.0256499577892885,-0.554007877146047,0.699251681518687,"-2.6%","-55.4%","69.9%"
"Serbia","Smelter",2010,-0.346617877715656,-1,Inf,"-34.7%","-100%","Inf%"
"Singapore","Oil & Gas",2010,0.1355198713244,-0.594255516834612,1.30311248564389,"13.6%","-59.4%","130.3%"
"Slovakia","Coal",2010,0.871041614994232,-1,Inf,"87.1%","-100%","Inf%"
"South Africa","Coal",2010,-0.0190949079340718,-0.227486465427448,0.214405505173624,"-1.9%","-22.7%","21.4%"
"South Africa","Smelter",2010,0.41083449142361,-1,Inf,"41.1%","-100%","Inf%"
"South Korea","Oil & Gas",2010,-0.187142819019348,-1,1.66363571660101,"-18.7%","-100%","166.4%"
"Spain","Coal",2010,-0.189551917140661,-1,2.26939315514177,"-19%","-100%","226.9%"
"Syria","Oil & Gas",2010,-0.140982248603749,-1,2.28478675782189,"-14.1%","-100%","228.5%"
"Taiwan","Oil & Gas",2010,0.326063868238961,-1,Inf,"32.6%","-100%","Inf%"
"Thailand","Coal",2010,0.0821180128607519,-1,Inf,"8.2%","-100%","Inf%"
"Trinidad","Oil & Gas",2010,-0.593029968368765,-1,Inf,"-59.3%","-100%","Inf%"
"Turkey","Coal",2010,-0.0714606446408065,-0.533423879663579,0.536415513595139,"-7.1%","-53.3%","53.6%"
"Turkey","Oil & Gas",2010,-0.723238920217802,-1,Inf,"-72.3%","-100%","Inf%"
"Turkmenistan","Oil & Gas",2010,0.0783006188954887,-1,Inf,"7.8%","-100%","Inf%"
"UK","Coal",2010,0.600663777046224,-1,Inf,"60.1%","-100%","Inf%"
"USA","Coal",2010,0.0108472158983484,-0.423407045533456,0.570625466060506,"1.1%","-42.3%","57.1%"
"Ukraine","Coal",2010,-0.16461407187287,-0.58424329414834,0.369294157245188,"-16.5%","-58.4%","36.9%"
"Ukraine","Oil & Gas",2010,0.307953461050961,-1,Inf,"30.8%","-100%","Inf%"
"Ukraine","Smelter",2010,-0.191987162601443,-1,Inf,"-19.2%","-100%","Inf%"
"United Arab Emirates","Oil & Gas",2010,0.0114068376569019,-0.521751758919424,0.745362757382151,"1.1%","-52.2%","74.5%"
"Uzbekistan","Oil & Gas",2010,0.0336188231216525,-0.684673924645903,1.19257844046471,"3.4%","-68.5%","119.3%"
"Uzbekistan","Smelter",2010,-0.0826359380432571,-0.606757387923524,0.641226946181984,"-8.3%","-60.7%","64.1%"
"Venezuela","Coal",2010,0.257722581757784,-1,Inf,"25.8%","-100%","Inf%"
"Venezuela","Oil & Gas",2010,0.0627622839139375,-0.688705526455607,1.31076237117043,"6.3%","-68.9%","131.1%"
"Zambia","Smelter",2010,0.00330374774459208,-1,Inf,"0.3%","-100%","Inf%"
"Zimbabwe","Coal",2010,-0.118270866097852,-1,Inf,"-11.8%","-100%","Inf%"
"Albania","Oil & Gas",2011,23.6497252488503,-1,Inf,"2365%","-100%","Inf%"
"Armenia","Smelter",2011,0.803600185069672,-1,Inf,"80.4%","-100%","Inf%"
"Aruba","Oil & Gas",2011,0.221569940258887,-1,Inf,"22.2%","-100%","Inf%"
"Australia","Coal",2011,-0.0883904347065644,-0.924331459245518,1.54248531358707,"-8.8%","-92.4%","154.2%"
"Australia","Smelter",2011,0.167583168106699,-0.651815450916729,1.59712562270248,"16.8%","-65.2%","159.7%"
"Bangladesh","Coal",2011,1.2481507278972,-1,Inf,"124.8%","-100%","Inf%"
"Belarus","Oil & Gas",2011,-0.59279982443039,-1,Inf,"-59.3%","-100%","Inf%"
"Bosnia and Herzegovina","Coal",2011,0.150928973562338,-0.762413717049996,1.92462644216193,"15.1%","-76.2%","192.5%"
"Botswana","Coal",2011,-0.0577242091670563,-1,Inf,"-5.8%","-100%","Inf%"
"Botswana","Smelter",2011,-0.0701915384597656,-0.731797673156423,0.968813829770458,"-7%","-73.2%","96.9%"
"Brazil","Oil & Gas",2011,0.30554247746192,-1,Inf,"30.6%","-100%","Inf%"
"Brazil","Smelter",2011,-0.0206266440557354,-1,Inf,"-2.1%","-100%","Inf%"
"Bulgaria","Coal",2011,0.110859672677835,-0.479540972663133,0.957483164841644,"11.1%","-48%","95.7%"
"Canada","Coal",2011,-0.360164148664023,-1,Inf,"-36%","-100%","Inf%"
"Canada","Oil & Gas",2011,1.21397704312511,-1,Inf,"121.4%","-100%","Inf%"
"Canada","Smelter",2011,-0.140750545257583,-1,1.80386840532415,"-14.1%","-100%","180.4%"
"Chile","Smelter",2011,-0.0472626201633196,-0.997047341605078,2.41567472074831,"-4.7%","-99.7%","241.6%"
"China","Coal",2011,0.0105322552868459,-0.0958333385845235,0.122833816649237,"1.1%","-9.6%","12.3%"
"China","Oil & Gas",2011,0.291045299338857,5.50568506468788,Inf,"29.1%","550.6%","Inf%"
"China","Smelter",2011,-0.0317252903535831,-0.415340426104788,0.446494879468712,"-3.2%","-41.5%","44.6%"
"Colombia","Oil & Gas",2011,-0.261481468033715,-1,Inf,"-26.1%","-100%","Inf%"
"Croatia","Coal",2011,25.2221613637316,-1,Inf,"2522.2%","-100%","Inf%"
"Cuba","Oil & Gas",2011,-0.109456880397668,-0.956727366816717,1.61617230140198,"-10.9%","-95.7%","161.6%"
"Cuba","Smelter",2011,0.0600786472899137,-0.910031023683776,2.22841846372695,"6%","-91%","222.8%"
"Curacao","Oil & Gas",2011,-0.0125421334752618,-1,Inf,"-1.3%","-100%","Inf%"
"Cyprus","Oil & Gas",2011,-0.153083681831245,-1,Inf,"-15.3%","-100%","Inf%"
"Czech Republic","Coal",2011,-0.347906369023774,-1,Inf,"-34.8%","-100%","Inf%"
"Egypt","Oil & Gas",2011,0.209924453799296,-1,Inf,"21%","-100%","Inf%"
"Estonia","Oil & Gas",2011,0.185343184845449,-1,Inf,"18.5%","-100%","Inf%"
"France","Coal",2011,-0.436863057171781,-1,Inf,"-43.7%","-100%","Inf%"
"France","Oil & Gas",2011,-0.578587140141926,-1,Inf,"-57.9%","-100%","Inf%"
"Georgia","Smelter",2011,1.41871298098496,-1,Inf,"141.9%","-100%","Inf%"
"Germany","Coal",2011,0.0715985054877446,-1,Inf,"7.2%","-100%","Inf%"
"Greece","Coal",2011,-0.203838370778164,-0.975827875935983,1.23069185799402,"-20.4%","-97.6%","123.1%"
"Greece","Oil & Gas",2011,0.459612767148716,-1,Inf,"46%","-100%","Inf%"
"Guatemala","Oil & Gas",2011,-0.191880788509937,-1,Inf,"-19.2%","-100%","Inf%"
"Honduras","Oil & Gas",2011,8.29985199551173,-1,Inf,"830%","-100%","Inf%"
"India","Coal",2011,0.0839751118824028,-0.199096793012643,0.414795943341856,"8.4%","-19.9%","41.5%"
"India","Oil & Gas",2011,-0.237857048948774,-1,Inf,"-23.8%","-100%","Inf%"
"India","Smelter",2011,0.302770594825198,-0.922793183545632,3.59277682141145,"30.3%","-92.3%","359.3%"
"Indonesia","Coal",2011,0.288897023628506,-0.786035177950234,2.64727847454999,"28.9%","-78.6%","264.7%"
"Indonesia","Smelter",2011,0.0860316150703924,-1,Inf,"8.6%","-100%","Inf%"
"Iran","Coal",2011,-0.167252663818309,-0.993185395058003,1.53211860428131,"-16.7%","-99.3%","153.2%"
"Iran","Oil & Gas",2011,0.0424824324811703,-0.327885506321796,0.499273732320223,"4.2%","-32.8%","49.9%"
"Iran","Smelter",2011,0.127988819413128,-0.408596170563774,0.867211036016667,"12.8%","-40.9%","86.7%"
"Iraq","Oil & Gas",2011,-0.0746881535719631,-0.676235210922594,0.808496255106984,"-7.5%","-67.6%","80.8%"
"Israel","Coal",2011,0.0537204394000061,-1,Inf,"5.4%","-100%","Inf%"
"Italy","Coal",2011,-0.54380142448338,-1,Inf,"-54.4%","-100%","Inf%"
"Italy","Oil & Gas",2011,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Jamaica","Smelter",2011,0.0395833637591494,-1,Inf,"4%","-100%","Inf%"
"Jordan","Oil & Gas",2011,-0.21798909670968,-1,Inf,"-21.8%","-100%","Inf%"
"Kazakhstan","Coal",2011,0.296980550409357,-0.686564439068574,2.23949110973555,"29.7%","-68.7%","223.9%"
"Kazakhstan","Oil & Gas",2011,-0.210526661740959,-1,Inf,"-21.1%","-100%","Inf%"
