"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Italy",2009,-0.119657855244264,-1,Inf,"-12%","-100%","Inf%"
"Jamaica",2009,-0.0568057387350639,-1,Inf,"-5.7%","-100%","Inf%"
"Jordan",2009,0.911686944298072,-1,Inf,"91.2%","-100%","Inf%"
"Kazakhstan",2009,-0.141794966821695,-0.631824531615064,0.516288668792553,"-14.2%","-63.2%","51.6%"
"Kuwait",2009,-0.0259247656970749,-0.386177804362643,0.417596784417517,"-2.6%","-38.6%","41.8%"
"Lebanon",2009,1.45903222582311,-1,Inf,"145.9%","-100%","Inf%"
"Macedonia (FYROM)",2009,0.103860463371099,-1,Inf,"10.4%","-100%","Inf%"
"Mali",2009,-0.132682942391153,-1,Inf,"-13.3%","-100%","Inf%"
"Mexico",2009,-0.0420542426583161,-0.334417818479856,0.301854131540588,"-4.2%","-33.4%","30.2%"
"Morocco",2009,-0.114455934991329,-1,2.12040070705346,"-11.4%","-100%","212%"
"Namibia",2009,-0.0850141203850419,-1,Inf,"-8.5%","-100%","Inf%"
"Oman",2009,-0.0553297130904503,-1,Inf,"-5.5%","-100%","Inf%"
"Pakistan",2009,0.226073264443734,-0.870104287749047,2.83279430668393,"22.6%","-87%","283.3%"
"Peru",2009,-0.16966609820171,-0.621192957027801,0.428622052353121,"-17%","-62.1%","42.9%"
"Poland",2009,-0.140181952588005,-1,Inf,"-14%","-100%","Inf%"
"Portugal",2009,-0.226566562299697,-1,Inf,"-22.7%","-100%","Inf%"
"Puerto Rico",2009,-0.0999423048399452,-1,Inf,"-10%","-100%","Inf%"
"Qatar",2009,-0.197887524869726,-0.751127983996994,0.584906131138045,"-19.8%","-75.1%","58.5%"
"Romania",2009,-0.0243889594928988,-0.53756424561897,0.679587495691498,"-2.4%","-53.8%","68%"
"Russia",2009,-0.0321281743876319,-0.235956234606603,0.194869697151406,"-3.2%","-23.6%","19.5%"
"Saudi Arabia",2009,0.0848638617887614,-0.209605193697739,0.431492468938765,"8.5%","-21%","43.1%"
"Serbia",2009,0.219841116425749,-0.4520299883046,1.23469967829478,"22%","-45.2%","123.5%"
"Singapore",2009,-0.0469723080171844,-0.684827448126836,0.924727937219179,"-4.7%","-68.5%","92.5%"
"Slovakia",2009,-0.471839698504797,-1,Inf,"-47.2%","-100%","Inf%"
"South Africa",2009,-0.0923747612161733,-0.284881952311966,0.120980316553675,"-9.2%","-28.5%","12.1%"
"South Korea",2009,-0.0553953596428802,-0.93915613477365,1.80321053444557,"-5.5%","-93.9%","180.3%"
"Spain",2009,-0.158967406205008,-0.997371445027726,1.61755323458065,"-15.9%","-99.7%","161.8%"
"Syria",2009,0.0940719945993926,4.05334715093529,Inf,"9.4%","405.3%","Inf%"
"Taiwan",2009,-0.143254204122089,-1,Inf,"-14.3%","-100%","Inf%"
"Thailand",2009,0.236534039396641,-1,Inf,"23.7%","-100%","Inf%"
"Trinidad",2009,0.214773388335132,-1,Inf,"21.5%","-100%","Inf%"
"Turkey",2009,0.216931946112033,-0.414215954435559,1.14351319938642,"21.7%","-41.4%","114.4%"
"Turkmenistan",2009,0.0662690666704486,-1,Inf,"6.6%","-100%","Inf%"
"UK",2009,-0.037063422941001,-1,Inf,"-3.7%","-100%","Inf%"
"USA",2009,-0.283840546567458,-0.562885505693681,0.0392388732702063,"-28.4%","-56.3%","3.9%"
"Ukraine",2009,-0.0534099380326593,-0.488909995300797,0.508264639338905,"-5.3%","-48.9%","50.8%"
"United Arab Emirates",2009,-0.0336163715232183,-0.535255122611891,0.646413064413854,"-3.4%","-53.5%","64.6%"
"Uzbekistan",2009,-0.0472941068707877,-0.468563677160343,0.491181052284897,"-4.7%","-46.9%","49.1%"
"Venezuela",2009,0.0846103235912798,-0.724672486264975,1.5068282447336,"8.5%","-72.5%","150.7%"
"Zambia",2009,0.202413179390353,-1,Inf,"20.2%","-100%","Inf%"
"Zimbabwe",2009,-0.0112558492100172,-1,Inf,"-1.1%","-100%","Inf%"
"Albania",2010,-0.935778967915396,-1,Inf,"-93.6%","-100%","Inf%"
"Armenia",2010,0.4966772799423,-1,Inf,"49.7%","-100%","Inf%"
"Aruba",2010,-0.112504805696984,-1,Inf,"-11.3%","-100%","Inf%"
"Australia",2010,-0.05819411018011,-0.641561498128851,0.784664708716371,"-5.8%","-64.2%","78.5%"
"Bangladesh",2010,-0.319128989407612,-1,Inf,"-31.9%","-100%","Inf%"
"Belarus",2010,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Bosnia and Herzegovina",2010,-0.359024103619191,-0.85368264511097,0.297217883360879,"-35.9%","-85.4%","29.7%"
"Botswana",2010,-0.0413272874604026,-0.738913674211014,1.08354667092849,"-4.1%","-73.9%","108.4%"
"Brazil",2010,0.072654766768006,-1,Inf,"7.3%","-100%","Inf%"
"Bulgaria",2010,-0.0722232503124907,-0.580840334003271,0.62746330127277,"-7.2%","-58.1%","62.7%"
"Canada",2010,-0.331354727938152,-0.931418891819419,0.544447522814958,"-33.1%","-93.1%","54.4%"
"Chile",2010,0.0260332241140617,-0.98743113010549,2.78313665426025,"2.6%","-98.7%","278.3%"
"China",2010,0.0213944681719347,-0.0833859523979449,0.132018106806424,"2.1%","-8.3%","13.2%"
"Colombia",2010,0.261160409146386,-1,Inf,"26.1%","-100%","Inf%"
"Croatia",2010,-0.962353847236584,-1,Inf,"-96.2%","-100%","Inf%"
"Cuba",2010,0.053447499678432,-0.699426085856684,1.30908554586338,"5.3%","-69.9%","130.9%"
"Curacao",2010,0.0405137051752253,-1,Inf,"4.1%","-100%","Inf%"
"Cyprus",2010,2.9068821249701,-1,Inf,"290.7%","-100%","Inf%"
"Czech Republic",2010,0.231686825031629,-1,Inf,"23.2%","-100%","Inf%"
"Egypt",2010,-0.200618215840907,-1,Inf,"-20.1%","-100%","Inf%"
"Estonia",2010,0.213786715298457,-1,Inf,"21.4%","-100%","Inf%"
"France",2010,-0.198257710124211,-1,Inf,"-19.8%","-100%","Inf%"
"Georgia",2010,0.12600975621471,-1,Inf,"12.6%","-100%","Inf%"
"Germany",2010,-0.652816646500229,-1,Inf,"-65.3%","-100%","Inf%"
"Greece",2010,-0.146734217622441,-0.874856947419555,1.08942276596232,"-14.7%","-87.5%","108.9%"
"Guatemala",2010,2.06515922170065,-1,Inf,"206.5%","-100%","Inf%"
"Honduras",2010,-0.900135989054022,-1,Inf,"-90%","-100%","Inf%"
"India",2010,-0.0853497671096752,-0.318802507747337,0.179587567548255,"-8.5%","-31.9%","18%"
"Indonesia",2010,0.0532749381138045,-0.919027939558649,2.25970689551511,"5.3%","-91.9%","226%"
"Iran",2010,-0.0160129716737936,-0.307540514828513,0.326533385121518,"-1.6%","-30.8%","32.7%"
"Iraq",2010,0.029613012199547,-0.616449478670294,1.00990548769057,"3%","-61.6%","101%"
"Israel",2010,0.400446091884154,-1,Inf,"40%","-100%","Inf%"
"Italy",2010,-0.754135755727204,-1,Inf,"-75.4%","-100%","Inf%"
"Jamaica",2010,0.00456374463254239,-1,Inf,"0.5%","-100%","Inf%"
"Jordan",2010,0.0996432913943197,-1,Inf,"10%","-100%","Inf%"
"Kazakhstan",2010,-0.136627559966249,-0.700278094239194,0.665683825038891,"-13.7%","-70%","66.6%"
"Kuwait",2010,0.0505468470950445,-0.330675317662473,0.524533397890812,"5.1%","-33.1%","52.5%"
"Lebanon",2010,-0.6529286691781,-1,Inf,"-65.3%","-100%","Inf%"
"Macedonia (FYROM)",2010,-0.38557764135482,-1,Inf,"-38.6%","-100%","Inf%"
"Mali",2010,0.123412683065275,-1,Inf,"12.3%","-100%","Inf%"
"Mexico",2010,-0.0340179275427518,-0.338012678312476,0.326927090335354,"-3.4%","-33.8%","32.7%"
"Morocco",2010,0.0211032217166318,-1,Inf,"2.1%","-100%","Inf%"
"Namibia",2010,0.375081422342867,-1,Inf,"37.5%","-100%","Inf%"
"Oman",2010,0.127761675606084,-1,Inf,"12.8%","-100%","Inf%"
"Pakistan",2010,-0.0307600031905464,-0.837392946503122,1.43706647442311,"-3.1%","-83.7%","143.7%"
"Peru",2010,-0.187877656634639,-0.710015362961768,0.531204724617248,"-18.8%","-71%","53.1%"
"Poland",2010,0.35647704706006,-1,Inf,"35.6%","-100%","Inf%"
"Portugal",2010,-0.221144533650151,-1,Inf,"-22.1%","-100%","Inf%"
"Puerto Rico",2010,-0.236840600899234,-1,Inf,"-23.7%","-100%","Inf%"
"Qatar",2010,0.113975936313881,-0.66155686335833,1.42233914060842,"11.4%","-66.2%","142.2%"
"Romania",2010,-0.151848201513748,-0.64312318449951,0.51061182805955,"-15.2%","-64.3%","51.1%"
"Russia",2010,-0.131278971965348,-0.336339460637184,0.0969439491046376,"-13.1%","-33.6%","9.7%"
"Saudi Arabia",2010,-0.0297912051811648,-0.288888208588447,0.268741222617167,"-3%","-28.9%","26.9%"
"Serbia",2010,-0.0935199179925328,-0.587314724769573,0.567952116893478,"-9.4%","-58.7%","56.8%"
"Singapore",2010,0.1355198713244,-0.594255516834612,1.30311248564389,"13.6%","-59.4%","130.3%"
"Slovakia",2010,0.871041614994232,-1,Inf,"87.1%","-100%","Inf%"
"South Africa",2010,-0.000320332867992823,-0.220420774304917,0.247930568534526,"0%","-22%","24.8%"
"South Korea",2010,-0.187142819019348,-1,1.66363571660101,"-18.7%","-100%","166.4%"
"Spain",2010,-0.189551917140661,-1,2.26939315514177,"-19%","-100%","226.9%"
"Syria",2010,-0.140982248603749,-1,2.28478675782189,"-14.1%","-100%","228.5%"
"Taiwan",2010,0.326063868238961,-1,Inf,"32.6%","-100%","Inf%"
"Thailand",2010,0.0821180128607519,-1,Inf,"8.2%","-100%","Inf%"
"Trinidad",2010,-0.593029968368765,-1,Inf,"-59.3%","-100%","Inf%"
"Turkey",2010,-0.145076260747525,-0.594256956270888,0.439873186308496,"-14.5%","-59.4%","44%"
"Turkmenistan",2010,0.0783006188954887,-1,Inf,"7.8%","-100%","Inf%"
"UK",2010,0.600663777046224,-1,Inf,"60.1%","-100%","Inf%"
"USA",2010,0.0108472158983484,-0.423407045533456,0.570625466060506,"1.1%","-42.3%","57.1%"
"Ukraine",2010,-0.16243046229049,-0.601482581034791,0.403820082120621,"-16.2%","-60.1%","40.4%"
"United Arab Emirates",2010,0.0114068376569019,-0.521751758919424,0.745362757382151,"1.1%","-52.2%","74.5%"
"Uzbekistan",2010,-0.0331438338857807,-0.477774606941881,0.544202368846091,"-3.3%","-47.8%","54.4%"
"Venezuela",2010,0.0834354354202982,-0.675886483815618,1.3508377933151,"8.3%","-67.6%","135.1%"
"Zambia",2010,0.00330374774459208,-1,Inf,"0.3%","-100%","Inf%"
"Zimbabwe",2010,-0.118270866097852,-1,Inf,"-11.8%","-100%","Inf%"
"Albania",2011,23.6497252488503,-1,Inf,"2365%","-100%","Inf%"
"Armenia",2011,0.803600185069672,-1,Inf,"80.4%","-100%","Inf%"
"Aruba",2011,0.221569940258887,-1,Inf,"22.2%","-100%","Inf%"
"Australia",2011,0.0208209982636036,-0.61896240294206,0.986136271663987,"2.1%","-61.9%","98.6%"
"Bangladesh",2011,1.2481507278972,-1,Inf,"124.8%","-100%","Inf%"
"Belarus",2011,-0.59279982443039,-1,Inf,"-59.3%","-100%","Inf%"
"Bosnia and Herzegovina",2011,0.150928973562338,-0.762413717049996,1.92462644216193,"15.1%","-76.2%","192.5%"
"Botswana",2011,-0.0673729030956847,-0.776191423999077,1.09628692529046,"-6.7%","-77.6%","109.6%"
"Brazil",2011,0.0107413690036242,-1,Inf,"1.1%","-100%","Inf%"
"Bulgaria",2011,0.110859672677835,-0.479540972663133,0.957483164841644,"11.1%","-48%","95.7%"
"Canada",2011,-0.116968029146588,-0.994465650477443,1.86737636169357,"-11.7%","-99.4%","186.7%"
"Chile",2011,-0.0472626201633196,-0.997047341605078,2.41567472074831,"-4.7%","-99.7%","241.6%"
"China",2011,0.0115240042264448,-0.0925613617262058,0.121298162335094,"1.2%","-9.3%","12.1%"
"Colombia",2011,-0.261481468033715,-1,Inf,"-26.1%","-100%","Inf%"
"Croatia",2011,25.2221613637316,-1,Inf,"2522.2%","-100%","Inf%"
"Cuba",2011,-0.0406108745426326,-0.731686026026641,1.0604306819385,"-4.1%","-73.2%","106%"
"Curacao",2011,-0.0125421334752618,-1,Inf,"-1.3%","-100%","Inf%"
"Cyprus",2011,-0.153083681831245,-1,Inf,"-15.3%","-100%","Inf%"
"Czech Republic",2011,-0.347906369023774,-1,Inf,"-34.8%","-100%","Inf%"
"Egypt",2011,0.209924453799296,-1,Inf,"21%","-100%","Inf%"
"Estonia",2011,0.185343184845449,-1,Inf,"18.5%","-100%","Inf%"
"France",2011,-0.529579582108395,-1,Inf,"-53%","-100%","Inf%"
"Georgia",2011,1.41871298098496,-1,Inf,"141.9%","-100%","Inf%"
"Germany",2011,0.0715985054877446,-1,Inf,"7.2%","-100%","Inf%"
"Greece",2011,-0.0981555542157644,-0.935571553776424,1.55916329178535,"-9.8%","-93.6%","155.9%"
"Guatemala",2011,-0.191880788509937,-1,Inf,"-19.2%","-100%","Inf%"
"Honduras",2011,8.29985199551173,-1,Inf,"830%","-100%","Inf%"
"India",2011,0.0919716190598532,-0.184679466166985,0.414003864356037,"9.2%","-18.5%","41.4%"
"Indonesia",2011,0.230664631930774,-0.81304397077369,2.51592412027226,"23.1%","-81.3%","251.6%"
"Iran",2011,0.0477658404692372,-0.258794058779673,0.411056166821514,"4.8%","-25.9%","41.1%"
"Iraq",2011,-0.0746881535719631,-0.676235210922594,0.808496255106984,"-7.5%","-67.6%","80.8%"
"Israel",2011,0.0537204394000061,-1,Inf,"5.4%","-100%","Inf%"
"Italy",2011,0.5412841922584,-1,Inf,"54.1%","-100%","Inf%"
"Jamaica",2011,0.0395833637591494,-1,Inf,"4%","-100%","Inf%"
"Jordan",2011,-0.21798909670968,-1,Inf,"-21.8%","-100%","Inf%"
"Kazakhstan",2011,0.143543399146563,-0.589249766576402,1.32520917645171,"14.4%","-58.9%","132.5%"
"Kuwait",2011,-0.0860589334662019,-0.429352305684273,0.330293517065176,"-8.6%","-42.9%","33%"
"Lebanon",2011,-1,-1,Inf,"-100%","-100%","Inf%"
"Macedonia (FYROM)",2011,0.671571105671484,-1,Inf,"67.2%","-100%","Inf%"
"Mali",2011,-0.182508569204876,-1,Inf,"-18.3%","-100%","Inf%"
"Mexico",2011,0.0430634398132062,-0.281219481042472,0.432047327728214,"4.3%","-28.1%","43.2%"
"Morocco",2011,-0.0125842101685621,-1,Inf,"-1.3%","-100%","Inf%"
"Namibia",2011,-0.0757945066581487,-1,Inf,"-7.6%","-100%","Inf%"
"Oman",2011,0.0310991613514762,-1,Inf,"3.1%","-100%","Inf%"
"Pakistan",2011,0.154709018276816,-0.759930399637639,1.93044692781719,"15.5%","-76%","193%"
"Peru",2011,-0.158920769045709,-0.796045607475434,0.80702007767378,"-15.9%","-79.6%","80.7%"
"Poland",2011,-0.101878058089294,-1,Inf,"-10.2%","-100%","Inf%"
"Portugal",2011,1.34316270313403,-1,Inf,"134.3%","-100%","Inf%"
"Puerto Rico",2011,0.193784068191581,-1,Inf,"19.4%","-100%","Inf%"
"Qatar",2011,0.00864455029492128,-0.667599372035478,1.06097773593584,"0.9%","-66.8%","106.1%"
"Romania",2011,-0.0183674634602707,-0.625789932937313,0.871175192418471,"-1.8%","-62.6%","87.1%"
"Russia",2011,-0.0252984987795027,-0.273483093582521,0.259052664592771,"-2.5%","-27.3%","25.9%"
"Saudi Arabia",2011,0.0667080671477169,-0.213145760474184,0.393194979575874,"6.7%","-21.3%","39.3%"
"Serbia",2011,0.0493739050956343,-0.530431948991393,0.879640179152478,"4.9%","-53%","88%"
"Singapore",2011,-0.0455376239254505,-0.655025506050437,0.848710250273841,"-4.6%","-65.5%","84.9%"
"Slovakia",2011,-0.925596538201724,-1,Inf,"-92.6%","-100%","Inf%"
"South Africa",2011,-0.0295853760914487,-0.246489005360664,0.21430496890593,"-3%","-24.6%","21.4%"
"South Korea",2011,0.074604619930432,-1,Inf,"7.5%","-100%","Inf%"
"Spain",2011,0.256011115605418,10.237935002518,Inf,"25.6%","1023.8%","Inf%"
"Syria",2011,0.00761361299974261,-1,Inf,"0.8%","-100%","Inf%"
"Taiwan",2011,-0.380156674318904,-1,Inf,"-38%","-100%","Inf%"
"Thailand",2011,-0.631683371257222,-1,Inf,"-63.2%","-100%","Inf%"
"Trinidad",2011,3.00518144494188,-1,Inf,"300.5%","-100%","Inf%"
"Turkey",2011,-0.01564360965175,-0.565881793086944,0.756296175855661,"-1.6%","-56.6%","75.6%"
"Turkmenistan",2011,-0.0741865837846796,-1,Inf,"-7.4%","-100%","Inf%"
"UK",2011,-0.947120070091276,-1,Inf,"-94.7%","-100%","Inf%"
"USA",2011,-0.167692550327812,-0.56573316094094,0.331849363198809,"-16.8%","-56.6%","33.2%"
"Ukraine",2011,0.0860980234747923,-0.49384418240196,0.91361512127105,"8.6%","-49.4%","91.4%"
"United Arab Emirates",2011,0.018185765971348,-0.51340342329978,0.755080766299941,"1.8%","-51.3%","75.5%"
"Uzbekistan",2011,0.0531070642727123,-0.425880062222928,0.688902927338944,"5.3%","-42.6%","68.9%"
"Venezuela",2011,0.00620820854586945,-0.679380846437073,1.08660722928431,"0.6%","-67.9%","108.7%"
"Zambia",2011,-0.131067864692115,-1,Inf,"-13.1%","-100%","Inf%"
"Zimbabwe",2011,1.28656513493052,-1,Inf,"128.7%","-100%","Inf%"
"Albania",2012,-1,-1,Inf,"-100%","-100%","Inf%"
"Armenia",2012,-0.422425521320544,-1,Inf,"-42.2%","-100%","Inf%"
"Aruba",2012,-0.017849355877441,-1,Inf,"-1.8%","-100%","Inf%"
"Australia",2012,-0.118433526498184,-0.706864180248082,0.740179961628207,"-11.8%","-70.7%","74%"
"Bangladesh",2012,0.028911638349816,-1,Inf,"2.9%","-100%","Inf%"
"Belarus",2012,2.10617346051547,-1,Inf,"210.6%","-100%","Inf%"
"Bosnia and Herzegovina",2012,0.193162643897612,-0.635263844272745,1.64213492101692,"19.3%","-63.5%","164.2%"
"Botswana",2012,0.101485970982429,-0.712808328374053,1.54197181840862,"10.1%","-71.3%","154.2%"
"Brazil",2012,0.184945931606659,-1,Inf,"18.5%","-100%","Inf%"
"Bulgaria",2012,-0.13231322264677,-0.610546581794273,0.508214788793359,"-13.2%","-61.1%","50.8%"
"Canada",2012,-0.0974220769784057,-1,2.57343150091436,"-9.7%","-100%","257.3%"
"Chile",2012,0.253567498302706,-0.987393636952187,3.97096272075829,"25.4%","-98.7%","397.1%"
"China",2012,-0.0334484478078508,-0.134613831499244,0.0733030735213676,"-3.3%","-13.5%","7.3%"
"Colombia",2012,-0.525927707049851,-1,Inf,"-52.6%","-100%","Inf%"
"Croatia",2012,-0.112079997177123,-1,Inf,"-11.2%","-100%","Inf%"
"Cuba",2012,0.05187538839261,-0.696977063516191,1.3024259230529,"5.2%","-69.7%","130.2%"
"Curacao",2012,-0.096329289568583,-1,Inf,"-9.6%","-100%","Inf%"
"Cyprus",2012,0.844427745222263,-1,Inf,"84.4%","-100%","Inf%"
"Czech Republic",2012,-0.204209369161128,-1,Inf,"-20.4%","-100%","Inf%"
"Egypt",2012,-0.260751794781545,-1,Inf,"-26.1%","-100%","Inf%"
"Estonia",2012,-0.635510106211825,-1,Inf,"-63.6%","-100%","Inf%"
"France",2012,0.701297786423574,-1,Inf,"70.1%","-100%","Inf%"
"Georgia",2012,-0.606147491366845,-1,Inf,"-60.6%","-100%","Inf%"
"Germany",2012,0.540949470661959,-1,Inf,"54.1%","-100%","Inf%"
"Greece",2012,-0.175246691338683,-1,1.69240518714179,"-17.5%","-100%","169.2%"
"Guatemala",2012,0.885763230684752,-1,Inf,"88.6%","-100%","Inf%"
"Honduras",2012,-0.0365834823002535,-1,Inf,"-3.7%","-100%","Inf%"
"India",2012,-0.059087033013942,-0.296083872370884,0.210692923803959,"-5.9%","-29.6%","21.1%"
"Indonesia",2012,-0.048989136256944,-0.808535901165317,1.2622300699691,"-4.9%","-80.9%","126.2%"
"Iran",2012,-0.0367403060521638,-0.317899566343023,0.292438757073322,"-3.7%","-31.8%","29.2%"
"Iraq",2012,-0.0492132983632013,-0.699709330968661,0.951616068657413,"-4.9%","-70%","95.2%"
"Israel",2012,-0.142194709688578,-1,Inf,"-14.2%","-100%","Inf%"
"Italy",2012,0.135672312253097,-1,Inf,"13.6%","-100%","Inf%"
"Jamaica",2012,0.0567746241677027,-1,Inf,"5.7%","-100%","Inf%"
"Jordan",2012,0.209466211160578,-1,Inf,"20.9%","-100%","Inf%"
"Kazakhstan",2012,0.0326045578106589,-0.584331487353921,0.948351521638667,"3.3%","-58.4%","94.8%"
"Kuwait",2012,-0.0496570268478821,-0.42850073973328,0.421984945900958,"-5%","-42.9%","42.2%"
"Lebanon",2012,Inf,-1,Inf,"Inf%","-100%","Inf%"
"Macedonia (FYROM)",2012,0.308713197529595,-1,Inf,"30.9%","-100%","Inf%"
"Mali",2012,0.915512610202667,-1,Inf,"91.6%","-100%","Inf%"
"Mexico",2012,0.0269587423888484,-0.282921994873397,0.395265767863008,"2.7%","-28.3%","39.5%"
"Morocco",2012,-0.0747878524492193,-1,Inf,"-7.5%","-100%","Inf%"
"Namibia",2012,-0.0283829039605021,-1,Inf,"-2.8%","-100%","Inf%"
"Oman",2012,-0.0450336628407795,-1,Inf,"-4.5%","-100%","Inf%"
"Pakistan",2012,-0.269826379179667,-0.928376456113268,0.764855576546906,"-27%","-92.8%","76.5%"
"Peru",2012,0.175671067656252,-0.692138970741339,1.77184421939779,"17.6%","-69.2%","177.2%"
"Poland",2012,-0.1766129223814,-1,Inf,"-17.7%","-100%","Inf%"
"Portugal",2012,-0.534840735709722,-1,Inf,"-53.5%","-100%","Inf%"
"Puerto Rico",2012,-0.187103384913115,-1,Inf,"-18.7%","-100%","Inf%"
"Qatar",2012,-0.15011967275246,-0.769813523422374,0.787360948942345,"-15%","-77%","78.7%"
"Romania",2012,0.0130445579393006,-0.607202009535981,0.947256966434453,"1.3%","-60.7%","94.7%"
"Russia",2012,0.104178407468449,-0.163374944509365,0.414895220802289,"10.4%","-16.3%","41.5%"
"Saudi Arabia",2012,-0.118565345498602,-0.358860600517924,0.155633109901947,"-11.9%","-35.9%","15.6%"
"Serbia",2012,-0.0860738132425631,-0.602800484822697,0.628344049824166,"-8.6%","-60.3%","62.8%"
"Singapore",2012,0.0542466275791693,-0.613193332416835,1.086349133773,"5.4%","-61.3%","108.6%"
"Slovakia",2012,4.21320656450714,-1,Inf,"421.3%","-100%","Inf%"
"South Africa",2012,0.00835845451435291,-0.219087920447529,0.265802738783165,"0.8%","-21.9%","26.6%"
"South Korea",2012,-0.196375154871719,-1,Inf,"-19.6%","-100%","Inf%"
"Spain",2012,-0.113706791490685,-1,2.5176073023333,"-11.4%","-100%","251.8%"
"Syria",2012,-0.0724488319657558,-1,Inf,"-7.2%","-100%","Inf%"
"Taiwan",2012,-0.325919482863758,-1,Inf,"-32.6%","-100%","Inf%"
"Thailand",2012,1.60301076472058,-1,Inf,"160.3%","-100%","Inf%"
"Trinidad",2012,-0.491385607362954,-1,Inf,"-49.1%","-100%","Inf%"
"Turkey",2012,0.0536934447816528,-0.522889282549929,0.879202922477526,"5.4%","-52.3%","87.9%"
"Turkmenistan",2012,-0.0243855918447056,-1,Inf,"-2.4%","-100%","Inf%"
"UK",2012,13.7458621767406,-1,Inf,"1374.6%","-100%","Inf%"
"USA",2012,-0.125761727493282,-0.602876706510135,0.511163983502718,"-12.6%","-60.3%","51.1%"
"Ukraine",2012,0.0687699196558937,-0.464422237628647,0.808045420439876,"6.9%","-46.4%","80.8%"
"United Arab Emirates",2012,-0.173421306275324,-0.647684902673267,0.459345352525658,"-17.3%","-64.8%","45.9%"
"Uzbekistan",2012,0.0183543534771065,-0.431237908834383,0.605085066281294,"1.8%","-43.1%","60.5%"
"Venezuela",2012,-0.04113239822703,-0.707359911046756,0.998489608530489,"-4.1%","-70.7%","99.8%"
"Zambia",2012,-0.217302377283015,-1,Inf,"-21.7%","-100%","Inf%"
"Zimbabwe",2012,-0.569153897860181,-1,Inf,"-56.9%","-100%","Inf%"
"Albania",2013,NA,-1,Inf,"NaN%","-100%","Inf%"
"Armenia",2013,-0.431697271569022,-1,Inf,"-43.2%","-100%","Inf%"
"Aruba",2013,-0.173747142816442,-1,Inf,"-17.4%","-100%","Inf%"
"Australia",2013,0.0742358471923803,-0.643241300890686,1.23093549370298,"7.4%","-64.3%","123.1%"
"Bangladesh",2013,-0.34044103996031,-1,Inf,"-34%","-100%","Inf%"
