"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"Georgia",2009,0.00231701914686622,-1,Inf,"0.2%","-100%","Inf%"
"Germany",2009,0.00276877774115203,-0.808667069953251,1.38141719564851,"0.3%","-80.9%","138.1%"
"Greece",2009,0.00289013215060652,-1,Inf,"0.3%","-100%","Inf%"
"Guatemala",2009,0.000484563039027774,-0.580121258517963,0.806755599883902,"0%","-58%","80.7%"
"Honduras",2009,0.00104696890963707,-0.950530574658093,2.09173442301069,"0.1%","-95.1%","209.2%"
"India",2009,0.000856027860681507,-0.336433889756701,0.40878240713872,"0.1%","-33.6%","40.9%"
"Indonesia",2009,0.00059261978973324,-0.484020697430328,0.64679546698374,"0.1%","-48.4%","64.7%"
"Iran",2009,0.00138927440262093,-1,Inf,"0.1%","-100%","Inf%"
"Iraq",2009,0.0060084156820035,-1,Inf,"0.6%","-100%","Inf%"
"Israel",2009,0.00343606658817586,-0.97389973376722,2.24664981104567,"0.3%","-97.4%","224.7%"
"Italy",2009,0.00417453651078481,-1,Inf,"0.4%","-100%","Inf%"
"Jamaica",2009,0.000257307036785503,-1,Inf,"0%","-100%","Inf%"
"Jordan",2009,0.00189679634839424,-0.949419261304398,2.15160748316549,"0.2%","-94.9%","215.2%"
"Kazakhstan",2009,-0.00225697001132219,-0.272095844776812,0.310330081240913,"-0.2%","-27.2%","31%"
"Kuwait",2009,0.000356389265284029,-1,Inf,"0%","-100%","Inf%"
"Lebanon",2009,0.00492404289062187,-1,Inf,"0.5%","-100%","Inf%"
"Macedonia (FYROM)",2009,-0.00123615722135517,-0.889230895110326,1.64572836104624,"-0.1%","-88.9%","164.6%"
"Mali",2009,0.00323957050586254,-1,Inf,"0.3%","-100%","Inf%"
"Mexico",2009,-4.79613735311357e-05,-0.412478903472504,0.523651181158297,"0%","-41.2%","52.4%"
"Morocco",2009,0.000354586559271786,-0.746381921896687,1.24388659096464,"0%","-74.6%","124.4%"
"Namibia",2009,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman",2009,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2009,0.00102556039964696,-0.832593627053219,1.55231833170536,"0.1%","-83.3%","155.2%"
"Peru",2009,-0.0165164027631017,-1,Inf,"-1.7%","-100%","Inf%"
"Poland",2009,-0.00161919746229477,-0.620786999944794,0.89921325755406,"-0.2%","-62.1%","89.9%"
"Portugal",2009,-0.000925710274072955,-1,Inf,"-0.1%","-100%","Inf%"
"Puerto Rico",2009,0.000350117901495528,-0.804442793400876,1.402366625352,"0%","-80.4%","140.2%"
"Qatar",2009,-0.000622416967299477,-1,Inf,"-0.1%","-100%","Inf%"
"Romania",2009,0.00113787245529484,-1,Inf,"0.1%","-100%","Inf%"
"Russia",2009,0.000427244508095725,-0.178164135755018,0.196157551945131,"0%","-17.8%","19.6%"
"Saudi Arabia",2009,3.76710375957767e-05,-0.762277204783981,1.30400917705145,"0%","-76.2%","130.4%"
"Serbia",2009,0.00130458284882429,-0.864187530172616,1.68290852275101,"0.1%","-86.4%","168.3%"
"Singapore",2009,-0.000831792740863313,-0.845207077082886,1.61253553131129,"-0.1%","-84.5%","161.3%"
"Slovakia",2009,-0.0059225360659948,-1,Inf,"-0.6%","-100%","Inf%"
"South Africa",2009,-0.00119179251329515,-0.802893623572706,1.43402948497919,"-0.1%","-80.3%","143.4%"
"South Korea",2009,-4.75997519631122e-05,-0.476727420042552,0.631005246630901,"0%","-47.7%","63.1%"
"Spain",2009,-0.00655937143237229,-0.776528643939395,1.36655134235728,"-0.7%","-77.7%","136.7%"
"Syria",2009,0.00274579875626646,-1,Inf,"0.3%","-100%","Inf%"
"Taiwan",2009,-0.00021715981270698,-0.627646368108713,0.914118190224716,"0%","-62.8%","91.4%"
"Thailand",2009,0.002541188549259,-0.683877851860927,1.06628747109274,"0.3%","-68.4%","106.6%"
"Trinidad",2009,0.00063535191809394,-0.756091986695593,1.21342401538117,"0.1%","-75.6%","121.3%"
"Turkey",2009,0.00273717135362594,-0.706448981434752,1.1425058730286,"0.3%","-70.6%","114.3%"
"Turkmenistan",2009,-0.0490891452025443,-1,Inf,"-4.9%","-100%","Inf%"
"UK",2009,0.00195861520514873,-0.988155739841383,2.48572796526853,"0.2%","-98.8%","248.6%"
"USA",2009,-0.00793674451842608,-0.396831681414091,0.475402458258593,"-0.8%","-39.7%","47.5%"
"Ukraine",2009,-0.000928994384671977,-0.351724252799759,0.425264418601041,"-0.1%","-35.2%","42.5%"
"United Arab Emirates",2009,-0.0010381785957384,-1,Inf,"-0.1%","-100%","Inf%"
"Uzbekistan",2009,-0.00166184363771149,-1,Inf,"-0.2%","-100%","Inf%"
"Venezuela",2009,0.00226951559349642,-0.99600593500227,2.75625935867239,"0.2%","-99.6%","275.6%"
"Zambia",2009,0.00812187714960544,-1,Inf,"0.8%","-100%","Inf%"
"Zimbabwe",2009,-0.000957661840976343,-0.729158113950269,1.18292203914665,"-0.1%","-72.9%","118.3%"
"Albania",2010,-0.000966997105025791,-1,Inf,"-0.1%","-100%","Inf%"
"Armenia",2010,-0.000402296835768201,-0.890065690580406,1.78084950440211,"0%","-89%","178.1%"
"Aruba",2010,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia",2010,5.86095881860427e-05,-0.4193884082152,0.533027716392675,"0%","-41.9%","53.3%"
"Bangladesh",2010,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus",2010,0.00222533170131411,-1,Inf,"0.2%","-100%","Inf%"
"Bosnia and Herzegovina",2010,-0.00190993897110903,-1,Inf,"-0.2%","-100%","Inf%"
"Botswana",2010,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil",2010,0.00187525692061774,-0.62966228316792,0.928860893187124,"0.2%","-63%","92.9%"
"Bulgaria",2010,-0.00287859745570673,-0.963762249322764,2.51853062055312,"-0.3%","-96.4%","251.9%"
"Canada",2010,-0.00495585553621847,-0.481671370238666,0.623454232333359,"-0.5%","-48.2%","62.3%"
"Chile",2010,0.00190577862175134,-0.990775746200805,2.60357700546722,"0.2%","-99.1%","260.4%"
"China",2010,0.00237999694066193,-0.361084345254088,0.447081794499854,"0.2%","-36.1%","44.7%"
"Colombia",2010,0.000581394943697244,-0.93343302492709,2.03846887323649,"0.1%","-93.3%","203.8%"
"Croatia",2010,-0.000352204956400426,-1,2.0000988082681,"0%","-100%","200%"
"Cuba",2010,0.000297159048759488,-0.292719062242512,0.342843488123095,"0%","-29.3%","34.3%"
"Curacao",2010,-0.00256249318750201,-0.80945528983194,1.48351233139287,"-0.3%","-80.9%","148.4%"
"Cyprus",2010,8.32894782094584e-05,-1,Inf,"0%","-100%","Inf%"
"Czech Republic",2010,-0.00148171576742828,-1,Inf,"-0.1%","-100%","Inf%"
"Egypt",2010,-0.002818204855498,-0.838860899863557,1.5424080195731,"-0.3%","-83.9%","154.2%"
"Estonia",2010,-0.00657682155207195,-1,Inf,"-0.7%","-100%","Inf%"
"France",2010,-0.00279020692567744,-1,Inf,"-0.3%","-100%","Inf%"
"Georgia",2010,-0.00245547804231772,-1,Inf,"-0.2%","-100%","Inf%"
"Germany",2010,-0.0073245772771271,-0.863642911257568,1.55683136435013,"-0.7%","-86.4%","155.7%"
"Greece",2010,-0.00287596371226262,-1,Inf,"-0.3%","-100%","Inf%"
"Guatemala",2010,0.000133677736460225,-0.604034693609582,0.878442451820083,"0%","-60.4%","87.8%"
"Honduras",2010,0.000650753629091394,-0.987499480280949,2.32771306304357,"0.1%","-98.7%","232.8%"
"India",2010,-0.000121065130920028,-0.33841366470025,0.408930628195632,"0%","-33.8%","40.9%"
"Indonesia",2010,-0.00015026030893206,-0.488201971633332,0.652092601180811,"0%","-48.8%","65.2%"
"Iran",2010,-0.000316909957703615,-1,Inf,"0%","-100%","Inf%"
"Iraq",2010,-0.00156387121948853,-1,Inf,"-0.2%","-100%","Inf%"
"Israel",2010,0.00422388117784522,-0.996251569993587,2.60510378344872,"0.4%","-99.6%","260.5%"
"Italy",2010,-0.0102001548587212,-1,Inf,"-1%","-100%","Inf%"
"Jamaica",2010,-0.000945509329329242,-1,Inf,"-0.1%","-100%","Inf%"
"Jordan",2010,0.000110174213959535,-0.970499373691467,2.25579816104143,"0%","-97%","225.6%"
"Kazakhstan",2010,-0.000276733674530072,-0.276469555917996,0.320003837322561,"0%","-27.6%","32%"
"Kuwait",2010,-4.32166274771939e-05,-1,Inf,"0%","-100%","Inf%"
"Lebanon",2010,-0.00472876402976463,-1,Inf,"-0.5%","-100%","Inf%"
"Macedonia (FYROM)",2010,-0.000108080763116636,-0.962882167709984,1.98928780377709,"0%","-96.3%","198.9%"
"Mali",2010,-0.00246619073682142,-1,Inf,"-0.2%","-100%","Inf%"
"Mexico",2010,-0.000451793400066625,-0.408893007697757,0.520089896242162,"0%","-40.9%","52%"
"Morocco",2010,0.000280849304407971,-0.761328546138814,1.27786048472065,"0%","-76.1%","127.8%"
"Namibia",2010,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman",2010,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2010,8.97026066082329e-05,-0.837099605704222,1.56230047056477,"0%","-83.7%","156.2%"
"Peru",2010,-0.0205188550710599,-1,Inf,"-2.1%","-100%","Inf%"
"Poland",2010,0.00175154792235488,-0.677338954117775,0.997642715674093,"0.2%","-67.7%","99.8%"
"Portugal",2010,-0.00319481713825487,-1,Inf,"-0.3%","-100%","Inf%"
"Puerto Rico",2010,-0.000574251915017476,-0.846267415610935,1.51730088528828,"-0.1%","-84.6%","151.7%"
"Qatar",2010,0.00166903867783175,-1,Inf,"0.2%","-100%","Inf%"
"Romania",2010,-0.00031383000205909,-1,Inf,"0%","-100%","Inf%"
"Russia",2010,-0.000869201510168893,-0.186512344863414,0.203360019426193,"-0.1%","-18.7%","20.3%"
"Saudi Arabia",2010,-0.000216500774719575,-0.763713960191012,1.30473303686014,"0%","-76.4%","130.5%"
"Serbia",2010,-0.000473987161386802,-0.871039597771052,1.70184330318665,"0%","-87.1%","170.2%"
"Singapore",2010,0.00125870280899898,-0.850162948681035,1.60670690681635,"0.1%","-85%","160.7%"
"Slovakia",2010,0.00848709662643254,-1,Inf,"0.8%","-100%","Inf%"
"South Africa",2010,2.08066457707545e-06,-0.802877159181819,1.44276268645511,"0%","-80.3%","144.3%"
"South Korea",2010,-0.000303798113969633,-0.511405321041404,0.669590447447755,"0%","-51.1%","67%"
"Spain",2010,-0.00700774009174987,-0.808837928173294,1.33625163490231,"-0.7%","-80.9%","133.6%"
"Syria",2010,-0.00178928264643108,-1,Inf,"-0.2%","-100%","Inf%"
"Taiwan",2010,0.00256861471266734,-0.667910770017157,1.00282955223308,"0.3%","-66.8%","100.3%"
"Thailand",2010,-0.00155980408980416,-0.744477415423291,1.14924779788571,"-0.2%","-74.4%","114.9%"
"Trinidad",2010,-0.00254358011448097,-0.829668156013794,1.39855484315664,"-0.3%","-83%","139.9%"
"Turkey",2010,-0.000740858490226759,-0.713727413943442,1.14878247690101,"-0.1%","-71.4%","114.9%"
"Turkmenistan",2010,0.0509299703544963,-1,Inf,"5.1%","-100%","Inf%"
"UK",2010,0.00263709142627566,-1,2.77346861770875,"0.3%","-100%","277.3%"
"USA",2010,-0.00113407391313802,-0.402875738261287,0.502983669871817,"-0.1%","-40.3%","50.3%"
"Ukraine",2010,-0.0012351295500832,-0.360362834171211,0.436765202364333,"-0.1%","-36%","43.7%"
"United Arab Emirates",2010,-5.46416723186116e-05,-1,Inf,"0%","-100%","Inf%"
"Uzbekistan",2010,0.0013958408858501,-1,Inf,"0.1%","-100%","Inf%"
"Venezuela",2010,0.0043090529645804,-0.998935833884312,2.89687362781069,"0.4%","-99.9%","289.7%"
"Zambia",2010,-0.00265916447164194,-1,Inf,"-0.3%","-100%","Inf%"
"Zimbabwe",2010,0.0019675939569328,-0.765355632166744,1.25511294601779,"0.2%","-76.5%","125.5%"
"Albania",2011,0.00264700128743267,-1,Inf,"0.3%","-100%","Inf%"
"Armenia",2011,0.000363404696582581,-0.926786324542964,1.87526626144727,"0%","-92.7%","187.5%"
"Aruba",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia",2011,3.09601597239251e-05,-0.42609400207362,0.54425665554661,"0%","-42.6%","54.4%"
"Bangladesh",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus",2011,0.00403686075960463,-1,Inf,"0.4%","-100%","Inf%"
"Bosnia and Herzegovina",2011,0.00230987542905514,-1,Inf,"0.2%","-100%","Inf%"
"Botswana",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil",2011,-0.00182470278956515,-0.676791405784912,1.00245253531818,"-0.2%","-67.7%","100.2%"
"Bulgaria",2011,0.00545793417905971,-0.945878739079341,2.10117988551023,"0.5%","-94.6%","210.1%"
"Canada",2011,-0.00286284032309103,-0.487121751541209,0.64424192378858,"-0.3%","-48.7%","64.4%"
"Chile",2011,-0.00153310804109719,-0.999644718490044,2.76265645819311,"-0.2%","-100%","276.3%"
"China",2011,0.000886151040902838,-0.375035649800206,0.461840866162576,"0.1%","-37.5%","46.2%"
"Colombia",2011,-0.00230921569221909,-0.949029220766423,2.11133151238797,"-0.2%","-94.9%","211.1%"
"Croatia",2011,0.00136413711782657,-1,Inf,"0.1%","-100%","Inf%"
"Cuba",2011,0.000107053395045575,-0.300218875476944,0.354063187796399,"0%","-30%","35.4%"
"Curacao",2011,0.00114717816570686,-0.809854922430814,1.44885248651123,"0.1%","-81%","144.9%"
"Cyprus",2011,0.00132887104263757,-1,Inf,"0.1%","-100%","Inf%"
"Czech Republic",2011,0.00120988379880238,-1,Inf,"0.1%","-100%","Inf%"
"Egypt",2011,0.00245796586115588,-0.868983083491145,1.63354181556687,"0.2%","-86.9%","163.4%"
"Estonia",2011,0.00827759707180498,-1,Inf,"0.8%","-100%","Inf%"
"France",2011,-0.00407600749009696,-1,Inf,"-0.4%","-100%","Inf%"
"Georgia",2011,-0.00359587058829458,-1,Inf,"-0.4%","-100%","Inf%"
"Germany",2011,-0.00151044949358747,-0.889534384706866,1.7749134177026,"-0.2%","-89%","177.5%"
"Greece",2011,-0.000954307974837865,-1,Inf,"-0.1%","-100%","Inf%"
"Guatemala",2011,-0.000640105755077336,-0.615698450395478,0.902561808654432,"-0.1%","-61.6%","90.3%"
"Honduras",2011,-0.00125660356911195,-1,2.80466728745463,"-0.1%","-100%","280.5%"
"India",2011,0.000239967096625771,-0.339409468124148,0.411620057568011,"0%","-33.9%","41.2%"
"Indonesia",2011,-0.00027239036363369,-0.494868390734611,0.66183072672842,"0%","-49.5%","66.2%"
"Iran",2011,0.00173134969541078,-1,Inf,"0.2%","-100%","Inf%"
"Iraq",2011,0.00426674881083589,-1,Inf,"0.4%","-100%","Inf%"
"Israel",2011,0.00264205075349633,-1,2.96824733276399,"0.3%","-100%","296.8%"
"Italy",2011,0.00526542996303281,-1,Inf,"0.5%","-100%","Inf%"
"Jamaica",2011,0.00103115642167162,-1,Inf,"0.1%","-100%","Inf%"
"Jordan",2011,0.00101944703967338,-0.990485123902744,2.51756614602407,"0.1%","-99%","251.8%"
"Kazakhstan",2011,-9.24499848964366e-06,-0.28345472701089,0.330226334714881,"0%","-28.3%","33%"
"Kuwait",2011,-0.000354832003426564,-1,Inf,"0%","-100%","Inf%"
"Lebanon",2011,-0.00267214497219781,-1,Inf,"-0.3%","-100%","Inf%"
"Macedonia (FYROM)",2011,-0.00046161714518822,-0.988684985355452,2.5359317837568,"0%","-98.9%","253.6%"
"Mali",2011,-0.00337418965371594,-1,Inf,"-0.3%","-100%","Inf%"
"Mexico",2011,0.000165266312511347,-0.405311512817477,0.513138419890097,"0%","-40.5%","51.3%"
"Morocco",2011,-0.000903972024273503,-0.770056249091187,1.32302707543551,"-0.1%","-77%","132.3%"
"Namibia",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman",2011,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2011,0.000913553502921216,-0.843401453501864,1.58764695246212,"0.1%","-84.3%","158.8%"
"Peru",2011,-0.00376835445480428,-1,Inf,"-0.4%","-100%","Inf%"
"Poland",2011,0.000890047586499465,-0.69923921785181,1.13036364208317,"0.1%","-69.9%","113%"
"Portugal",2011,-0.00164680621656521,-1,Inf,"-0.2%","-100%","Inf%"
"Puerto Rico",2011,0.00147605402107809,-0.870503353887625,1.69859226428413,"0.1%","-87.1%","169.9%"
"Qatar",2011,0.00037844557300426,-1,Inf,"0%","-100%","Inf%"
"Romania",2011,-0.0110873824519464,-1,Inf,"-1.1%","-100%","Inf%"
"Russia",2011,-0.000284128171738951,-0.18962691754824,0.209318963434997,"0%","-19%","20.9%"
"Saudi Arabia",2011,0.000638928958259566,-0.764243183503041,1.31248103802216,"0.1%","-76.4%","131.2%"
"Serbia",2011,-0.000124201504836385,-0.875453232695382,1.73626787188443,"0%","-87.5%","173.6%"
"Singapore",2011,4.75223891303056e-05,-0.864671203026446,1.65834712540764,"0%","-86.5%","165.8%"
"Slovakia",2011,-0.0111953875746713,-1,Inf,"-1.1%","-100%","Inf%"
"South Africa",2011,0.000216229321031491,-0.802574612008282,1.4401999832473,"0%","-80.3%","144%"
"South Korea",2011,-0.000613504745286209,-0.560967531000197,0.763596827496171,"-0.1%","-56.1%","76.4%"
"Spain",2011,0.00673052810304386,-0.849101081543505,1.58574590537991,"0.7%","-84.9%","158.6%"
"Syria",2011,0.00321449841685717,-1,Inf,"0.3%","-100%","Inf%"
"Taiwan",2011,-0.00340061339678488,-0.702016120913428,1.09172724004176,"-0.3%","-70.2%","109.2%"
"Thailand",2011,-0.00123428493372135,-0.822793544570683,1.38334792323361,"-0.1%","-82.3%","138.3%"
"Trinidad",2011,-2.11736714105237e-05,-0.87679638172218,1.67561223308318,"0%","-87.7%","167.6%"
"Turkey",2011,-0.000216410324302529,-0.724142760411558,1.1739945360226,"0%","-72.4%","117.4%"
"Turkmenistan",2011,0.0764077563578862,-1,Inf,"7.6%","-100%","Inf%"
"UK",2011,-0.0053655995746581,-1,Inf,"-0.5%","-100%","Inf%"
"USA",2011,-0.00126399175784409,-0.416662083948703,0.52160700094701,"-0.1%","-41.7%","52.2%"
"Ukraine",2011,0.00117493523504897,-0.366958612548631,0.453178974086854,"0.1%","-36.7%","45.3%"
"United Arab Emirates",2011,0.00193410902808822,-1,Inf,"0.2%","-100%","Inf%"
"Uzbekistan",2011,0.000699669784470558,-1,Inf,"0.1%","-100%","Inf%"
"Venezuela",2011,-0.00229802312201932,-0.999946348169858,2.98338929472536,"-0.2%","-100%","298.3%"
"Zambia",2011,-0.00386032576531459,-1,Inf,"-0.4%","-100%","Inf%"
"Zimbabwe",2011,0.0022774421628744,-0.792347509168743,1.38930900725088,"0.2%","-79.2%","138.9%"
"Albania",2012,-0.00225635205402686,-1,Inf,"-0.2%","-100%","Inf%"
"Armenia",2012,0.000449683975596971,-0.922904255068862,2.13281065796901,"0%","-92.3%","213.3%"
"Aruba",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Australia",2012,-0.000604449739544766,-0.4254095599898,0.546403154949065,"-0.1%","-42.5%","54.6%"
"Bangladesh",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Belarus",2012,-0.00628199737299673,-1,Inf,"-0.6%","-100%","Inf%"
"Bosnia and Herzegovina",2012,0.00480663200107068,-1,Inf,"0.5%","-100%","Inf%"
"Botswana",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Brazil",2012,-0.000254054419767002,-0.674780589852371,1.09018810736961,"0%","-67.5%","109%"
"Bulgaria",2012,-0.00824508629700249,-0.939314836135734,2.19751197857304,"-0.8%","-93.9%","219.8%"
"Canada",2012,0.000770005568240251,-0.468025589625482,0.634473307016471,"0.1%","-46.8%","63.4%"
"Chile",2012,0.000915534004956031,-0.999752094940407,3.06693783045503,"0.1%","-100%","306.7%"
"China",2012,-0.00135143469840537,-0.37830856175539,0.469486190894175,"-0.1%","-37.8%","46.9%"
"Colombia",2012,0.00334765184261809,-0.963602666296159,2.27099262290509,"0.3%","-96.4%","227.1%"
"Croatia",2012,0.000280127003968289,3.15265613665283,Inf,"0%","315.3%","Inf%"
"Cuba",2012,-0.00021120412729525,-0.300829250800413,0.356000239895918,"0%","-30.1%","35.6%"
"Curacao",2012,-0.00350687053694176,-0.811792529411624,1.47390552177038,"-0.4%","-81.2%","147.4%"
"Cyprus",2012,-0.0003508450680062,-1,Inf,"0%","-100%","Inf%"
"Czech Republic",2012,0.00240032910928401,-1,Inf,"0.2%","-100%","Inf%"
"Egypt",2012,-0.00212479274098365,-0.870069281646301,1.76474688325143,"-0.2%","-87%","176.5%"
"Estonia",2012,-0.0212303294149915,-1,Inf,"-2.1%","-100%","Inf%"
"France",2012,0.00450931947729782,-1,Inf,"0.5%","-100%","Inf%"
"Georgia",2012,0.00908444591417101,-1,Inf,"0.9%","-100%","Inf%"
"Germany",2012,0.00176759378628732,-0.877839287505291,1.82731961047304,"0.2%","-87.8%","182.7%"
"Greece",2012,0.000610720025290723,-1,Inf,"0.1%","-100%","Inf%"
"Guatemala",2012,-0.000984564922933417,-0.638620733705694,0.938688448301737,"-0.1%","-63.9%","93.9%"
"Honduras",2012,-0.000958169296378153,3.21278705603842,Inf,"-0.1%","321.3%","Inf%"
"India",2012,-0.000283970498805131,-0.33966967970435,0.411108984409263,"0%","-34%","41.1%"
"Indonesia",2012,0.00074233337216012,-0.496670015554009,0.67274081941296,"0.1%","-49.7%","67.3%"
"Iran",2012,0.000776050325710598,-1,Inf,"0.1%","-100%","Inf%"
"Iraq",2012,-0.00407289238508401,-1,Inf,"-0.4%","-100%","Inf%"
"Israel",2012,-0.00723476932153722,-1,Inf,"-0.7%","-100%","Inf%"
"Italy",2012,-0.00245939189058952,-1,Inf,"-0.2%","-100%","Inf%"
"Jamaica",2012,-0.00214840350275147,-1,Inf,"-0.2%","-100%","Inf%"
"Jordan",2012,5.74448628578583e-05,-0.990614973512838,2.79471005363558,"0%","-99.1%","279.5%"
"Kazakhstan",2012,0.000843559715141939,-0.278567713434224,0.329656420176771,"0.1%","-27.9%","33%"
"Kuwait",2012,1.69936365894685e-05,-1,Inf,"0%","-100%","Inf%"
"Lebanon",2012,0.00144244141228089,-1,Inf,"0.1%","-100%","Inf%"
"Macedonia (FYROM)",2012,0.00411995555723066,-0.975458864756591,2.73151723009623,"0.4%","-97.5%","273.2%"
"Mali",2012,0.00522907869955036,-1,Inf,"0.5%","-100%","Inf%"
"Mexico",2012,0.000678717308786991,-0.404124045270258,0.512961636533405,"0.1%","-40.4%","51.3%"
"Morocco",2012,0.000356389375697486,-0.763111437754375,1.32438647996357,"0%","-76.3%","132.4%"
"Namibia",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Oman",2012,NA,-1,Inf,"NaN%","-100%","Inf%"
"Pakistan",2012,-0.00205635258621428,-0.844346298416526,1.60279559367772,"-0.2%","-84.4%","160.3%"
"Peru",2012,0.00127714590804029,-1,Inf,"0.1%","-100%","Inf%"
"Poland",2012,0.000124569987186574,-0.668254257545895,1.08357306992747,"0%","-66.8%","108.4%"
"Portugal",2012,0.00487187141026202,-1,Inf,"0.5%","-100%","Inf%"
"Puerto Rico",2012,-0.00143557471475386,-0.854896220264715,1.71588570337393,"-0.1%","-85.5%","171.6%"
"Qatar",2012,-0.00240181561971309,-1,Inf,"-0.2%","-100%","Inf%"
"Romania",2012,0.00694279005631038,-1,Inf,"0.7%","-100%","Inf%"
"Russia",2012,-0.000522968678374647,-0.185639673975097,0.204935830597016,"-0.1%","-18.6%","20.5%"
"Saudi Arabia",2012,-0.000958177275970362,-0.763343091809769,1.30684644613757,"-0.1%","-76.3%","130.7%"
"Serbia",2012,0.000290817930779674,-0.870614111224963,1.74081581353143,"0%","-87.1%","174.1%"
"Singapore",2012,0.00098808438016551,-0.868221919064932,1.71995265803474,"0.1%","-86.8%","172%"
"Slovakia",2012,0.00502184154518903,-1,Inf,"0.5%","-100%","Inf%"
"South Africa",2012,0.00034095819779667,-0.802594093777921,1.44132252628356,"0%","-80.3%","144.1%"
"South Korea",2012,0.000859554409876839,-0.553741657980819,0.808777230729473,"0.1%","-55.4%","80.9%"
"Spain",2012,0.00137555181083782,-0.836446930893724,1.65581085431456,"0.1%","-83.6%","165.6%"
"Syria",2012,-0.00773591823087461,-1,Inf,"-0.8%","-100%","Inf%"
"Taiwan",2012,3.09117668351178e-07,-0.683919934953417,1.12327674467342,"0%","-68.4%","112.3%"
"Thailand",2012,0.00199945914851196,-0.81336364037322,1.59353810558598,"0.2%","-81.3%","159.4%"
"Trinidad",2012,0.00282982924638264,-0.863856960349766,1.79301369525442,"0.3%","-86.4%","179.3%"
"Turkey",2012,-0.000713304006010551,-0.725318165058918,1.19713675152738,"-0.1%","-72.5%","119.7%"
"Turkmenistan",2012,-0.095565795914068,-1,Inf,"-9.6%","-100%","Inf%"
"UK",2012,0.00494045295359613,-1,Inf,"0.5%","-100%","Inf%"
"USA",2012,-0.00438258820873971,-0.410099978775539,0.519261015508946,"-0.4%","-41%","51.9%"
"Ukraine",2012,-0.000541049959920548,-0.365168246832396,0.451621725826686,"-0.1%","-36.5%","45.2%"
"United Arab Emirates",2012,-0.00408129243538746,-1,Inf,"-0.4%","-100%","Inf%"
"Uzbekistan",2012,-0.00191536104744616,-1,Inf,"-0.2%","-100%","Inf%"
