"COUNTRY","year_offsetted","diff_yoy","diff_yoy_lwr","diff_yoy_upr","diff_yoy_str","diff_yoy_lwr_str","diff_yoy_upr_str"
"India",2017,0,-0.0539319376290571,0.0553897342345901,"0%","-5.4%","5.5%"
"Mexico",2017,0,-0.0877584906261452,0.0924012993460017,"0%","-8.8%","9.2%"
"Russia",2017,0,-0.113012691991348,0.119601899598146,"0%","-11.3%","12%"
"Saudi Arabia",2017,0,-0.0992959850219884,0.104203121829233,"0%","-9.9%","10.4%"
"South Africa",2017,0,-0.0889389537731885,0.0931387990238344,"0%","-8.9%","9.3%"
"Australia",2018,0,-0.11551115599981,0.122576002372296,"0%","-11.6%","12.3%"
"China",2018,0,-0.0255155285308516,0.0258735948149353,"0%","-2.6%","2.6%"
"Europe",2018,0,-0.0903155223623985,0.0948249068468652,"0%","-9%","9.5%"
"India",2018,0,-0.0547009333560001,0.0562921321892655,"0%","-5.5%","5.6%"
"Mexico",2018,0,-0.0787399019508661,0.0823727232380322,"0%","-7.9%","8.2%"
"Russia",2018,0,-0.114878999790271,0.122096874672648,"0%","-11.5%","12.2%"
"Saudi Arabia",2018,0,-0.09809879537432,0.103759524289687,"0%","-9.8%","10.4%"
"South Africa",2018,0,-0.0904963041397685,0.0947537207495832,"0%","-9%","9.5%"
"Australia",2019,0,-0.116603284969531,0.124000639320075,"0%","-11.7%","12.4%"
"China",2019,0,-0.0244827332677905,0.0247983469865041,"0%","-2.4%","2.5%"
"Europe",2019,0,-0.0895151862266946,0.093748503167463,"0%","-9%","9.4%"
"India",2019,0,-0.0538873599528522,0.0554388266060957,"0%","-5.4%","5.5%"
"Mexico",2019,0,-0.0747377324727407,0.0777244348752979,"0%","-7.5%","7.8%"
"Russia",2019,0,-0.117219951688542,0.124326427623878,"0%","-11.7%","12.4%"
"Saudi Arabia",2019,0,-0.0931297290685587,0.0978584118328609,"0%","-9.3%","9.8%"
"South Africa",2019,0,-0.0882343839683732,0.0927322778867294,"0%","-8.8%","9.3%"
"Australia",2020,0,-0.11623015389718,0.123599695522703,"0%","-11.6%","12.4%"
"China",2020,0,-0.0241869919286811,0.0244909312192771,"0%","-2.4%","2.4%"
"Europe",2020,0,-0.0905730556817326,0.0949077120265192,"0%","-9.1%","9.5%"
"India",2020,0,-0.053321282979753,0.0548187780838625,"0%","-5.3%","5.5%"
"Mexico",2020,0,-0.0748637090776011,0.0778065835263166,"0%","-7.5%","7.8%"
"Russia",2020,0,-0.121814989177962,0.12959652595585,"0%","-12.2%","13%"
"Saudi Arabia",2020,0,-0.0931269050418487,0.0977024713545354,"0%","-9.3%","9.8%"
"South Africa",2020,0,-0.0833119120892755,0.0871654587330855,"0%","-8.3%","8.7%"
